GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent,Margin of Error; Median gross rent
1400000US06073014805,06073014805,"Census Tract 148.05, San Diego County, California",1283,103
1400000US06073014806,06073014806,"Census Tract 148.06, San Diego County, California",1088,74
1400000US06073014901,06073014901,"Census Tract 149.01, San Diego County, California",1265,68
1400000US06073014902,06073014902,"Census Tract 149.02, San Diego County, California",1027,117
1400000US06073015000,06073015000,"Census Tract 150, San Diego County, California",1601,84
1400000US06073015100,06073015100,"Census Tract 151, San Diego County, California",1415,53
1400000US06073015200,06073015200,"Census Tract 152, San Diego County, California",1606,344
1400000US06073015301,06073015301,"Census Tract 153.01, San Diego County, California",1185,73
1400000US06073015302,06073015302,"Census Tract 153.02, San Diego County, California",1248,196
1400000US06073015403,06073015403,"Census Tract 154.03, San Diego County, California",1943,1003
1400000US06073015404,06073015404,"Census Tract 154.04, San Diego County, California",1249,59
1400000US06073015405,06073015405,"Census Tract 154.05, San Diego County, California",1383,250
1400000US06073015406,06073015406,"Census Tract 154.06, San Diego County, California",1788,64
1400000US06073015501,06073015501,"Census Tract 155.01, San Diego County, California",1424,199
1400000US06073015502,06073015502,"Census Tract 155.02, San Diego County, California",2599,420
1400000US06073015601,06073015601,"Census Tract 156.01, San Diego County, California",1161,121
1400000US06073015602,06073015602,"Census Tract 156.02, San Diego County, California",2661,795
1400000US06073015701,06073015701,"Census Tract 157.01, San Diego County, California",997,68
1400000US06073015703,06073015703,"Census Tract 157.03, San Diego County, California",1004,50
1400000US06073015704,06073015704,"Census Tract 157.04, San Diego County, California",1127,50
1400000US06073015801,06073015801,"Census Tract 158.01, San Diego County, California",1003,59
1400000US06073015802,06073015802,"Census Tract 158.02, San Diego County, California",1067,64
1400000US06073015901,06073015901,"Census Tract 159.01, San Diego County, California",1034,42
1400000US06073015902,06073015902,"Census Tract 159.02, San Diego County, California",996,73
1400000US06073016000,06073016000,"Census Tract 160, San Diego County, California",1275,115
1400000US06073016100,06073016100,"Census Tract 161, San Diego County, California",1434,182
1400000US06073016201,06073016201,"Census Tract 162.01, San Diego County, California",1533,377
1400000US06073016202,06073016202,"Census Tract 162.02, San Diego County, California",1127,40
1400000US06073016301,06073016301,"Census Tract 163.01, San Diego County, California",1106,41
1400000US06073016302,06073016302,"Census Tract 163.02, San Diego County, California",1140,54
1400000US06073016401,06073016401,"Census Tract 164.01, San Diego County, California",1491,195
1400000US06073016402,06073016402,"Census Tract 164.02, San Diego County, California",1105,164
1400000US06073016502,06073016502,"Census Tract 165.02, San Diego County, California",1181,76
1400000US06073016503,06073016503,"Census Tract 165.03, San Diego County, California",1372,80
1400000US06073016504,06073016504,"Census Tract 165.04, San Diego County, California",1158,36
1400000US06073016605,06073016605,"Census Tract 166.05, San Diego County, California",1352,101
1400000US06073016606,06073016606,"Census Tract 166.06, San Diego County, California",1256,365
1400000US06073016607,06073016607,"Census Tract 166.07, San Diego County, California",1368,67
1400000US06073016608,06073016608,"Census Tract 166.08, San Diego County, California",2130,179
1400000US06073016609,06073016609,"Census Tract 166.09, San Diego County, California",1097,633
1400000US06073016610,06073016610,"Census Tract 166.10, San Diego County, California",1404,149
1400000US06073016612,06073016612,"Census Tract 166.12, San Diego County, California",1933,224
1400000US06073016613,06073016613,"Census Tract 166.13, San Diego County, California",1339,117
1400000US06073016614,06073016614,"Census Tract 166.14, San Diego County, California",1539,444
1400000US06073016615,06073016615,"Census Tract 166.15, San Diego County, California",1631,85
1400000US06073016616,06073016616,"Census Tract 166.16, San Diego County, California",1517,352
1400000US06073016617,06073016617,"Census Tract 166.17, San Diego County, California",1291,77
1400000US06073016701,06073016701,"Census Tract 167.01, San Diego County, California",1355,81
1400000US06073016702,06073016702,"Census Tract 167.02, San Diego County, California",1100,69
1400000US06073016802,06073016802,"Census Tract 168.02, San Diego County, California",1344,279
1400000US06073016804,06073016804,"Census Tract 168.04, San Diego County, California",1081,66
1400000US06073016806,06073016806,"Census Tract 168.06, San Diego County, California",1269,132
1400000US06073016807,06073016807,"Census Tract 168.07, San Diego County, California",1193,436
1400000US06073016809,06073016809,"Census Tract 168.09, San Diego County, California",1875,344
1400000US06073016810,06073016810,"Census Tract 168.10, San Diego County, California",1645,266
1400000US06073016811,06073016811,"Census Tract 168.11, San Diego County, California",1815,212
1400000US06073016901,06073016901,"Census Tract 169.01, San Diego County, California",1740,178
1400000US06073016902,06073016902,"Census Tract 169.02, San Diego County, California",1610,193
1400000US06073017006,06073017006,"Census Tract 170.06, San Diego County, California",1828,510
1400000US06073017009,06073017009,"Census Tract 170.09, San Diego County, California",1298,108
1400000US06073017010,06073017010,"Census Tract 170.10, San Diego County, California",1723,190
1400000US06073017014,06073017014,"Census Tract 170.14, San Diego County, California",1557,98
1400000US06073017015,06073017015,"Census Tract 170.15, San Diego County, California",1856,141
1400000US06073017018,06073017018,"Census Tract 170.18, San Diego County, California",1392,40
1400000US06073017019,06073017019,"Census Tract 170.19, San Diego County, California",1663,282
1400000US06073017020,06073017020,"Census Tract 170.20, San Diego County, California",2099,294
1400000US06073017022,06073017022,"Census Tract 170.22, San Diego County, California",1955,214
1400000US06073017029,06073017029,"Census Tract 170.29, San Diego County, California",2423,875
1400000US06073017030,06073017030,"Census Tract 170.30, San Diego County, California",1677,286
1400000US06073017031,06073017031,"Census Tract 170.31, San Diego County, California",1779,123
1400000US06073017032,06073017032,"Census Tract 170.32, San Diego County, California",2034,174
1400000US06073017033,06073017033,"Census Tract 170.33, San Diego County, California",1839,138
1400000US06073017034,06073017034,"Census Tract 170.34, San Diego County, California",1742,72
1400000US06073017035,06073017035,"Census Tract 170.35, San Diego County, California",1268,213
1400000US06073017036,06073017036,"Census Tract 170.36, San Diego County, California",1769,83
1400000US06073017037,06073017037,"Census Tract 170.37, San Diego County, California",1600,261
1400000US06073017039,06073017039,"Census Tract 170.39, San Diego County, California",1598,368
1400000US06073017040,06073017040,"Census Tract 170.40, San Diego County, California",1844,246
1400000US06073017041,06073017041,"Census Tract 170.41, San Diego County, California",1469,336
1400000US06073017042,06073017042,"Census Tract 170.42, San Diego County, California",1966,154
1400000US06073017043,06073017043,"Census Tract 170.43, San Diego County, California",1953,166
1400000US06073017044,06073017044,"Census Tract 170.44, San Diego County, California",2133,273
1400000US06073017045,06073017045,"Census Tract 170.45, San Diego County, California",3212,218
1400000US06073017046,06073017046,"Census Tract 170.46, San Diego County, California",2302,151
1400000US06073017047,06073017047,"Census Tract 170.47, San Diego County, California",2355,253
1400000US06073017048,06073017048,"Census Tract 170.48, San Diego County, California",1234,111
1400000US06073017049,06073017049,"Census Tract 170.49, San Diego County, California",1191,355
1400000US06073017050,06073017050,"Census Tract 170.50, San Diego County, California",1180,171
1400000US06073017051,06073017051,"Census Tract 170.51, San Diego County, California",1715,290
1400000US06073017052,06073017052,"Census Tract 170.52, San Diego County, California",1496,135
1400000US06073017053,06073017053,"Census Tract 170.53, San Diego County, California","3,500+",***
1400000US06073017054,06073017054,"Census Tract 170.54, San Diego County, California",2096,284
1400000US06073017055,06073017055,"Census Tract 170.55, San Diego County, California",2304,186
1400000US06073017056,06073017056,"Census Tract 170.56, San Diego County, California",1733,72
1400000US06073017104,06073017104,"Census Tract 171.04, San Diego County, California",1897,131
1400000US06073017106,06073017106,"Census Tract 171.06, San Diego County, California",2428,687
1400000US06073017107,06073017107,"Census Tract 171.07, San Diego County, California",2927,332
1400000US06073017108,06073017108,"Census Tract 171.08, San Diego County, California",2273,115
1400000US06073017109,06073017109,"Census Tract 171.09, San Diego County, California",1804,139
1400000US06073017110,06073017110,"Census Tract 171.10, San Diego County, California",1488,180
1400000US06073017200,06073017200,"Census Tract 172, San Diego County, California",1900,104
1400000US06073017303,06073017303,"Census Tract 173.03, San Diego County, California",1771,108
1400000US06073017304,06073017304,"Census Tract 173.04, San Diego County, California",1856,136
1400000US06073017305,06073017305,"Census Tract 173.05, San Diego County, California",2256,404
1400000US06073017306,06073017306,"Census Tract 173.06, San Diego County, California",2681,127
1400000US06073017401,06073017401,"Census Tract 174.01, San Diego County, California",1950,187
1400000US06073017403,06073017403,"Census Tract 174.03, San Diego County, California",1607,226
1400000US06073017404,06073017404,"Census Tract 174.04, San Diego County, California",1751,132
1400000US06073017501,06073017501,"Census Tract 175.01, San Diego County, California",2175,189
1400000US06073017502,06073017502,"Census Tract 175.02, San Diego County, California",1658,115
1400000US06073017601,06073017601,"Census Tract 176.01, San Diego County, California",2580,1384
1400000US06073017603,06073017603,"Census Tract 176.03, San Diego County, California",1812,133
1400000US06073017604,06073017604,"Census Tract 176.04, San Diego County, California",1537,127
1400000US06073017701,06073017701,"Census Tract 177.01, San Diego County, California",1463,121
1400000US06073017702,06073017702,"Census Tract 177.02, San Diego County, California",1705,210
1400000US06073017801,06073017801,"Census Tract 178.01, San Diego County, California",1501,151
1400000US06073017808,06073017808,"Census Tract 178.08, San Diego County, California",2370,452
1400000US06073017809,06073017809,"Census Tract 178.09, San Diego County, California",1898,315
1400000US06073017810,06073017810,"Census Tract 178.10, San Diego County, California",1887,190
1400000US06073017811,06073017811,"Census Tract 178.11, San Diego County, California",1947,131
1400000US06073017813,06073017813,"Census Tract 178.13, San Diego County, California",1934,513
1400000US06073017900,06073017900,"Census Tract 179, San Diego County, California",1386,66
1400000US06073018000,06073018000,"Census Tract 180, San Diego County, California",1593,112
1400000US06073018100,06073018100,"Census Tract 181, San Diego County, California",1372,74
1400000US06073018200,06073018200,"Census Tract 182, San Diego County, California",1084,63
1400000US06073018300,06073018300,"Census Tract 183, San Diego County, California",1341,112
1400000US06073018400,06073018400,"Census Tract 184, San Diego County, California",1175,81
1400000US06073018504,06073018504,"Census Tract 185.04, San Diego County, California",1370,132
1400000US06073018507,06073018507,"Census Tract 185.07, San Diego County, California",1571,172
1400000US06073018509,06073018509,"Census Tract 185.09, San Diego County, California",1125,75
1400000US06073018510,06073018510,"Census Tract 185.10, San Diego County, California",1306,220
1400000US06073018511,06073018511,"Census Tract 185.11, San Diego County, California",1068,68
1400000US06073018512,06073018512,"Census Tract 185.12, San Diego County, California",1343,117
1400000US06073018513,06073018513,"Census Tract 185.13, San Diego County, California",1726,110
1400000US06073018514,06073018514,"Census Tract 185.14, San Diego County, California",1869,104
1400000US06073018515,06073018515,"Census Tract 185.15, San Diego County, California",1737,281
1400000US06073018516,06073018516,"Census Tract 185.16, San Diego County, California",1487,190
1400000US06073018517,06073018517,"Census Tract 185.17, San Diego County, California",1459,97
1400000US06073018518,06073018518,"Census Tract 185.18, San Diego County, California",1263,104
1400000US06073018519,06073018519,"Census Tract 185.19, San Diego County, California",1192,53
1400000US06073018601,06073018601,"Census Tract 186.01, San Diego County, California",2341,443
1400000US06073018603,06073018603,"Census Tract 186.03, San Diego County, California",1301,75
1400000US06073018608,06073018608,"Census Tract 186.08, San Diego County, California",1913,247
1400000US06073018609,06073018609,"Census Tract 186.09, San Diego County, California",1415,153
1400000US06073018610,06073018610,"Census Tract 186.10, San Diego County, California",1395,80
1400000US06073018611,06073018611,"Census Tract 186.11, San Diego County, California",2271,409
1400000US06073018612,06073018612,"Census Tract 186.12, San Diego County, California",1727,165
1400000US06073018613,06073018613,"Census Tract 186.13, San Diego County, California",1443,166
1400000US06073018614,06073018614,"Census Tract 186.14, San Diego County, California",1345,68
1400000US06073018700,06073018700,"Census Tract 187, San Diego County, California",1813,66
1400000US06073018801,06073018801,"Census Tract 188.01, San Diego County, California",1092,257
1400000US06073018802,06073018802,"Census Tract 188.02, San Diego County, California",1782,237
1400000US06073018803,06073018803,"Census Tract 188.03, San Diego County, California",1283,171
1400000US06073018903,06073018903,"Census Tract 189.03, San Diego County, California",993,98
1400000US06073018904,06073018904,"Census Tract 189.04, San Diego County, California",952,94
1400000US06073018905,06073018905,"Census Tract 189.05, San Diego County, California",1006,76
1400000US06073018906,06073018906,"Census Tract 189.06, San Diego County, California",1053,54
1400000US06073019001,06073019001,"Census Tract 190.01, San Diego County, California",1330,266
1400000US06073019002,06073019002,"Census Tract 190.02, San Diego County, California",1086,209
1400000US06073019101,06073019101,"Census Tract 191.01, San Diego County, California",1240,202
1400000US06073019103,06073019103,"Census Tract 191.03, San Diego County, California",1293,990
1400000US06073019105,06073019105,"Census Tract 191.05, San Diego County, California",1709,509
1400000US06073019106,06073019106,"Census Tract 191.06, San Diego County, California",1190,304
1400000US06073019107,06073019107,"Census Tract 191.07, San Diego County, California",835,82
1400000US06073019203,06073019203,"Census Tract 192.03, San Diego County, California",1774,227
1400000US06073019205,06073019205,"Census Tract 192.05, San Diego County, California",1289,86
1400000US06073019206,06073019206,"Census Tract 192.06, San Diego County, California",1144,49
1400000US06073019207,06073019207,"Census Tract 192.07, San Diego County, California",1165,60
1400000US06073019208,06073019208,"Census Tract 192.08, San Diego County, California",1571,399
1400000US06073019301,06073019301,"Census Tract 193.01, San Diego County, California",2138,266
1400000US06073019302,06073019302,"Census Tract 193.02, San Diego County, California",1466,99
1400000US06073019303,06073019303,"Census Tract 193.03, San Diego County, California",1122,141
1400000US06073019403,06073019403,"Census Tract 194.03, San Diego County, California",1609,188
1400000US06073019404,06073019404,"Census Tract 194.04, San Diego County, California",1408,55
1400000US06073019405,06073019405,"Census Tract 194.05, San Diego County, California",1413,82
1400000US06073019406,06073019406,"Census Tract 194.06, San Diego County, California",1278,80
1400000US06073019501,06073019501,"Census Tract 195.01, San Diego County, California",1168,31
1400000US06073019502,06073019502,"Census Tract 195.02, San Diego County, California",1173,48
1400000US06073019503,06073019503,"Census Tract 195.03, San Diego County, California",1131,63
1400000US06073019601,06073019601,"Census Tract 196.01, San Diego County, California",1299,75
1400000US06073019602,06073019602,"Census Tract 196.02, San Diego County, California",1022,119
1400000US06073019701,06073019701,"Census Tract 197.01, San Diego County, California",1265,90
1400000US06073019702,06073019702,"Census Tract 197.02, San Diego County, California",1374,200
1400000US06073019803,06073019803,"Census Tract 198.03, San Diego County, California",1838,109
1400000US06073019804,06073019804,"Census Tract 198.04, San Diego County, California",2104,256
1400000US06073019805,06073019805,"Census Tract 198.05, San Diego County, California",1313,275
1400000US06073019806,06073019806,"Census Tract 198.06, San Diego County, California",1894,250
1400000US06073019808,06073019808,"Census Tract 198.08, San Diego County, California",1710,98
1400000US06073019809,06073019809,"Census Tract 198.09, San Diego County, California",1899,272
1400000US06073019902,06073019902,"Census Tract 199.02, San Diego County, California",1243,85
1400000US06073019903,06073019903,"Census Tract 199.03, San Diego County, California",1223,88
1400000US06073019904,06073019904,"Census Tract 199.04, San Diego County, California",1493,106
1400000US06073019905,06073019905,"Census Tract 199.05, San Diego County, California",1527,115
1400000US06073020013,06073020013,"Census Tract 200.13, San Diego County, California",1723,218
1400000US06073020014,06073020014,"Census Tract 200.14, San Diego County, California",1967,113
1400000US06073020015,06073020015,"Census Tract 200.15, San Diego County, California",1816,190
1400000US06073020016,06073020016,"Census Tract 200.16, San Diego County, California",2371,423
1400000US06073020017,06073020017,"Census Tract 200.17, San Diego County, California",1237,90
1400000US06073020018,06073020018,"Census Tract 200.18, San Diego County, California",1232,87
1400000US06073020019,06073020019,"Census Tract 200.19, San Diego County, California",1396,107
1400000US06073020020,06073020020,"Census Tract 200.20, San Diego County, California",1995,763
1400000US06073020021,06073020021,"Census Tract 200.21, San Diego County, California",1143,82
1400000US06073020022,06073020022,"Census Tract 200.22, San Diego County, California",1438,132
1400000US06073020023,06073020023,"Census Tract 200.23, San Diego County, California",1473,221
1400000US06073020024,06073020024,"Census Tract 200.24, San Diego County, California",1590,208
1400000US06073020025,06073020025,"Census Tract 200.25, San Diego County, California",1344,131
1400000US06073020026,06073020026,"Census Tract 200.26, San Diego County, California",1688,157
1400000US06073020027,06073020027,"Census Tract 200.27, San Diego County, California",1575,977
1400000US06073020028,06073020028,"Census Tract 200.28, San Diego County, California",1109,40
1400000US06073020029,06073020029,"Census Tract 200.29, San Diego County, California",1087,35
1400000US06073020103,06073020103,"Census Tract 201.03, San Diego County, California",1235,517
1400000US06073020105,06073020105,"Census Tract 201.05, San Diego County, California",1288,115
1400000US06073020106,06073020106,"Census Tract 201.06, San Diego County, California",1398,107
1400000US06073020107,06073020107,"Census Tract 201.07, San Diego County, California",1167,135
1400000US06073020108,06073020108,"Census Tract 201.08, San Diego County, California",1200,52
1400000US06073020109,06073020109,"Census Tract 201.09, San Diego County, California",1718,359
1400000US06073020202,06073020202,"Census Tract 202.02, San Diego County, California",1127,37
1400000US06073020206,06073020206,"Census Tract 202.06, San Diego County, California",1177,134
1400000US06073020207,06073020207,"Census Tract 202.07, San Diego County, California",1144,50
1400000US06073020208,06073020208,"Census Tract 202.08, San Diego County, California",1665,260
1400000US06073020209,06073020209,"Census Tract 202.09, San Diego County, California",1082,49
1400000US06073020210,06073020210,"Census Tract 202.10, San Diego County, California",1259,132
1400000US06073020211,06073020211,"Census Tract 202.11, San Diego County, California",1116,52
1400000US06073020213,06073020213,"Census Tract 202.13, San Diego County, California",1091,33
1400000US06073020214,06073020214,"Census Tract 202.14, San Diego County, California",997,64
1400000US06073020304,06073020304,"Census Tract 203.04, San Diego County, California",1973,238
1400000US06073020305,06073020305,"Census Tract 203.05, San Diego County, California",1422,239
1400000US06073020306,06073020306,"Census Tract 203.06, San Diego County, California",1685,88
1400000US06073020307,06073020307,"Census Tract 203.07, San Diego County, California",1019,93
1400000US06073020308,06073020308,"Census Tract 203.08, San Diego County, California",1170,37
1400000US06073020309,06073020309,"Census Tract 203.09, San Diego County, California",1269,92
1400000US06073020401,06073020401,"Census Tract 204.01, San Diego County, California",2000,636
1400000US06073020403,06073020403,"Census Tract 204.03, San Diego County, California",1538,263
1400000US06073020404,06073020404,"Census Tract 204.04, San Diego County, California",1451,55
1400000US06073020405,06073020405,"Census Tract 204.05, San Diego County, California",1422,152
1400000US06073020500,06073020500,"Census Tract 205, San Diego County, California",1265,108
1400000US06073020601,06073020601,"Census Tract 206.01, San Diego County, California",1115,72
1400000US06073020602,06073020602,"Census Tract 206.02, San Diego County, California",1218,64
1400000US06073020705,06073020705,"Census Tract 207.05, San Diego County, California",1518,219
1400000US06073020706,06073020706,"Census Tract 207.06, San Diego County, California",1744,662
1400000US06073020707,06073020707,"Census Tract 207.07, San Diego County, California",1244,74
1400000US06073020708,06073020708,"Census Tract 207.08, San Diego County, California",1594,244
1400000US06073020709,06073020709,"Census Tract 207.09, San Diego County, California",1722,257
1400000US06073020710,06073020710,"Census Tract 207.10, San Diego County, California",2134,281
1400000US06073020801,06073020801,"Census Tract 208.01, San Diego County, California",2189,150
1400000US06073020805,06073020805,"Census Tract 208.05, San Diego County, California",1182,83
1400000US06073020806,06073020806,"Census Tract 208.06, San Diego County, California",1026,72
1400000US06073020807,06073020807,"Census Tract 208.07, San Diego County, California",1948,376
1400000US06073020809,06073020809,"Census Tract 208.09, San Diego County, California",1107,116
1400000US06073020810,06073020810,"Census Tract 208.10, San Diego County, California",2170,419
1400000US06073020811,06073020811,"Census Tract 208.11, San Diego County, California",1969,235
1400000US06073020902,06073020902,"Census Tract 209.02, San Diego County, California",1225,390
1400000US06073020903,06073020903,"Census Tract 209.03, San Diego County, California",923,358
1400000US06073020904,06073020904,"Census Tract 209.04, San Diego County, California",962,141
1400000US06073021000,06073021000,"Census Tract 210, San Diego County, California",737,439
1400000US06073021100,06073021100,"Census Tract 211, San Diego County, California",867,109
1400000US06073021202,06073021202,"Census Tract 212.02, San Diego County, California",854,573
1400000US06073021205,06073021205,"Census Tract 212.05, San Diego County, California",1359,72
1400000US06073021302,06073021302,"Census Tract 213.02, San Diego County, California",960,322
1400000US06073021303,06073021303,"Census Tract 213.03, San Diego County, California",3219,2320
1400000US06073021304,06073021304,"Census Tract 213.04, San Diego County, California",3150,3122
1400000US06073021400,06073021400,"Census Tract 214, San Diego County, California",1504,218
1400000US06073021500,06073021500,"Census Tract 215, San Diego County, California",2145,1465
1400000US06073021600,06073021600,"Census Tract 216, San Diego County, California",2341,66
1400000US06073021800,06073021800,"Census Tract 218, San Diego County, California",3021,1665
1400000US06073021900,06073021900,"Census Tract 219, San Diego County, California",883,65
1400000US06073022000,06073022000,"Census Tract 220, San Diego County, California",1105,57
1400000US06073022100,06073022100,"Census Tract 221, San Diego County, California",1954,190
1400000US06073990100,06073990100,"Census Tract 9901, San Diego County, California",-,**
