,oci,street,street_from,street_to,oci_desc,COLLISION_DATE,COLLISION_TIME,PRIMARY_RD,SECONDARY_RD,CHP_BEAT_TYPE,WEATHER_1,COLLISION_SEVERITY,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,LIGHTING,ROAD_SURFACE,ROAD_COND_1
865,84.272,PENASQUITOS DR,PENASQUITOS CT,DEL DIABLO ST,Good,20150507,0122,PENASQUITOS DR,PENASQUITOS CT,0,B,3,A,08,C,A,H
866,76.124,SUNSET LN,AVERIL RD,ALVERSON RD,Good,20150508,1637,SUNSET LN,AVRIL RD,0,B,4,A,21,A,A,H
867,60.444,BLACK MTN RD,CAPRICORN WY,ROCKFIELD WY,Fair,20150507,1705,BLACK MOUNTAIN RD,CAPRICORN WY,0,B,3,A,12,A,A,H
868,89.19,IMPERIAL AV,49TH ST,S WILLIE JAMES JONES AV,Good,20150506,1500,IMPERIAL AV,S WILLIE JAMES JONES AV,0,B,4,A,12,A,A,H
869,73.168,GUYMON ST,49TH ST,EUCLID AV,Good,20150506,0322,GUYMON ST,EUCLID AV,0,A,3,A,08,C,A,H
870,65.05,BLACK MTN RD,WESTVIEW PY,BABAUTA RD,Fair,20150505,1820,BLACK MOUNTAIN RD,WVIEW PKWY,0,B,3,A,12,A,A,H
871,73.532,VESTA ST,DALBERGIA ST,MAIN ST,Good,20150506,1725,VESTA ST,MAIN ST,0,B,4,A,09,A,A,H
872,96.158,SUNSET CLIFFS BL,NIMITZ BL,I-8 WB OFF RA,Good,20150506,0625,SUNSET CLIFFS BL,NIMITZ BL,0,B,4,A,12,A,A,H
873,85.442,CLAIREMONT MESA BL,CLAIREMONT DR,CLAIREMONT MESA BL,Good,20150508,1500,CLAIRMONT MESA BL,CLAIRMONT MESA BL 4140,0,B,4,B,22,A,B,H
874,87.952,CAM SANTA FE,SUMMERS RIDGE RD,MIRATECH DR,Good,20150508,0630,CAMINO SANTA FE,MIRATECH DR,0,B,3,A,03,A,B,H
875,91,07TH AV,J ST,ISLAND AV,Good,20150507,2220,07TH AV,J ST,0,A,4,A,11,C,A,H
876,67.93,SATURN BL,CANTAMAR RD,ELM AV,Fair,20150501,1550,SATURN BL,PALM AV,0,A,4,A,09,A,A,H
877,86.168,BEYER BL,ALAQUINAS DR,EAST BEYER BL,Good,20150502,2034,BEYER BL,3700 BEYER BL,0,A,4,A,08,C,A,H
878,76.064,BEYER BL,SMYTHE AV,COTTONWOOD RD,Good,20150504,2018,BEYER BL,SMYTHE  AV,0,A,0,A,17,C,A,H
879,85.336,EL CAJON BL,ROLANDO BL,AMHERST ST,Good,20150505,2025,EL CAJON,ROLANDO BL,0,A,4,A,03,C,A,C
880,91.44,RANCHO BERNARDO RD,BROKEN BOW CT,MATINAL RD,Good,20150505,0829,RANCHO BERNARDO RD,MATINAL RD,0,B,3,-,- ,A,A,H
881,80.012,CARMEL MTN RD,RANCHO CARMEL DR,CAM DEL NORTE,Good,20150505,2106,CARMEL MOUNTAIN RD,CAMINO DEL NORTE,0,A,4,A,09,C,A,H
882,76.95,EL CAJON BL,60TH ST,COLLEGE AV,Good,20150508,0950,EL CAJON BL,60TH ST,0,B,3,A,03,A,A,H
883,75.562,LINDA VISTA RD,FAMILY CR,MESA COLLEGE DR,Good,20150505,2203,LINDA VISTA RD,MESA COLLEGE DR,0,A,4,A,08,C,A,H
884,57.142,COLLEGE AV,COLLEGE GROVE DR,MERIDIAN AV,Fair,20150502,1000,COLLEGE AV,COLLEGE GROVE DR,0,A,4,A,03,A,A,H
885,62.672,EUCLID AV,GROVELAND DR,NARANJA ST,Fair,20150504,1501,EUCLID AV,NARANJA ST,0,B,4,A,04,A,A,H
886,86.394,LA JOLLA VILLAGE DR,EXECUTIVE WY,TOWNE CENTRE DR,Good,20150505,1810,LA JOLLA VILLAGE DR,EXECUTIVE WY,0,A,4,A,03,A,A,H
887,67.388,04TH AV,DATE ST,ELM ST,Fair,20150505,0808,04TH AV,DATE ST,0,B,4,A,10,A,A,H
888,44.37,CLAIREMONT DR,UTE DR,BALBOA AV,Fair,20150425,1615,CLAIREMONT DR,UTE DR,0,B,4,A,03,A,B,H
889,63.394,EL CAM REAL,VIA DE LA VALLE,END,Fair,20150501,1837,EL CAMINIO REAL,VIA DE LA VALLE,0,-,3,A,04,-,-,-
890,62.104,DEL MAR HEIGHTS RD,CARMEL COUNTRY RD,TORREY RIDGE DR,Fair,20150501,1757,DEL MAR HEIGHTS RD,CARMEL COUNTRY,0,-,3,A,03,-,-,-
891,89.666,LAKE SHORE DR,JACKSON DR,GEM LAKE AV,Good,20150502,1820,LAKE SHORE DR,JACKSON DR,0,-,4,A,03,-,-,-
892,73.06,EL CAJON BL,FLORIDA ST,ALABAMA ST,Good,20150503,2030,EL CAJON BL,ALABAMA ST,0,A,3,A,11,C,A,H
893,79.614,EL CAJON BL,37TH ST,MC CLINTOCK ST,Good,20150501,0944,EL CAJON BL,37TH ST,0,-,3,A,12,-,-,-
894,78.456,BROADWAY,QUAIL ST,40TH ST,Good,20150504,1530,BROADWAY,09TH ST,0,A,4,A,17,A,A,H
895,76.95,EL CAJON BL,60TH ST,COLLEGE AV,Good,20150503,1655,EL CAJON BL,60TH ST,0,-,4,A,04,-,-,-
896,89.21,AERO DR,KEARNY VILLA RD,AERO CT,Good,20150505,1408,AERO DR,KEARNY VILLA RD,0,B,4,A,03,A,A,H
897,68.852,ORANGE AV,39TH ST,39TH ST,Fair,20150501,0834,ORANGE AV,39TH ST,0,-,4,A,04,-,-,-
898,51.882,CLAIREMONT MESA BL,RUFFNER ST,CONVOY ST,Fair,20150504,2110,CLAIREMONT MESA BL,RUFFNER ST,0,A,4,A,08,C,A,H
899,93.002,MIRAMAR RD,MIRAMAR ML,MIRAMAR PL,Good,20150504,0605,MIRAMAR RD,MIRAMAR RD 5600,0,A,3,A,08,B,A,H
900,71.666,MONTEZUMA RD,55TH ST,CAMPANILE DR,Good,20150501,2240,MONTEZUMA RD,E CAMPUS DR,0,-,4,A,03,-,A,H
901,86.668,MISSION BL,HORNBLEND ST,GARNET AV,Good,20150503,0900,MISSION BL,HORNBLEND ST,0,B,3,A,09,A,A,H
902,85.952,GARNET AV,DAWES ST,EVERTS ST,Good,20150503,2031,GARNET,DAWES,0,-,3,A,03,-,-,-
903,86.64,GARNET AV,INGRAHAM ST,JEWELL ST,Good,20150502,1335,GARNET AV,INGRAHAM ST,0,-,3,A,06,-,-,-
904,64.776,RENAISSANCE AV,SHORELINE DR,TOSCANA WY,Fair,20150503,0116,RENAISSANCE AV,SHORELINE,0,-,3,A,08,D,A,H
905,88.258,SPRING CANYON RD,LARMIER CR,SPRUCE RUN DR,Good,20150502,0455,SPRING CANYON RD,SPRUCE RUN,0,A,3,A,08,B,A,H
906,85.036,CARMEL CANYON RD,CARMEL COUNTRY RD,CARMEL KNOLLS DR,Good,20150501,1730,CARMEL CANYON RD,CARMEL KNOLLS DR,0,A,3,A,10,A,A,H
907,47.042,UNIVERSITY AV,10TH AV,VERMONT ST,Fair,20150501,1258,UNIVERSITY AV,10TH AV,0,A,4,A,12,A,A,H
908,79.614,EL CAJON BL,37TH ST,MC CLINTOCK ST,Good,20150503,1812,EL CAJON BL,37TH ST,0,-,4,A,03,-,-,-
909,54.098,TORREY PINES RD,CALLE JUELA,TORREY PINES LN,Fair,20150502,1730,TORREY PINES RD,TORREY PINES RD 2200,0,A,4,A,17,A,A,H
910,92.912,NAVAJO RD,SOARING DR,COWLES MTN BL,Good,20150427,1721,NAVAJO RD,COWLES MOUNTAIN BL,0,A,4,A,21,A,A,H
911,59.464,AIRWAY RD,PASEO DE LAS AMERICAS,MICHAEL FARADAY DR,Fair,20150520,1523,AIRWAY RD,PASEO DE LAS AMERICAS,0,A,3,A,09,A,A,H
912,83.756,HOWARD AV,UTAH ST,KANSAS ST,Good,20150519,1614,HOWARD AV,KANSAS,0,A,4,A,09,A,A,H
913,85.276,WOODMAN ST,BENSON AV,MADRONE AV,Good,20150520,1739,WOODMAN ST,MADRONE AV,0,A,4,A,04,A,A,H
914,84.906,WARING RD,ORCUTT AV,ZION AV,Good,20150519,1056,WARING RD,ORCUTT RD,0,A,4,D,00,A,A,H
915,88.938,42ND ST,UNIVERSITY AV,POLK AV,Good,20150511,0444,42ND ST,UNIVERSITY AV,0,A,3,A,08,-,A,H
916,85.036,CARMEL CANYON RD,CARMEL COUNTRY RD,CARMEL KNOLLS DR,Good,20150520,1454,CARMEL CANYON RD,CARMEL KNOLLS DR,0,A,3,A,03,A,A,H
917,78.176,MORENA BL,TAYLOR ST,FRIARS RD,Good,20150508,1510,MORENA BL,TAYLOR ST,0,C,4,A,03,A,B,-
918,86.324,MARKET ST,36TH ST,GATEWAY CENTER DR,Good,20150507,1527,MARKET ST,GATEWAY CENTER DR,0,B,4,A,03,A,A,H
919,75.726,KURTZ ST,SMITH ST,ROSECRANS ST,Good,20150506,1536,KURTZ ST,ROSECRANS ST,0,A,3,A,- ,A,A,H
920,88.624,02ND AV,ASH ST,BEECH ST,Good,20150507,1024,02ND AV,ASH ST,0,B,4,A,08,A,A,H
921,49.934,MADRA AV,CRYSTALAIRE DR,RIDGE MANOR AV,Fair,20150509,1600,MADRA AV,CRYSTALAIRE DR,0,B,3,A,08,A,A,H
922,84.856,MONTEZUMA RD,LA DORNA ST,CATOCTIN DR,Good,20150508,2500,MONTEZUMA ,CATOCTIN,0,B,4,A,12,A,B,H
923,86.352,SANTO RD,FRIARS RD,AMBROSIA DR,Good,20150510,1245,SANTO RD,FRIARS RD,0,A,3,A,21,A,A,H
924,78.642,UNIVERSITY AV,FAIRMOUNT AV,44TH ST,Good,20150510,1055,UNIVERSITY AV,44TH ST,0,A,4,A,09,A,A,H
925,90.71,WILSON AV,MONROE AV,MADISON AV,Good,20150509,1130,WILSON AV,MONROE AV,0,B,4,A,09,A,A,H
926,77.188,10TH AV,A ST,ASH ST,Good,20150510,0251,10TH AV,A ST,0,A,3,A,12,C,A,H
927,80.202,ASHLEY FALLS DR,BEAUCHAMP CT,CONCANNON CT,Good,20150510,0127,ASHLEY FALLS DR,BEAUCHAMP CT,0,A,3,A,08,C,A,H
928,69.35,J ST,35TH ST,36TH ST,Fair,20150511,1845,J ST,36TH ST,0,A,4,A,10,A,A,H
929,86.108,IRIS AV,27TH (SB) ST,MONTEREY PINE DR,Good,20150512,1857,IRIS AV,MONTEREY PINE DR,0,A,3,A,09,A,A,H
930,79.748,LOGAN AV,ELIZABETH ST,S 45TH ST,Good,20150504,1507,LOGAN AV,45TH ST,0,A,4,A,03,A,A,H
931,61.208,RANCHO CARMEL DR,WINDCREST LN,CARMEL MTN RD,Fair,20150511,2020,RANCHO CARMEL DR,WINDCREST LN,0,A,3,A,09,C,A,H
932,50.414,WEST POINT LOMA BL,SUNSET CLIFFS BL,CABLE ST,Fair,20150502,0045,W POINT LOMA BL,SUNSET CLIFFS BL,0,A,4,A,12,C,A,H
933,78.956,LIBERTAD DR,CALENDA RD,POBLADO RD,Good,20150503,0337,LIBERTAD DR,CALENDA RD,0,A,3,A,08,C,A,H
934,60.158,CONVOY ST,ENGINEER RD,VICKERS ST,Fair,20150511,0920,CONVOY ST,ENGINEER RD,0,B,4,A,12,A,A,H
935,67.822,LUSK BL,WATERIDGE CR,VISTA SORRENTO PY,Fair,20150511,0955,LUSK BL,VISTA SORRENTO PKWY,0,B,3,A,00,A,A,B
936,48.198,UNIVERSITY AV,60TH ST,COLLEGE AV,Fair,20150505,1925,UNIVERSITY AV,07TH ST,0,A,3,A,09,B,A,H
937,60.422,A ST,08TH AV,09TH AV,Fair,20150509,2155,A ST,09TH AV,0,A,4,A,08,C,A,H
938,67.65,UNIVERSITY AV,50TH ST,52ND ST,Fair,20150508,2306,UNIVERSITY AV,52ND ST,0,B,3,A,08,C,A,H
939,91.76,IMPERIAL AV,SAN JACINTO DR,53RD ST,Good,20150508,0604,IMPERIAL AV,SAN JACINTO DR,0,B,4,A,08,A,B,H
940,70.88,MISSION CENTER RD,AUTO CR,CAM DE LA REINA,Good,20150514,1350,MISSION CENTER RD,CAMINO DE LA REINA,0,C,4,A,03,A,B,H
941,92.48,CALLE CRISTOBAL,CAMTO LA BAR,WINDY RIDGE WY,Good,20150430,1052,CALLE CRISTOBAL,WINDY RIDGE WY,0,A,4,A,12,A,A,H
942,81.988,EDIWHAR AV,HALSTED ST,SOVEREIGN RD,Good,20150508,2324,EDIWHAR AV,HALSTED ST,0,A,0,A,03,C,A,H
943,67.268,VAN DYKE AV,ADAMS AV,ALDINE DR,Fair,20150505,1950,VAN DYKE AV,ADAMS AV,0,A,3,A,03,C,A,H
944,80.808,EL CAJON BL,62ND ST,63RD ST,Good,20150510,0156,EL CAJON BL,62ND ST,0,B,4,A,09,C,A,H
945,81.696,SUTTER ST,CRANE PL,IBIS ST,Good,20150512,2112,SUTTER ST,IBIS ST,0,A,3,D,00,D,A,H
946,51.848,DEL CERRO BL,MARNE AV,MADRA AV,Fair,20150513,1654,DEL CERRO BL,MADRA AV,0,A,3,A,09,A,A,H
947,70.328,NIMITZ BL,WEST POINT LOMA BL,NIMITZ BL RA,Good,20150513,0620,NIMITZ BL,W POINT LOMA BL,0,B,3,A,12,A,A,H
948,61.798,WORLD TRADE DR,HIGHLAND RANCH RD,CONFERENCE WY,Fair,20150514,1745,WORLD TRADE DR,HIGHLAND RANCH,0,B,4,A,03,A,B,H
949,72.832,GENESEE AV,BALBOA AV,MT ETNA DR,Good,20150504,1208,GENESEE AV,BALBOA AV,0,A,4,A,08,A,A,H
950,62.416,QUIVIRA RD,BEGIN,QUIVIRA ACCESS,Fair,20150514,0945,QUIVIRA RD,QUIVIRA WY,0,B,3,A,08,A,A,H
951,66.97,FAIRMOUNT AV,RIDGE VIEW DR,HOME AV,Fair,20150514,1700,FAIRMOUNT AV,HOME AV,0,C,4,A,04,A,B,H
952,73.796,09TH AV,F ST,E ST,Good,20150513,1245,09TH AV,F ST,0,A,4,A,09,A,A,D
953,83.674,VILLA LA JOLLA DR,NOBEL DR,MORNING WY,Good,20150507,1622,VILLA LA JOLLA DR,NOBEL DR,0,B,4,A,04,A,A,H
954,63.404,WEST PARK AV,E SAN YSIDRO BL,HALL AV,Fair,20150511,1635,W PARK AV,W SAN YSIDRO,0,A,4,A,08,A,A,H
955,86.14,SKYLINE DR,DETROIT PL,S 65TH ST,Good,20150513,1645,SKYLINE  DR,S 65TH ST,0,A,4,A,09,A,A,H
956,76.05,47TH ST,HILLTOP DR,C ST,Good,20150513,0928,47TH ST,HILLTOP,0,A,4,A,09,A,A,H
957,53.932,CLAIREMONT DR,CALLE NEIL,BLACKFOOT AV,Fair,20150427,2152,CLAIREMONT DR,CALLE NEIL,0,A,3,A,03,C,A,H
958,83.944,MARKET ST,16TH ST,17TH ST,Good,20150510,1950,MARKET ST,17TH ST,0,A,3,C,18,C,A,H
959,71.83,EL CAJON BL,HAMILTON ST,OREGON ST,Good,20150518,2025,EL CAJON BL,OREGON ST,0,A,4,A,12,C,A,H
960,57.218,KELTON RD,KELTON CT,ROSWELL ST,Fair,20150514,1423,KELTON RD,KELTON PL,0,C,4,A,08,A,B,H
961,87.904,MIRA MESA BL,WESTONHILL DR,GREENFORD DR,Good,20150515,2216,MIRA MESA BL,WONHILL DR,0,B,3,A,12,C,A,H
962,62.416,QUIVIRA RD,BEGIN,QUIVIRA ACCESS,Fair,20150518,0812,QUIVIRA RD,QUIVIRA ACCESS,0,B,4,A,03,A,A,-
963,85.548,CLAIREMONT MESA BL,DIANE AV,LONGFORD ST,Good,20150518,1600,CLAIREMONT MESA BL,LONGFORD ST,0,A,4,A,03,A,A,H
964,91.37,HERSCHEL AV,TORREY PINES RD,KLINE ST,Good,20150508,1345,HERSCHEL AV,TORREY PINES RD,0,C,3,A,10,A,B,H
965,84.568,GOLDEN HAVEN DR,RENAISSANCE AV,JUDICIAL DR,Good,20150506,0731,GOLDEN HAVN DR,JUDICIAL DR,0,A,3,A,11,A,A,H
966,73.1,W MISSION BAY DR RA,SEA WORLD DR,WEST MISSION BAY DR,Good,20150510,1432,W MISSION BAY DR,SEA WORLD DR,0,A,3,A,03,A,A,-
967,78.198,TORREY PINES RD,ROSELAND DR,CALLE DE LA PLATA,Good,20150517,1310,TORREY PINES RD,ROSELAND DR,0,A,4,A,03,A,A,H
968,48.984,UNIVERSITY AV,COLLEGE AV,CARTAGENA DR,Fair,20150515,1500,UNIVERSITY AV,COLLEGE AV,0,B,4,A,03,A,A,H
969,81.904,FAIRMOUNT AV,MEADE AV,END,Good,20150514,1325,FAIRMOUNT AV,MEADE AV,0,B,4,A,08,A,A,H
970,78.29,EL CAJON BL,MISSISSIPPI ST,LOUISIANA ST,Good,20150515,2220,EL CAJON BL,MISSISSIPPI ST,0,A,4,A,09,C,A,H
971,85.382,ADAMS AV,WILSON AV,36TH ST,Good,20150517,0630,ADAMS,36TH ST,0,A,3,A,09,A,A,H
972,70.988,FAIRMOUNT AV,EL CAJON BL,MEADE AV,Good,20150517,0640,FAIRMONT AV,EL CAJON BL,0,A,4,A,12,A,A,H
973,87.232,ALSACIA ST,S WOODMAN ST,HONEY DR,Good,20150515,1844,ALSACIA ST,S WOODMAN ST,0,B,3,A,12,A,A,H
974,88.26,W SAN YSIDRO BL,ALVERSON RD,AVERIL RD,Good,20150507,1421,W SAN YSIDRO BL,ALVERSON RD,0,A,4,A,10,A,A,H
975,94.028,18TH ST,DAHLIA (SB) AV,DONAX AV,Good,20150516,2330,18TH ST,DONAX AV,0,A,4,A,08,C,A,H
976,80.64,LINDA VISTA RD,GOSHEN ST,USD MAIN DY,Good,20150509,2115,LINDA VISTA RD,GOSHEN ST,0,A,3,A,09,C,A,H
977,85.952,GARNET AV,DAWES ST,EVERTS ST,Good,20150627,0255,GARNET AV,DAWES ST,0,A,3,A,11,C,A,H
978,67.216,G ST,15TH ST,16TH ST,Fair,20150624,1325,G ST,16TH ST,0,A,4,A,12,A,A,H
979,69.14,MURPHY CANYON RD,STONECREST BL,AERO DR,Fair,20150625,1341,MURPHY CANYON RD,STONECREST BL,0,-,3,A,08,-,-,-
980,63.91,GRAND AV,HAINES ST,INGRAHAM ST,Fair,20150620,1544,GRAND AV,HAINES ST,0,A,4,A,03,A,A,H
981,49.544,70TH ST,EL CAJON BL,MOHAWK ST,Fair,20150624,1835,70TH ST,EL CAJON BL,0,A,4,A,03,A,A,H
982,82.25,BEAGLE ST,ATOLL ST,BELFORD ST,Good,20150624,1530,BEAGLE ST,BELFORD ST,0,A,3,A,03,A,A,H
983,73.248,MEADE AV,ARIZONA ST,HAMILTON ST,Good,20150518,1826,MEADE AV,HAMILTON ST,0,A,0,A,12,A,A,H
984,48.57,WEST MTN VIEW DR,COPLEY AV,LITCHFIELD RD,Fair,20150517,1437,E MOUNTAIN VIEW DR,CHEROKEE AV,0,A,3,A,08,A,A,H
985,91.566,ALSACIA ST,RITVA PL,S WOODMAN ST,Good,20150508,1729,ALSACIA ST,RITVA PL,0,B,4,D,00,A,B,H
986,60.302,FRANKFORT ST,MORENA BL,TONOPAH AV,Fair,20150515,0920,FRANKFOI-ST,MORENA BL,0,C,4,A,09,A,B,H
987,47.794,SAN DIEGUITO RD,EL CAM REAL,OLD EL CAM REAL,Fair,20150328,1230,SAN DIEGUITO RD,EL CAMINIO REAL,0,A,4,C,18,A,D,H
988,47.794,SAN DIEGUITO RD,EL CAM REAL,OLD EL CAM REAL,Fair,20150328,1225,SAN DIEGUITO RD,EL CAMINIO REAL,0,A,4,C,18,A,D,G
989,87.028,MORENA BL,WEST MORENA BL,CUSHMAN AV,Good,20150527,0924,MORENA BL,1600 MORENA BL,0,B,4,A,21,A,A,H
990,80.232,MORAGA AV,MORAGA CT,KAMLOOP AV,Good,20150527,1351,MORAGA AV,4501 MORAGA AV,0,A,4,A,00,A,A,H
991,57.658,SEA WORLD DR,FRIARS RD,EAST MISSION BAY DR,Fair,20150722,1610,SEA WORLD DR,FRIARS RD,0,A,4,A,03,A,A,H
992,81.354,NEW SALEM ST,CAM RUIZ,MIRA MESA BL,Good,20150918,1704,NEW SALEM ST,MIRA MESA BL,0,A,4,A,03,A,A,H
993,95.344,GENESEE AV,GENESEE CV,CALGARY DR,Good,20150920,1229,GENESEE AV,GENESEE AV 5300,0,A,4,A,08,A,A,H
994,76.742,SCRIPPS TL,RUE DES AMIS,ST PIERRE WY,Good,20150909,1337,SCRIPPS TRL,RUE DES ARMIS,0,B,3,C,18,A,A,H
995,88.308,CAM DEL SUR,PASEO DEL SUR,ARTESIAN RD,Good,20150910,1358,CAMINO DEL SUR,PASEO DEL SUR,0,B,2,A,08,A,A,H
996,80.44,PACIFIC HY,SASSAFRAS ST,PACIFIC HY SB ON RA,Good,20150921,1737,PACIFIC HY,SASSAFRAS,0,B,3,A,- ,A,A,D
997,93.32,NAVAJO RD,BOULDER LAKE AV,BISBY LAKE AV,Good,20150919,0629,NAVAJO RD,BOULDER LAKE AV,0,A,3,A,00,A,A,H
998,51.274,FAIRMOUNT AV,CAM DEL RIO NORTH,MISSION GORGE RD,Fair,20150920,1620,FAIRMOUNT AV,CAMINO DEL RIO N,0,A,4,A,00,A,A,H
999,88.228,MIRA MESA BL,GREENFORD DR,MARBURY AV,Good,20150918,0619,MIRA MESA BL,GREENFORD DR,0,A,3,A,12,C,A,H
1000,88.916,LA JOLLA SHORES DR,CALLE DE LA GARZA,CALLE DEL ORO,Good,20150918,0906,LA JOLLA SHORES DR,CALLE DE LA GARZA,0,A,4,A,03,A,A,H
1001,84.734,POMERADO RD,OAKS NORTH DR,BODEGA RD,Good,20150917,1752,POMERADO RD,OAKS N,0,A,3,A,03,A,A,A
1002,53.3,W F ST,01ST AV,FRONT ST,Fair,20150917,1649,W F ST,FRONT ST,0,A,4,A,09,A,A,H
1003,78.8,BERYL ST,GRESHAM ST,HAINES ST,Good,20150913,1501,BERYL ST,INGRAHAM ST,0,A,3,A,08,A,A,H
1004,89.15,CABLE ST,NARRAGANSETT AV,NIAGARA AV,Good,20150917,0550,CABLE ST,NARRAGANSETT,0,A,4,A,08,B,A,H
1005,79.466,MONTEZUMA RD,COLLWOOD BL,YERBA SANTA DR,Good,20150917,1900,MONTEZUMA RD,YERBA SANTA DR,0,A,4,A,03,B,A,H
1006,92.668,BEYER WY,VIA TONGA,CORONADO (SB) AV,Good,20150518,0724,BEYER WY,CORONADO AV,0,B,4,A,09,A,A,H
1007,67.65,UNIVERSITY AV,50TH ST,52ND ST,Fair,20150512,1331,UNIVERSITY AV,52ND ST,0,A,3,A,10,A,A,H
1008,57.552,EL CAJON BL,50TH ST,ALTADENA AV,Fair,20150506,0231,EL CAJON BL,50TH ST,0,B,2,A,11,C,A,H
1009,87.1,47TH ST,FEDERAL BL,FAIRMOUNT AV,Good,20150519,1815,47TH ST,FEDERAL,0,A,4,A,09,A,A,-
1010,73.75,FLORIDA DR,ZOO PL,MORLEY FIELD DR,Good,20150518,1455,FLORIDA DR,ZOO PLACE,0,A,4,A,09,A,A,H
1011,46.24,HOME AV,GATEWAY DR,SPILLMAN DR,Fair,20150518,1930,HOME AV,GATEWAY DR,0,A,4,A,11,B,A,H
1012,80.428,MIRAMAR RD,CABOT DR,CAM RUIZ,Good,20150518,1832,MIRAMAR RD,CABOT DR,0,A,4,A,04,A,A,H
1013,83.076,POMERADO RD,PASEO DEL VERANO NOR,BERNARDO TRAILS DR,Good,20150619,1329,POMERADO RD,PASEO DE VERANO N,0,A,4,D,00,A,A,H
1014,90.958,IMPERIAL AV,VIEWCREST DR,CITY BOUNDARY,Good,20150624,1553,IMPERIAL AV,VIEWCREST,0,A,4,A,08,A,A,H
1015,80.076,MIRAMAR RD,PADGETT ST,BLACK MTN RD,Good,20150626,1525,MIRAMAR RD,PADGETT ST,0,A,2,A,06,A,A,H
1016,85.018,MIRAMAR RD,CARROLL RD,EMPIRE ST,Good,20150519,1436,MIRAMAR RD,CARROLL RD,0,A,3,A,12,A,A,H
1017,78.394,WASHINGTON ST,09TH AV,SR-163 NB ON RA,Good,20150519,2108,WASHINGTON ST,09TH ST,0,A,4,A,12,C,A,H
1018,100,CANON ST,ROSECRANS ST,LOCUST ST,Good,20150513,1632,CANON ST,ROSECRANS,0,A,3,A,17,A,A,H
1019,45.052,SPORTS ARENA BL,KEMPER ST,HANCOCK ST,Fair,20150513,1838,SPORTS ARENA,KEMPER ST,0,A,4,A,00,A,A,H
1020,50.362,INGRAHAM ST,REED AV,THOMAS AV,Fair,20150425,1249,INGRAHAM ST,REED AV,0,A,2,A,09,A,A,H
1021,58.572,JEFFERSON ST,GAINES ST,RILEY ST,Fair,20150521,1000,JEFFERSON ST,GAINES ST,S,A,0,A,21,A,A,H
1022,75.968,HOLLISTER ST,CORONADO (SB) AV,FLOWER AV,Good,20150523,1336,HOLLISTER ST,FLOWER ST,0,A,4,A,09,A,A,H
1023,67.65,UNIVERSITY AV,50TH ST,52ND ST,Fair,20150523,1747,UNIVERSITY AV,52ND ST,0,B,4,A,09,A,A,H
1024,61.68,PARK BL,UNIVERSITY (S FTG) AV,UNIVERSITY AV,Fair,20150522,2215,PARK BL,UNIVERSITY AV,0,A,4,A,03,C,A,H
1025,88.394,EL CAJON BL,56TH ST,EL CERRITO DR,Good,20150521,1830,EL CAJON BL,56TH ST,0,A,4,A,04,A,A,H
1026,64.022,OCEAN VIEW BL,OLIVEWOOD TR,S 37TH ST,Fair,20150523,1144,OCEAN VIEW,S 37TH ST,0,A,4,A,08,A,A,H
1027,76.05,47TH ST,HILLTOP DR,C ST,Good,20150524,2025,47TH ST,HILLTOP ST 900,0,A,4,A,09,C,A,H
1028,90.172,EUCLID AV,HILLTOP DR,GENEVA AV,Good,20150524,2055,EUCLID AV,GENEVA AV,0,B,3,A,08,-,A,H
1029,84.916,ARIZONA ST,MONROE AV,MADISON AV,Good,20150530,0920,ARIZONA ST,MONROE AV,0,B,4,A,09,A,A,H
1030,84.04,54TH ST,MARVIN ST,STREAMVIEW DR,Good,20150525,1806,54TH ST,STREAMVIEW,0,B,4,A,00,A,A,H
1031,47.132,SPORTS ARENA BL,HANCOCK ST,MIDWAY DR,Fair,20150529,1338,SPORTS ARENA BL,HANCOCK ST,0,A,3,C,18,A,A,H
1032,88.696,SPRING CANYON RD,BLUE CYPRESS DR,SEMILLON BL,Good,20150531,1732,SPRING CANYON RD,SEMILLON BL,0,A,4,A,04,A,A,H
1033,59.466,UNIVERSITY AV,SHILOH RD,54TH ST,Fair,20150530,1344,UNIVERSITY AV,54TH ST,0,A,3,A,11,A,A,H
1034,92.8,LA JOLLA SCENIC S DR,CAMPINA PL,CASTEJON DR,Good,20150528,1345,LA JOLLA SCENIC DR,CAMPINA PL,0,A,3,A,09,A,A,H
1035,81.74,CARMEL MTN RD,HIGHLAND RANCH RD,CONFERENCE WY,Good,20150529,1130,CARMEL MOUNTAIN RD,HIGHLAND RANCH,0,A,4,A,08,A,A,H
1036,93.806,MIRAMAR RD,PRODUCTION AV,DISTRIBUTION AV,Good,20150511,1739,MIRAMAR RD,PRODUCTION AV,0,A,4,-,- ,A,A,H
1037,72.13,PACIFIC BEACH DR,STRANDWAY,MISSION BL,Good,20150530,0010,PACIFIC BEACH DR,MISSION BL,0,A,3,A,03,C,A,H
1038,74.344,CAM RUIZ,REAGAN RD,MIRA MESA BL,Good,20150531,1851,CAMINO RUIZ,REAGAN RD,0,A,3,A,12,A,A,H
1039,86.56,BIRCH BLUFF AV,BIRCH BLUFF PL,FIGTREE ST,Good,20150525,0255,BIRCH BLUFF AV,BIRCH BLUFF PL,0,B,3,A,03,C,A,H
