,oci,street,street_from,street_to,oci_desc,COLLISION_DATE,COLLISION_TIME,PRIMARY_RD,SECONDARY_RD,CHP_BEAT_TYPE,WEATHER_1,COLLISION_SEVERITY,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,LIGHTING,ROAD_SURFACE,ROAD_COND_1
1900,22.59,27TH ST,IMPERIAL AV,L ST,Poor,20111202,1405,27TH ST,IMPERIAL AV,0,A,3,A,03,A,A,H
1901,43.66,UNIVERSITY AV,SHILOH RD,54TH ST,Fair,20111202,1846,UNIVERSITY AV,54TH ST,0,A,3,D,00,C,A,H
1902,63.66,B ST,30TH ST,31ST ST,Fair,20111202,0915,B ST,30TH ST,0,A,4,A,21,A,A,H
1903,80.57,KALMIA ST,29TH ST,30TH ST,Good,20111201,0849,A ST,10TH ST,0,A,3,A,10,A,A,H
1904,61.09,HARBOR DR,SAMPSON ST,SCHLEY ST,Fair,20111204,1500,HARBOR DR,SAMPSON ST,0,A,3,A,03,A,A,H
1905,30.11,32ND ST,IMPERIAL AV,L ST,Poor,20111202,1305,32ND ST,IMPERIAL AV,0,A,4,A,04,A,-,H
1906,81.53,LOGAN AV,BEARDSLEY ST,CESAR E CHAVEZ PY,Good,20111201,0738,LOGAN AV,CESAR E CHAVZ PKWY,0,A,4,A,03,A,A,H
1907,37.68,W CEDAR ST,KETTNER BL,PACIFIC HY,Poor,20111202,0958,CEDAR ST,KETTNER BL,0,A,4,A,10,A,A,H
1908,57,ORANGE AV,VAN DYKE AV,VAN DYKE AV,Fair,20111202,0812,ORANGE AV,VAN DYKE AV,0,A,4,A,10,A,A,H
1909,73.66,SUNSET CLIFFS BL,MUIR AV,VOLTAIRE ST,Good,20111203,2234,SUNSET CLIFFS BL,VOLTAIRE ST,0,A,3,A,08,C,A,H
1910,87.6,IMPERIAL AV,EUCLID AV,SAN JACINTO DR,Good,20111201,1738,IMPERIAL AV,EUCLID,0,A,3,A,03,C,A,C
1911,63.29,06TH AV,PENNSYLVANIA AV,EVANS PL,Fair,20111128,2130,06TH AV,EVANS PL,0,A,4,A,11,C,A,H
1912,100,POMERADO RD,POMERADO PL,GRANDEE PL,Good,20111217,0847,POMERADO RD,POMERADO RD 11500,0,B,4,A,12,A,A,H
1913,64.37,MIRAMAR RD,MIRAMAR PL,CAM SANTA FE,Fair,20111213,1342,MIRAMAR RD,MIRAMAR RD 8400,0,B,4,A,03,A,B,H
1914,85.9,VOLTAIRE ST,EBERS ST,SUNSET CLIFFS BL,Good,20111213,0720,VOLTAIRE ST,SUNSET CLIFFS BL,0,B,4,A,12,A,B,H
1915,81.36,ROSECRANS ST,SUNSET ST,END,Good,20111214,1700,ROSECRANS ST,RUSSEL ST,0,A,3,A,08,C,A,H
1916,51,LA JOLLA VILLAGE DR,TOWNE CENTRE DR,MIRAMAR RD,Fair,20111213,1343,LA JOLLA VILLAGE DR,TOWNE CENTRE DR,0,A,4,A,- ,A,A,H
1917,53.31,GRAND AV,CASS ST,DAWES ST,Fair,20111214,1548,GRAND AV,DAWES ST,0,A,3,A,08,A,A,H
1918,29.72,CLAIREMONT DR,LAKEHURST AV,MERRIMAC AV,Poor,20111214,1835,CLAIREMONT DR,LAKEHURST AV,0,A,4,A,08,C,A,H
1919,79.57,COLLEGE AV,ROCK PL,UNIVERSITY AV,Good,20111213,0001,COLLEGE AV,ROCK ST,0,C,4,A,08,D,B,H
1920,41.87,OTAY MESA RD,INNOVATIVE DR,HERITAGE RD,Fair,20111212,1215,OTAY MESA RD,HERITAGE RD,0,C,4,A,03,A,B,H
1921,39.58,AKINS AV,65TH ST,66TH ST,Poor,20111210,1200,AKINS AV,65TH ST,0,A,4,A,08,A,A,H
1922,58.01,POLA CT,ARNOTT ST,END,Fair,20111209,1455,POLA CT,ARNOTT ST,0,A,2,A,21,A,A,H
1923,69,COLLEGE AV,MONTEZUMA RD,LINDO PASEO,Fair,20111204,0752,COLLEGE AV,MONTEZUMA RD,0,A,3,A,03,A,B,H
1924,80.72,47TH ST,BEECH ST,FEDERAL BL,Good,20111216,1743,47TH ST,FEDERAL BL,0,A,3,A,17,C,A,H
1925,44.26,EL CAJON BL,47TH ST,EUCLID AV,Fair,20111217,1445,EL CAJON BL,47TH ST,0,A,4,A,08,A,A,H
1926,65.55,TORREY PINES RD,CALLE DE LA PLATA,LA JOLLA SHORES DR,Fair,20111215,1759,N TORREY PINES RD,SHORE DR,0,B,4,A,03,C,B,H
1927,74.47,HOWARD AV,IDAHO ST,UTAH ST,Good,20111216,1530,HOWARD AV,UTAH ST,0,B,4,A,03,A,A,H
1928,34.5,CLAIREMONT MESA BL,GENESEE AV,FRINK AV,Poor,20111216,1708,CLAIREMONT MESA BL,GENESEE AV,0,B,4,A,10,B,A,H
1929,51,LA JOLLA VILLAGE DR,GENESEE AV,EXECUTIVE WY,Fair,20111202,1410,LA JOLLA VILLAGE DR,EXECUTIVE DR,0,A,4,A,03,A,A,H
1930,48.57,CALABRIA CT,BEGIN,RENAISSANCE AV,Fair,20111203,1003,CALABRIA CT,RENAISSANCE AV,0,A,4,A,- ,A,A,H
1931,32.85,ROSECRANS ST,HANCOCK ST,MOORE ST,Poor,20111217,1500,ROSECRANS ST,MOORE ST,0,A,4,A,09,A,A,H
1932,41.79,UNIVERSITY AV,CHOLLAS PY,58TH ST,Fair,20111216,2049,UNIVERSITY AV,58TH ST,0,A,4,B,22,C,A,H
1933,75.18,OHIO ST,UNIVERSITY AV,LINCOLN AV,Good,20111209,2045,OHIO ST,UNIVERSITY AV,0,A,3,A,08,C,A,H
1934,47.38,W ASH ST,KETTNER BL,PACIFIC HY,Fair,20111217,0915,W ASH ST,KETTNER BL,0,A,4,A,- ,A,A,H
1935,82.34,OTAY MESA RD,REMINGTON HILLS DR,HAWKEN DR,Good,20111218,2315,OTAY MESA RD,HAWKEN DR,0,A,3,A,03,D,A,H
1936,51,GRAPE ST,SULTANA ST,55TH ST,Fair,20111215,0825,GRAPE ST,SULTANA ST,0,A,4,A,09,A,A,H
1937,57.55,SCRIPPS POWAY PY,SCRIPPS HIGHLANDS DR,SCRIPPS SUMMIT DR,Fair,20111209,1225,SCRIPPS POWAY PKWY,SCRIPPS SUMMIT DR,0,B,4,A,04,A,A,D
1938,65.29,PARK VILLAGE RD,SPINDLETOP RD,RAGWEED ST,Fair,20111218,1839,PARK VILLAGE RD,SPINDLETOP RD,0,A,4,A,04,C,A,H
1939,49.34,MIRAMAR RD,EMPIRE ST,DOWDY DR,Fair,20111217,1300,MIRAMAR RD,DOWDY DR,0,A,4,A,08,A,A,H
1940,84.78,MEADE AV,BANCROFT ST,33RD PL,Good,20111218,1624,MEADE AV,33RD PL,0,A,4,A,09,A,A,H
1941,48.5,GENESEE AV,MT FORAKER AV,MT HERBERT AV,Fair,20111218,1211,GENESEE AV,MOUNT HERBEI-AV,0,A,3,A,12,A,A,H
1942,83.43,DEL MAR TRAILS RD,CARMEL CREEK RD,CARMEL PARK DR,Good,20111218,0106,DEL MAR TRAILS RD,CARMEL COUNTRY RD,0,A,4,A,03,C,A,H
1943,67.58,DEL MAR HEIGHTS RD,ASHLEY FALLS DR,SEAGROVE ST,Fair,20111215,0715,DEL MAR HEIGHTS RD,SEAGROVE ST,0,A,4,A,08,A,A,H
1944,87.13,MAIN ST,UNA ST,VESTA ST,Good,20111216,0655,MAIN ST,UNA ST,0,B,4,A,03,A,A,H
1945,44.51,MISSION GORGE RD,FAIRMOUNT AV,MISSION GORGE PL,Fair,20111218,2334,5800 MISSION GORGE RD,FAIRMOUNT AV,0,A,0,A,09,C,A,H
1946,13.43,05TH AV,A ST,ASH ST,Poor,20111218,1219,05TH AV,A ST,0,B,4,A,12,A,A,H
1947,100,ACTIVITY RD,CAM RUIZ,CLAYTON DR,Good,20111217,0255,ACTIVITY RD,CAMINO RUIZ,0,B,4,A,08,C,A,H
1948,56.89,NATIONAL AV,S 39TH ST,BURNS CT,Fair,20111219,1750,NATIONAL AV,S 39TH ST,0,B,4,A,10,C,A,H
1949,24.64,32ND ST,REDWOOD ST,THORN ST,Poor,20111218,1453,32ND ST,THORN ST,0,A,3,A,06,A,A,H
1950,49.62,S MEADOWBROOK DR,S ROYAL OAK DR,PARADISE VALLEY RD,Fair,20111218,1720,S MEADOWBROOK DR,PARADISE VALLEY RD,0,A,3,A,17,C,A,H
1951,80.52,LA JOLLA BL,CAM DE LA COSTA,LA CANADA,Good,20111219,1555,LA JOLLA BL,CAMINO DE LA COSTA,0,A,4,A,03,A,A,H
1952,67.28,FRIARS RD,SANTO RD,RIVERDALE ST,Fair,20111221,0849,FRIARS RD,SANTO RD,0,A,3,A,12,A,A,H
1953,46.04,LA JOLLA BL,KOLMAR ST,GRAVILLA ST,Fair,20111221,0948,LA JOLLA BL,GRAVILLA ST,0,A,4,A,03,A,A,H
1954,52,PACIFIC HY NB OFF RA,PACIFIC (FTG) HY,SUTHERLAND ST,Fair,20111207,1434,PACIFIC HY,SUTHERLAND ST,0,A,3,A,08,A,A,H
1955,64.37,MIRAMAR RD,MIRAMAR PL,CAM SANTA FE,Fair,20111201,1056,MIRAMAR RD,MIRAMAR RD 5800,0,A,4,A,09,A,A,H
1956,61.97,UNIVERSITY AV,PERSHING AV,IDAHO ST,Fair,20110918,1930,UNIVERSITY AV,PERSHING AV,0,A,4,A,10,C,A,H
1957,51,MORENA BL,AVATI DR,JUTLAND DR,Fair,20111224,1157,MORENA BL,AVATI DR,0,A,3,A,12,A,A,H
1958,52.42,DEL SOL BL,BEYER BL,BEYER WY,Fair,20111228,1739,DEL SOL BL,BEYER BL,0,A,4,A,12,C,-,H
1959,33.98,ROSECRANS ST,JEFFERSON ST,PACIFIC HY,Poor,20111228,1642,ROSECRANS ST,PACIFIC HY,0,A,4,A,03,B,A,H
1960,13.43,05TH AV,A ST,ASH ST,Poor,20111222,0634,05TH AV,A ST,0,A,3,A,12,B,A,H
1961,57.16,WING SPAN DR,EAGLE RIDGE CT,TOMMY ST,Fair,20111222,2323,WING SPAN DR,EAGLE RIDGE CT,0,A,3,A,21,C,A,H
1962,66.52,CLAIREMONT DR,RAPPAHANNOCK AV,UTE DR,Fair,20111230,2326,CLAIREMONT DR,RAPPAHANNOCK AV,0,E,2,A,08,C,A,H
1963,47.38,W ASH ST,KETTNER BL,PACIFIC HY,Fair,20111207,1823,W ASH ST,KETTNER BL,0,B,2,A,12,C,A,H
1964,83.12,CARROLL WY,CARROLL RD,TRADE ST,Good,20111220,1550,CARROLL WY,TRADE ST,0,A,4,A,06,A,A,H
1965,53.84,CARMEL MTN RD,GERANA ST,PENASQUITOS DR,Fair,20111220,1445,CARMEL MTN RD,PENASQUITOS DR,0,A,4,A,- ,A,A,H
1966,69,MERCY RD,BRANICOLE LN,KIKA CT,Fair,20111221,0635,MERCY RD,KIKA CT,0,A,4,A,03,A,A,H
1967,100,ARNOLD AV,LANDIS ST,WIGHTMAN ST,Good,20111220,1500,ARNOLD AV,WIGHTMAN ST,0,A,4,A,12,A,A,H
1968,51,GARNET AV,CASS ST,DAWES ST,Fair,20111216,0137,GARNET AV,DAWES ST,0,A,3,A,11,C,A,H
1969,33.96,CLAIREMONT MESA BL,FRINK AV,DIANE AV,Poor,20111220,1924,CLAIREMONT MESA BL,FRINK AV,0,A,4,A,09,C,A,H
1970,59.75,MERCURY ST,RONSON RD,RAYTHEON RD,Fair,20111219,1955,MERCURY ST,RONSON RD,0,B,4,A,08,C,A,H
1971,39.89,47TH ST,IMPERIAL AV,CEREZA ST,Poor,20111214,1700,47TH ST,IMPERIAL AV,0,B,4,A,04,B,A,H
1972,73.69,PARK BL,MARKET ST,G ST,Good,20111221,2013,PARK BL,G ST,0,A,3,A,08,C,A,H
1973,67.28,FRIARS RD,SANTO RD,RIVERDALE ST,Fair,20111214,1755,FRIARS RD,SANTO RD,0,A,3,A,08,C,A,H
1974,27.33,W LAUREL ST,01ST AV,FRONT ST,Poor,20111211,1723,W LAUREL ST,01ST AV,0,B,4,A,12,C,A,H
1975,51,LA JOLLA VILLAGE DR,TOWNE CENTRE DR,MIRAMAR RD,Fair,20111215,0955,LA JOLLA VILLAGE DR,TOWNE CENTRE DR,0,A,4,A,03,A,A,H
1976,52.94,MIRAMAR RD,CARROLL RD,EMPIRE ST,Fair,20111214,0625,MIRAMAR RD,CARROLL RD,0,B,4,A,09,B,A,H
1977,50.01,HOTEL CIRCLE SOUTH,HOTEL CIRCLE CT,HOTEL CIRCLE NORTH,Fair,20111215,0830,HOTEL CIRCLE S,HOTEL CIRCLE CT,0,A,4,A,04,A,A,H
1978,54.34,MIRAMAR RD,CABOT DR,CAM RUIZ,Fair,20111213,1343,MIRAMAR RD,CABOT DR,0,B,4,A,03,A,B,H
1979,55.53,VISTA GRANDE DR,MARLOWE DR,CELIA VISTA DR,Fair,20111213,1730,VISTA GRANDE DR,MARLOWE DR,0,A,4,A,08,C,A,H
1980,51,MAIN ST,S 29TH ST,S 30TH ST,Fair,20111215,1535,MAIN ST,S 30TH,0,B,3,A,08,A,A,H
1981,40.22,EL CAJON BL,EUCLID AV,48TH ST,Fair,20111212,1130,EL CAJON BL,68TH ST,0,C,4,A,08,A,B,H
1982,78.78,INDIA ST,WINDER ST,ANDREWS ST,Good,20111221,0951,INDIA ST,VINE ST,0,A,2,A,08,A,A,H
1983,81.21,DAIRY MART RD,BEYER BL,PLANTEL WY,Good,20111223,1625,DAIRY MAI-RD,BEYER BL,0,A,3,A,08,A,A,H
1984,73.44,W MARKET ST,COLUMBIA ST,MARKET PL,Good,20111227,1730,MARKET ST,MARKET ST 4800,0,A,3,A,- ,C,A,H
1985,100,CAM DEL SUR,CASEY GLEN,OLD COURSE RD,Good,20111224,0123,CAMINO DEL SUR,CASEY GLENN,0,A,3,A,03,C,A,H
1986,48.44,04TH AV,MARKET ST,G ST,Fair,20111229,1417,04TH AV,MARKET ST,0,A,4,A,12,A,-,H
1987,59.49,MARKET ST,43RD ST,45TH ST,Fair,20111221,1507,MARKET ST,45TH ST,0,A,4,A,08,A,A,H
1988,47.08,61ST ST,NANCITA CT,IMPERIAL AV,Fair,20111228,0040,61ST ST,IMPERIAL AV,0,A,4,A,03,C,A,H
1989,33,BAYARD ST,GRAND AV,HORNBLEND ST,Poor,20111224,0238,BAYARD ST,GRAND AV,0,A,3,A,08,C,A,H
1990,57.55,UNIVERSITY AV,46TH ST,MENLO AV,Fair,20111226,1745,UNIVERSITY AV,MENLO AV,0,A,4,A,10,C,A,H
1991,56.59,S 37TH ST,FLORENCE ST,LOGAN AV,Fair,20111212,1503,37TH ST,FLORENCE ST,0,B,3,A,03,A,B,H
1992,33.53,30TH ST,UNIVERSITY AV,LINCOLN AV,Poor,20111222,1602,30TH ST,UNIVERSITY AV,0,A,3,A,08,A,A,H
1993,61.1,ORO VISTA RD,GROVE AV,IRIS AV,Fair,20111222,2313,ORO VISTA RD,IRIS AV,0,A,4,A,08,C,A,H
1994,51,EPANOW AV,CHIPPEWA CT,ECOCHEE AV,Fair,20111222,1610,EPANOW AV,CHIPPEWA CT,0,A,3,A,05,A,A,H
1995,36.73,COTTONWOOD RD,W SEAWARD AV,SOUTH VISTA AV,Poor,20111228,2000,COTTONWOOD RD,S VISTA  AV,0,A,4,A,03,C,A,H
1996,69,ROLL DR,SIEMPRE VIVA RD,VIA DE LA AMISTAD,Fair,20111223,0026,ROLL DR,VIA DE LA AMISTAD,0,A,4,A,11,C,A,H
1997,80.9,DALBERGIA ST,THOR ST,UNA ST,Good,20111222,0723,DALBERGIA ST,UNA ST,0,A,4,A,08,A,A,H
1998,35,J ST,24TH ST,25TH ST,Poor,20111223,1249,J ST,25TH,0,A,3,A,03,A,A,H
1999,51,TEXAS ST,POLK AV,HOWARD AV,Fair,20111227,1803,TEXAS ST,POLK ST,0,A,3,A,08,C,A,H
2000,51,LA JOLLA VILLAGE DR,TOWNE CENTRE DR,MIRAMAR RD,Fair,20111223,1800,LA JOLLA VILLAGE DR,TOWNE CENTRE DR,0,A,4,A,09,C,A,H
2001,39,UNIVERSITY AV,35TH ST,WILSON AV,Poor,20111222,1513,UNIVERSITY AV,35TH ST,0,A,4,A,10,A,A,H
2002,32.41,LA JOLLA BL,BONAIR WY,NAUTILUS ST,Poor,20111227,1240,LA JOLLA BL,NAUTILUS ST,0,A,4,A,09,A,A,H
2003,13.47,05TH AV,BROADWAY,C ST,Poor,20111222,1750,05TH AV,BROADWAY,0,A,4,A,21,C,A,H
2004,42.56,GENESEE AV,CHATEAU DR,CHICKASAW CT,Fair,20111230,1945,GENESEE AV,CHATEAU DR,0,A,3,A,08,C,A,H
2005,36.59,06TH AV,THORN ST,BALBOA DR,Poor,20111227,0830,06TH AV,THORN ST,0,A,3,A,09,A,A,H
2006,87.55,TORREY PINES RD,DUNAWAY DR,LA JOLLA VILLAGE DR,Good,20111222,1204,TORREY PINES RD,DUNAWAY DR,0,A,3,A,03,A,A,H
2007,51,MIRA MESA BL,FLANDERS DR,VIPER WY,Fair,20111228,0800,MIRA MESA BL,VIPER WY,0,A,4,A,03,A,A,H
2008,100,PARK VILLAGE RD,DORMOUSE RD,LICIA WY,Good,20111226,2240,PARK VILLAGE RD,LICIA WY,0,A,4,A,03,C,A,H
2009,29.68,CLAIREMONT MESA BL,SHAWLINE ST,RUFFNER ST,Poor,20111228,0909,CLAIREMONT MESA,RUFFNER ST,0,A,4,A,12,A,A,H
2010,54.34,MIRAMAR RD,CABOT DR,CAM RUIZ,Fair,20111218,0857,MIRAMAR RD,CAMINO RUIZ,0,B,4,A,03,A,B,G
2011,69,COLLEGE AV,LINDO PASEO,AZTEC CR DR,Fair,20111226,1443,COLLEGE,LINDA PASEO,0,A,4,A,03,A,A,H
2012,39,RUFFIN RD,GRAMERCY DR,VILLAGE GLEN DR,Poor,20111228,1059,RUFFIN RD,VILLAGE GLEN DR,0,A,4,A,08,A,A,H
2013,76.89,S 43RD ST,LOGAN AV,NATIONAL AV,Good,20111228,2113,S 43RD ST,LOGAN AV,0,A,4,A,03,C,A,D
2014,84.88,EL CAJON BL,70TH ST,71ST ST,Good,20111220,0006,EL CAJON BL,70TH ST,0,B,4,A,03,C,A,H
2015,49.52,MOORE ST,HORTENSIA ST,OLD TOWN AV,Fair,20111221,2050,MOORE,HORTENSIA,0,A,3,A,08,C,A,H
2016,78.78,INDIA ST,WINDER ST,ANDREWS ST,Good,20111222,0900,INDIA ST,WINDER,0,A,4,A,03,A,A,H
2017,43.2,ROSECRANS ST,MIDWAY DR,ROSECRANS (FTG) ST,Fair,20111226,2219,ROSECRANS ST,MIDWAY DR,0,A,3,A,08,C,A,H
2018,51,LA JOLLA VILLAGE DR,LEBON DR,REGENTS RD,Fair,20111222,1850,LA JOLLA VILLAGE DR,LEBON DR,0,A,3,A,03,D,A,H
2019,24.24,INGRAHAM ST,CHALCEDONY ST,LAW ST,Poor,20111226,1550,INGRAHAM ST,CHALCEDONY ST,0,A,4,A,09,A,A,H
2020,57,OCEAN BLUFF AV,VISTA SORRENTO PY,WEST OCEAN AIR DR,Fair,20111220,1950,OCEAN BLUFF AV,VISTA SORRENTO PKWY,0,A,4,A,09,C,A,H
2021,69,MORENA BL,INGULF ST,CLAIREMONT DR,Fair,20111223,1920,MORENA BL,INGULF ST,0,A,3,A,08,C,A,H
2022,48.53,33RD ST,L ST,K ST,Fair,20111221,1504,33RD ST,L ST,0,A,4,A,09,A,A,H
2023,34.95,TORREY PINES RD,HIGH AV,IVANHOE AV,Poor,20111224,2147,TORREY PINES RD,IVANHOE AV,0,A,4,A,09,C,A,H
2024,64.5,11TH AV,G ST,F ST,Fair,20111225,0152,11TH AV,F ST,0,A,4,A,12,C,A,H
2025,85.04,MISSION CENTER RD,CAM DE LA REINA,HAZARD CENTER DR,Good,20111218,1805,MISSION CENTER RD,CAMINO DEL RIO N,0,A,3,A,12,B,A,H
2026,54.35,PARADISE VALLEY RD,S WOODMAN ST,ZEST ST,Fair,20111231,1528,PARADISE VALLEY RD,WOODMAN ST,0,A,4,A,03,A,A,H
2027,73.83,KENSINGTON DR,ALDER DR,SUSSEX DR,Good,20111227,1230,KENSINGTON DR,ALDER DR,0,-,3,D,00,-,A,H
2028,31.08,NUTMEG ST,04TH AV,05TH AV,Poor,20111229,1600,G ST,04TH AV,0,A,4,A,03,A,A,H
2029,31.03,PADGETT ST,MIRAMAR RD,ACTIVITY RD,Poor,20111229,1553,PADGETT ST,MIRAMAR RD,0,B,2,A,09,A,A,H
2030,69,COLLEGE AV,MONTEZUMA RD,LINDO PASEO,Fair,20111219,1318,COLLEGE AV,MONTEZUMA ,0,B,4,A,21,A,A,H
2031,60.77,MINDEN DR,BABETTE ST,VOLTA CT,Fair,20111220,1538,MINDEN DR,VOLTA CT,0,A,3,A,03,A,A,H
2032,31.47,NAUTILUS ST,AVNDA LA REINA,AVNDA MANANA,Poor,20111229,1848,NAUTILUS ST,AVNIDA MANANA,0,A,2,A,08,C,A,H
2033,45.67,IMPERIAL AV,20TH ST,21ST ST,Fair,20111230,1215,IMPERIAL AV,20TH ST,0,A,4,A,08,A,A,H
2034,40.06,W WASHINGTON ST,WASHINGTON PL,IBIS ST,Fair,20111226,2043,WASHINGTON ST,INDIA ST,0,A,4,A,09,C,A,H
2035,25.7,EUCLID AV,ORANGE AV,TROJAN AV,Poor,20111230,1226,EUCLID AV,TROJAN AV,0,A,4,A,08,A,A,H
2036,39,TERESA DR,SCANNELL CT,CAM RUIZ,Poor,20111231,1558,TERESA DR,CAMINO RUIZ,0,A,2,A,09,A,A,A
2037,49.8,BETA ST,S 43RD ST,END,Fair,20111213,1350,BETA ST,43RD ST,S,B,0,A,08,A,B,H
2038,81.98,HIGHLAND AV,ORANGE AV,EL CAJON BL,Good,20111223,1540,HIGHLAND AV,ORANGE AV,0,A,3,A,10,A,A,H
2039,37.62,MARKET ST,14TH ST,15TH ST,Poor,20110318,1233,MARKET ST,15TH ST,0,B,3,A,08,A,B,H
2040,64.08,PASEO LAREDO,MARISMA WY,VIA VALVERDE,Fair,20110422,1250,PASEO LAREDO,MARISMA WY,0,A,3,A,21,A,A,H
2041,69,S EUCLID AV,EUCLID PL,LA PAZ DR,Fair,20111217,0901,EUCLID AV,EUCLID AV 3768,0,A,4,A,21,A,A,H
2042,53.32,RUFFIN RD,AERO DR,CALLE FORTUNADA,Fair,20110124,1240,RUFFIN RD,AERO DR,0,A,4,-,- ,A,A,H
2043,100,FAIRMOUNT AV,OLIVE ST,QUINCE ST,Good,20110222,1840,FAIRMOUNT AV,OLIVE ST,0,A,0,A,09,C,A,H
2044,49.95,GRAND AV,NOYES ST,OLNEY ST,Fair,20130106,0757,GRAND AV,LEE ST,0,B,1,A,12,A,B,H
2045,79.26,CAM DEL SUR,LAZANJA DR,VIA VERRAZZANO,Good,20130201,1143,CAMINO DEL SUR,VIA VERRAZZANO,0,A,1,A,12,A,A,H
2046,100,SAN FELIPE ST,MEADOWBROOK DR,SAN FELIPE PL,Good,20130401,1333,SAN FELIPE ST,SAN FELIPE PL,0,A,1,C,18,A,A,H
2047,66.93,MISSION BAY DR,DAMON AV,BLUFFSIDE AV,Fair,20130216,2221,MISSION BAY DR,DAMON AV,0,A,1,A,11,C,A,H
2048,31.94,UNIVERSITY AV,VERMONT ST,RICHMOND ST,Poor,20130105,1419,UNIVERSITY AV,RICHMOND ST,0,A,3,A,12,A,A,H
2049,84.71,W HAWTHORN ST,COLUMBIA ST,INDIA ST,Good,20130209,1358,W HAWTHORN ST,COLUMBIA ST,0,A,2,A,12,A,A,H
2050,73.06,31ST ST,K ST,J ST,Good,20130208,0217,31ST ST,K ST,0,B,4,A,03,C,A,H
2051,31.06,17TH ST,ISLAND AV,MARKET ST,Poor,20130110,0910,17TH,MARKET,0,B,4,A,- ,A,A,H
2052,56.65,TORREY PINES RD,CALLE JUELA,TORREY PINES LN,Fair,20130111,1310,TORREY PINES RD,TORREY PINES LN,0,A,4,A,04,A,A,H
2053,31.94,UNIVERSITY AV,VERMONT ST,RICHMOND ST,Poor,20130106,2159,UNIVERSITY AV,RICHMOND ST,0,C,4,A,03,C,B,H
2054,39,RIVIERA DR,LA PLAYA AV,ROOSEVELT AV,Poor,20130107,1427,RIVIERA DR,LA PLAYA AV,0,A,4,A,08,A,A,H
2055,60.46,JUTLAND DR,MANDAN WY,MASSASOIT AV,Fair,20130111,1913,JUTLAND DR,MASSASOIT AV,0,A,4,A,08,C,A,H
2056,78.5,11TH AV,MARKET ST,G ST,Good,20130111,2037,11TH AV,MARKET ST,0,A,4,A,10,C,A,H
2057,56,S SAN JACINTO DR,SAN JACINTO PL,LAS ANIMAS WY,Fair,20130112,1548,SAN JACINTO DR S,LAS ANIMAS WY,0,A,4,A,08,A,A,H
2058,82.09,07TH AV,E ST,BROADWAY,Good,20130118,1522,07TH AV,E ST,0,A,4,A,12,A,-,A
2059,31.25,CONVOY ST,AERO DR,KEARNY MESA RD,Poor,20130115,1753,CONVOY ST,AERO DR,0,A,3,A,08,C,A,H
2060,86.36,BERNARDO OAKS DR,FRANCISCO DR,BERNARDO OAKS CT,Good,20130120,1350,BERNARDO OAKS DR,BERNARDO OAKS DR 16900,0,A,4,A,12,A,A,H
2061,85.29,LINDA VISTA RD,COMSTOCK ST,ULRIC ST,Good,20130114,1615,LINDA VISTA RD,ULRIC,0,A,4,A,04,A,A,H
2062,85.1,RESERVOIR DR,RESERVOIR LN,ALVARADO RD,Good,20130120,0237,RESERVOIR DR,ALVARADO CANYON RD,0,A,3,A,08,C,A,H
2063,37.46,REED AV,BAYARD ST,CASS ST,Poor,20130119,1610,REED AV,BAYARD ST,0,A,3,A,12,A,A,H
2064,41.27,INDIA ST,W SPRUCE ST,SASSAFRAS ST,Fair,20130120,1514,INDIA ST,W SPRUCE,0,A,4,A,03,A,A,H
2065,17.97,W SPRUCE ST,IBIS ST,INDIA ST,Poor,20130120,1508,W SPRUCE,INDIA,0,A,4,A,08,A,A,H
2066,65.29,PARK VILLAGE RD,SPINDLETOP RD,RAGWEED ST,Fair,20130121,1600,PARK VILLAGE RD,RAGWEED ST,0,A,4,A,21,A,A,H
2067,100,MIRA MESA BL,REAGAN RD,CAM RUIZ,Good,20130121,1751,MIRA MESA BL,REAGAN RD,0,A,3,A,03,C,A,H
2068,28.56,52ND ST,EL CAJON BL,MONROE AV,Poor,20130121,1420,52ND ST,EL CAJON,0,A,3,A,09,A,A,H
2069,86.64,INDIA ST,W HAWTHORN ST,W IVY ST,Good,20130118,2111,INDIA ST,HAWTHORN ST,0,A,4,A,10,C,A,H
2070,69,MARKET ST,COTTON ST,47TH ST,Fair,20130116,1815,MARKET ST,47TH ST,0,A,3,A,21,C,A,H
2071,54.48,SEABRIDGE LN,CEDARHURST LN,STONEY PEAK DR,Fair,20130124,0430,SEABRIDGE LN,CEDARHURST,0,B,4,A,08,C,B,H
2072,69,BLACK CORAL WY,ROYAL ISLAND WY,WHEELHOUSE DR,Fair,20130114,1209,CORAL WY,WHEEL HOUSE DR,0,A,3,A,03,A,A,H
2073,48.42,BALBOA AV,BALBOA WY,GENESEE AV,Fair,20130115,1625,BALBOA AV,BALBOA AV 7600,0,A,4,A,03,A,A,H
2074,48.94,30TH ST,E ST,BROADWAY,Fair,20130116,1530,30TH ST,BROADWAY,0,A,4,A,12,C,A,H
2075,84.79,54TH ST,LEA ST,UNIVERSITY AV,Good,20130116,0712,54TH ST,UNIVERSITY AV,0,A,3,A,03,A,A,H
2076,54.34,MIRAMAR RD,CABOT DR,CAM RUIZ,Fair,20130116,2020,MIRAMAR RD,CAMINO RUIZ,0,A,4,A,09,C,A,H
2077,64.46,COLLWOOD BL,COLLWOOD WY,MONTEZUMA RD,Fair,20130117,1014,COLLWOOD LN,COLLWOOD BL,0,A,4,A,- ,A,A,H
