"OBJECTID","STOP_UID","STOP_AGENCY","STOP_ID","STOP_NAME","STOP_LAT","STOP_LON","STOP_CODE","LOCATION_TYPE","PARENT_STATION","WHEELCHAIR_BOARDING","INTERSECTION_CODE","STOP_PLACE","LONGITUDE","LATITUDE"
4592,MTS_99408,MTS,99408,Dennery Rd & Del Sol Bl,32.5735005,-117.03601314,99408,0,,1,N-S/B,,-117.036001267652,32.5734957527657
4593,MTS_99409,MTS,99409,Dennery Rd & Home Depot Drwy,32.57674594,-117.03479878,99409,0,,1,M-Street-N/B,,-117.034786915206,32.576741194043
4594,MTS_99410,MTS,99410,Dennery Rd & Del Sol Bl,32.57355215,-117.03567277,99410,0,,1,F-N/B,,-117.035660901293,32.5735473973481
4595,MTS_99411,MTS,99411,Palm Av & 7th St,32.58402068,-117.118402,99411,0,,1,F-W/B,pal7th,-117.118390118196,32.5840159309708
4596,MTS_99412,MTS,99412,Beyer Bl & Iris Av (I-905 Ramp),32.5695989,-117.06374965,99412,0,,2,F-N/B,,-117.06373777732,32.5695941472849
4597,MTS_99413,MTS,99413,2nd St & Marline Av,32.80482354,-116.93552621,99413,0,,1,M-Street-N/B,,-116.935514347364,32.8048187613359
4598,MTS_99414,MTS,99414,Main St & 28th St,32.69272299,-117.13320553,99414,0,,1,F-E/B,,-117.133193633177,32.6927182280983
4599,MTS_99415,MTS,99415,Otay Mesa Rd & Corporate Center Dr,32.56844111,-117.00384144,99415,0,,1,N-W/B,,-117.003829580294,32.5684363548339
4600,MTS_99417,MTS,99417,National City Bl & W 33rd St,32.65386124,-117.09847836,99417,0,,0,F-S/B,,-117.098466474967,32.6538564843025
4601,MTS_99418,MTS,99418,National City Bl & W 35th St,32.64997975,-117.09696932,99418,0,,1,F-S/B,,-117.096957436622,32.6499749975306
4602,MTS_99419,MTS,99419,F St & Woodlawn Av,32.63690475,-117.09543078,99419,0,,1,F-E/B,,-117.09541889505,32.6368999918642
4603,MTS_99420,MTS,99420,National City Bl & 30th St,32.65729597,-117.09980453,99420,0,,1,N-S/B,,-117.099792643371,32.6572912112046
4604,MTS_99421,MTS,99421,Pomerado Rd & Vaughan Rd,32.9658811,-117.06258991,99421,0,,1,F-S/B,,-117.062578009553,32.9658763040593
4605,MTS_99427,MTS,99427,Sweetwater Rd & Fairlomas Rd,32.65885433,-117.05854606,99427,0,,1,F-W/B,,-117.058534176348,32.6588495677133
4606,MTS_99428,MTS,99428,Sweetwater Rd & Calmoor St,32.65870547,-117.05819379,99428,0,,1,N-E/B,,-117.058181909485,32.6587007112913
4607,MTS_99433,MTS,99433,Rancho Bernardo Transit Station,33.01699968,-117.08045769,99433,0,,1,M-TC-Bus,ranbrt,-117.080445785438,33.0169948800413
4608,MTS_99434,MTS,99434,Del Lago Transit Station,33.0719869,-117.07037836,99434,0,,1,M-TC-Bus,lagbrt,-117.070366452916,33.0719820970069
4609,MTS_99437,MTS,99437,13 St & Broadway,32.71587092,-117.15294162,99437,0,,2,N-S/B,13tcst,-117.152929716241,32.715866163271
4610,MTS_99438,MTS,99438,Marshall Av & Arnele Av,32.8045767,-116.97535891,99438,0,,1,F-N/B,,-116.975347030997,32.8045719209791
4611,MTS_99439,MTS,99439,Coronado Ferry Landing,32.69920913,-117.1697197,99439,0,,2,,1stfer,-117.169707801234,32.6992043712776
4612,MTS_99440,MTS,99440,Broadway Pier,32.71603823,-117.17340665,99440,0,,2,,bropie,-117.173394750936,32.7160334669503
4613,MTS_99441,MTS,99441,5th Av Pier,32.70453869,-117.16155073,99441,0,,2,,5thlan,-117.16153883345,32.7045339280397
4614,MTS_99442,MTS,99442,Satellite Bl & Cochabamba St,32.56929474,-117.09942488,99442,0,,1,N-W/B,,-117.099413000841,32.5692899938372
4615,MTS_99443,MTS,99443,Satelitte Bl & 15th St,32.56911427,-117.10127975,99443,0,,1,F-E/B,,-117.101267870521,32.5691095266811
4616,MTS_99446,MTS,99446,3rd Av & Montgomery St,32.59660257,-117.06459604,99446,0,,1,F-S/B,,-117.064584159238,32.5965978204927
4617,MTS_99447,MTS,99447,Balboa Av & Shopping Center Drwy,32.81994976,-117.17949963,99447,0,,2,F-E/B,,-117.179487716942,32.819944990451
4618,MTS_99448,MTS,99448,Balboa Av & Shopping Center Drwy,32.82002812,-117.18040862,99448,0,,1,F-W/B,,-117.180396712945,32.8200233488139
4619,MTS_99449,MTS,99449,Camino Del Rio North & Ward Rd,32.78017398,-117.11079319,99449,0,,1,F-W/B,,-117.110781290581,32.7801692079542
4620,MTS_99459,MTS,99459,Executive Dr & Regents Rd,32.87518441,-117.21635135,99459,0,,1,N-W/B,,-117.216339425751,32.8751796340298
4621,MTS_99460,MTS,99460,Executive Dr & Regents Rd,32.87492607,-117.21634851,99460,0,,1,F-E/B,,-117.216336588319,32.8749212952215
4622,MTS_99461,MTS,99461,Medical Center Dr & Health Sciences Dr,32.8790283,-117.22212313,99461,0,,1,F-N/B,,-117.222111206386,32.8790235269056
4623,MTS_99462,MTS,99462,Medical Center Dr & Health Sciences Dr,32.87904629,-117.22228293,99462,0,,1,N-S/B,,-117.222271010358,32.8790415106397
4624,MTS_99463,MTS,99463,Villa La Jolla Dr & Gilman Dr,32.86416066,-117.23575766,99463,0,,2,F-E/B,,-117.235745734552,32.8641558827381
4625,MTS_99464,MTS,99464,Mission Gorge Rd & Zion Av,32.79267994,-117.09764864,99464,0,,1,F-S/B,,-117.097636741598,32.7926751686453
4626,MTS_99465,MTS,99465,Denver St & Ingulf St,32.78945564,-117.2035467,99465,0,,0,N-S/B,,-117.203534783917,32.7894508756014
4627,MTS_99467,MTS,99467,Morena Bl & Milton St,32.78500906,-117.20667426,99467,0,,0,N-S/B,,-117.206662350544,32.7850042939055
4628,MTS_99470,MTS,99470,Clairemont Dr & Hiawatha Wy,32.82012375,-117.20425321,99470,0,,1,N-S/B,,-117.204241290419,32.8201189813065
4629,MTS_99471,MTS,99471,Lindbergh Field & Terminal 2 East,32.73140222,-117.20164383,99471,0,,1,M-Street-W/B,airt2,-117.201631918784,32.7313974548347
4630,MTS_99472,MTS,99472,Rancho Bernardo Transit Station,33.01685435,-117.08040738,99472,0,,1,M-TC-Bus,ranbrt,-117.080395475326,33.0168495488215
4631,MTS_99473,MTS,99473,Rancho Bernardo Transit Station,33.017149,-117.08073314,99473,0,,1,M-TC-Bus,ranbrt,-117.080721235049,33.0171441985352
4632,MTS_99474,MTS,99474,Rancho Bernardo Transit Station,33.01711519,-117.08085679,99474,0,,1,M-TC-Bus,ranbrt,-117.080844885145,33.0171103860143
4633,MTS_99475,MTS,99475,Rancho Bernardo Transit Station,33.01698223,-117.08060107,99475,0,,1,M-TC-Bus,ranbrt,-117.080589162642,33.0169774269721
4634,MTS_99476,MTS,99476,Medical Center Dr & E Palomar St,32.61471602,-117.0270048,99476,0,,0,F-N/B,epamed,-117.026992924971,32.6147112636519
4635,MTS_99477,MTS,99477,9th Av & C St,32.71693075,-117.15646385,99477,0,,0,F-N/B,9thc,-117.156451948819,32.7169259892533
4636,MTS_99478,MTS,99478,Armstrong Pl & Mesa College Dr,32.80424599,-117.16349419,99478,0,,1,F-E/B,mescol,-117.16348228602,32.8042412175532
4637,MTS_99479,MTS,99479,Mesa College Dr & Armstrong Pl,32.80381887,-117.16401374,99479,0,,2,F-S/B,mescol,-117.164001826996,32.8038141011577
4638,MTS_99481,MTS,99481,40th St & University Av,32.74954555,-117.10947919,99481,0,,0,F-S/B,i15uns,-117.109467290855,32.7495407808153
4639,MTS_99483,MTS,99483,Highland Av & 21st St,32.66719762,-117.09437592,99483,0,,1,F-N/B,,-117.094364032307,32.6671928657064
4640,MTS_99484,MTS,99484,Highland Av & 21st St,32.66652214,-117.09428172,99484,0,,1,F-S/B,,-117.094269831241,32.6665173812304
4641,MTS_99485,MTS,99485,Highland Av & 28th St,32.66101784,-117.09213654,99485,0,,2,F-S/B,,-117.092124658182,32.6610130801845
4642,MTS_99486,MTS,99486,8th St & Highland Av,32.6781033,-117.09922835,99486,0,,1,F-W/B,hig8th,-117.099216457122,32.678098545256
4643,MTS_99488,MTS,99488,Camino de la Plaza & Camiones Wy,32.54390932,-117.03490934,99488,0,,1,F-W/B,intbor,-117.034897478228,32.5439045768694
4644,MTS_99489,MTS,99489,Camino de la Plaza & Camiones Wy,32.54370293,-117.03494969,99489,0,,1,N-E/B,intbor,-117.03493782633,32.5436981842476
4645,MTS_99491,MTS,99491,30th St & L Av,32.66028741,-117.08679119,99491,0,,1,F-E/B,,-117.086779300024,32.6602826563704
4646,MTS_99492,MTS,99492,Sweetwater Rd & N 2nd St,32.66120536,-117.08436624,99492,0,,1,N-W/B,,-117.084354358179,32.6612005999533
4647,MTS_99493,MTS,99493,Sweetwater Rd & Town & Country,32.66152956,-117.08112984,99493,0,,1,N-E/B,,-117.081117960199,32.6615247992962
4648,MTS_99494,MTS,99494,Plaza Bl & 2932,32.6805598,-117.07750032,99494,0,,2,M-Street-E/B,,-117.077488435604,32.6805550372941
4649,MTS_99495,MTS,99495,54th St & Wendover Pl,32.72491114,-117.08378904,99495,0,,0,F-N/B,,-117.08377715555,32.7249063704562
4650,MTS_99496,MTS,99496,Escondido Transit Center,33.11833164,-117.09085267,99496,0,,0,,esctc,-117.090840747387,33.1183268315023
4651,MTS_99497,MTS,99497,Del Lago Transit Station,33.07226078,-117.07052456,99497,0,,1,M-TC-Bus,lagbrt,-117.070512647304,33.072255975218
4652,MTS_99499,MTS,99499,La Media Rd & Otay Mesa Rd,32.56756355,-116.9624314,99499,0,,0,F-S/B,,-116.962419543777,32.5675587978553
4653,MTS_99504,MTS,99504,Del Lago Transit Station,33.07240962,-117.07046066,99504,0,,1,M-TC-Bus,lagbrt,-117.070448749343,33.0724048158372
4654,MTS_99506,MTS,99506,Rancho Bernardo Transit Station,33.01719395,-117.08099782,99506,0,,1,M-TC-Bus,ranbrt,-117.080985912734,33.0171891450972
4655,MTS_99511,MTS,99511,29th & University - DUMMY,32.74780316,-117.13088903,99511,0,,0,,29uni,-117.13087712718,32.7477983943046
4656,MTS_99546,MTS,99546,Clairemont Mesa Bl & Complex St,32.83159062,-117.13524019,99546,0,kmtc,1,F-W/B,kmtc,-117.135228284819,32.8315858427862
4657,MTS_99547,MTS,99547,Sabre Springs Pkwy & Wimberly Sq,32.95458657,-117.09594008,99547,0,,1,F-S/B,,-117.095928168754,32.9545817747299
4658,MTS_99548,MTS,99548,Sabre Springs Pkwy & Morning Creek Dr,32.95492681,-117.09521962,99548,0,,1,F-N/B,,-117.095207709614,32.9549220183428
4659,MTS_99570,MTS,99570,Strothe Rd & Rosecrans St,32.70640337,-117.23880486,99570,0,,0,,subros,-117.238792942116,32.7063986125309
4660,MTS_99580,MTS,99580,Grantville Trolley Station,32.78040259,-117.09721813,99580,0,gratro,0,,gratro,-117.097206240278,32.7803978131483
4661,MTS_99581,MTS,99581,Grantville Trolley Station,32.78021295,-117.09721631,99581,0,gratro,0,,gratro,-117.097204416214,32.7802081796434
4662,MTS_99582,MTS,99582,Grantville Trolley Station,32.78025015,-117.09700193,99582,0,gratro,0,,gratro,-117.096990035912,32.7802453808575
4663,MTS_99586,MTS,99586,Judicial Dr & Golden Haven Dr,32.8716994,-117.20360097,99586,0,,1,F-S/B,,-117.203589048774,32.8716946207173
4664,MTS_99587,MTS,99587,Judicial Dr & Executive Dr,32.87617784,-117.20559404,99587,0,,1,F-S/B,,-117.205582121415,32.8761730611791
4665,MTS_99588,MTS,99588,Nobel Dr & Shoreline Dr,32.86443877,-117.201692,99588,0,,1,F-W/B,nobsho,-117.201680078006,32.8644339942896
4666,MTS_99589,MTS,99589,Santa Fe Depot Transit Center,32.71705839,-117.16929797,99589,0,,0,,ampket,-117.169286063215,32.7170536252811
4667,MTS_99591,MTS,99591,SR-905 & Caliente Av,32.56598464,-117.01487525,99591,0,,1,N-E/B,,-117.014863389245,32.5659798935359
4668,MTS_99592,MTS,99592,SR-905 & Caliente Av,32.56694475,-117.01473102,99592,0,,1,F-W/B,,-117.014719158094,32.5669400029458
4669,MTS_99598,MTS,99598,Sweetwater Rd & Harness St,32.72142477,-117.01396774,99598,0,,1,F-N/B,,-117.013955865249,32.7214199992168
4670,MTS_99791,MTS,99791,India St & C St,32.71699254,-117.16817559,99791,0,amptro,1,F-N/B,amptro,-117.168163685745,32.7169877766524
4671,MTS_99793,MTS,99793,Washington St & Front St,32.74979066,-117.16520635,99793,0,,1,N-E/B,,-117.165194441919,32.7497858983136
4672,MTS_99827,MTS,99827,9th Av & B St,32.71757686,-117.15643473,99827,0,,1,N-N/B,9thb,-117.156422829355,32.7175721031931
4673,MTS_99849,MTS,99849,Avenida de las Arenas & Avenida del Mundo,32.67652984,-117.17246971,99849,0,,0,,strcit,-117.172457814051,32.6765250793402
4674,MTS_99852,MTS,99852,Regents Rd & Governor Dr,32.85119447,-117.21715272,99852,0,,1,F-S/B,,-117.217140799674,32.8511896990458
4675,MTS_99853,MTS,99853,Morena Bl & Sherman St,32.76593301,-117.19864991,99853,0,,1,N-S/B,,-117.19863799788,32.7659282426949
4676,MTS_99859,MTS,99859,N Harbor Dr & Ash St,32.72105035,-117.17282839,99859,0,,1,M-Street-N/B,harcac,-117.172816485054,32.721045592607
4677,MTS_99864,MTS,99864,Camino Del Rio N & Qualcomm Wy,32.77192496,-117.13957907,99864,0,,1,F-E/B,,-117.139567167617,32.7719201966838
4678,MTS_99865,MTS,99865,Rosecrans St & Farragut Rd,32.73484105,-117.22028862,99865,0,,1,F-E/B,,-117.220276710693,32.7348362902925
4679,MTS_99866,MTS,99866,Rosecrans St & Womble Rd,32.73697745,-117.21843898,99866,0,,1,F-E/B,,-117.218427065871,32.7369726892264
4680,MTS_99867,MTS,99867,Rosecrans St & Roosevelt Rd,32.73947008,-117.21637201,99867,0,,1,F-E/B,,-117.216360092503,32.7394653226353
4681,MTS_99868,MTS,99868,Rosecrans St & Ibsen St,32.74231181,-117.21394449,99868,0,,1,M-Street-E/B,,-117.213932575184,32.7423070521095
4682,MTS_99931,MTS,99931,Villa La Jolla Dr & La Jolla Village Dr,32.87248942,-117.2339456,99931,0,,1,F-N/B,,-117.233933676811,32.8724846385606
4683,MTS_99932,MTS,99932,Lebon Dr & Palmilla Dr,32.86510613,-117.22502417,99932,0,,1,F-N/B,,-117.225012242643,32.8651013491896
4684,MTS_99993,MTS,99993,N Harbor Dr & Laning Dr,32.72723742,-117.21764259,99993,0,,1,F-E/B,,-117.217630679971,32.7272326562229
4685,MTS_99994,MTS,99994,N Harbor Dr & Spanish Landing W,32.728571,-117.21195047,99994,0,,2,N-E/B,,-117.211938554948,32.7285662369187
4686,MTS_99995,MTS,99995,N Harbor Dr & Lee Ct,32.72896825,-117.21105732,99995,0,,1,N-W/B,,-117.211045413428,32.7289634902746
4687,MTS_99996,MTS,99996,Siempre Viva Rd & Paseo De Las Americas,32.55697768,-116.93658776,99996,0,,1,F-W/B,,-116.936575914115,32.5569729312045
4688,MTS_99998,MTS,99998,Kearny Villa Rd & Century Park Ct,32.82388333,-117.14407873,99998,0,,2,F-N/B,,-117.144066827141,32.8238785550569
4689,MTS_99999,MTS,99999,Zion Av & Archwood Av,32.79305669,-117.09441121,99999,0,,2,N-W/B,kaihos,-117.09439931627,32.7930519142295
4690,MTS_24tro,MTS,24tro,24th Street Transit Center,32.66214913,-117.10764037,,1,,,,,-117.107628483677,32.6621443755647
4691,MTS_25tS_S,MTS,25tS_S,25th/Commercial Station,32.70528055,-117.13823036,,1,,,,,-117.138218461415,32.7052757947587
4692,MTS_32nS_S,MTS,32nS_S,32nd/Commercial Station,32.70599225,-117.12440835,,1,,,,,-117.124396459086,32.7059874920833
4693,MTS_47tS_S,MTS,47tS_S,47th Street Station,32.70854593,-117.09438838,,1,,,,,-117.094376492444,32.7085411638221
4694,MTS_5thS_S,MTS,5thS_S,5th Avenue Station,32.71674208,-117.15969042,,1,,,,,-117.15967851557,32.7167373218023
4695,MTS_70tSta,MTS,70tSta,70th St. Trolley Station,32.7722103,-117.04202532,,1,,,,,-117.04201343249,32.772205526147
4696,MTS_8thtro,MTS,8thtro,8th Street Transit Center,32.67508598,-117.11359294,,1,,,,,-117.113581049357,32.6750812256588
4697,MTS_amatro,MTS,amatro,Amaya Trolley Station,32.78552753,-117.00190892,,1,,,,,-117.001897045126,32.785522749352
4698,MTS_amptro,MTS,amptro,America Plaza Trolley Station,32.7170022,-117.16835451,,1,,,,,-117.16834260679,32.7169974386128
4699,MTS_arnS_S,MTS,arnS_S,Arnele Avenue Station,32.80466858,-116.97562653,,1,,,,,-116.975614655131,32.8046637959414
4700,MTS_avlS_S,MTS,avlS_S,Alvarado Station,32.77725471,-117.05631438,,1,,,,,-117.056302496902,32.7772499321393
4701,MTS_barS_S,MTS,barS_S,Barrio Logan Station,32.69801624,-117.1465859,,1,,,,,-117.146574004979,32.6980114857097
4702,MTS_baytro,MTS,baytro,E Street Transit Center,32.6390066,-117.09833874,,1,,,,,-117.098326853362,32.6390018416034
4703,MTS_beyS,MTS,beyS,Beyer Blvd Trolley Station,32.55755758,-117.04698339,,1,,,,,-117.046971518811,32.5575528318376
4704,MTS_broS_S,MTS,broS_S,Lemon Grove Depot,32.74329447,-117.03064933,,1,,,,,-117.030637448285,32.7432897021876
4705,MTS_citcol,MTS,citcol,City College Trolley Station,32.71581964,-117.15393922,,1,,,,,-117.153927319188,32.7158148795359
4706,MTS_civS_S,MTS,civS_S,Civic Center Station,32.71664747,-117.16245302,,1,,,,,-117.162441114184,32.7166427048724
4707,MTS_cocS_S,MTS,cocS_S,County Center/Little Italy Stn,32.72129176,-117.16994689,,1,,,,,-117.169934987079,32.7212869985571
4708,MTS_conS_S,MTS,conS_S,Convention Center Station,32.70906433,-117.16356438,,1,,,,,-117.163552480212,32.7090595730822
4709,MTS_ecajtc,MTS,ecajtc,El Cajon Transit Center,32.79197497,-116.97581805,,1,,,,,-116.975806180325,32.7919701960589
4710,MTS_enctro,MTS,enctro,Encanto/62nd St Trolley Station,32.71019372,-117.06392274,,1,,,,,-117.063910852332,32.7101889529117
4711,MTS_euctro,MTS,euctro,Euclid Ave Station,32.71002276,-117.0861905,,1,,,,,-117.086178609815,32.7100179946201
4712,MTS_fasvtc,MTS,fasvtc,Fashion Valley Transit Center,32.76561826,-117.16942411,,1,,,,,-117.16941220765,32.7656134901419
4713,MTS_fenS_S,MTS,fenS_S,Fenton Parkway Station,32.77859408,-117.12673311,,1,,,,,-117.126721209888,32.7785893055245
4714,MTS_gasS_S,MTS,gasS_S,Gaslamp Quarter Station,32.70682429,-117.15947429,,1,,,,,-117.159462385306,32.7068195317223
4715,MTS_gratro,MTS,gratro,Grantville Trolley Station,32.78031471,-117.09720753,,1,,,,,-117.097195634181,32.7803099338515
4716,MTS_grotro,MTS,grotro,Grossmont Transit Center,32.78193376,-117.01112182,,1,,,,,-117.011109944427,32.7819289824763
4717,MTS_harS_S,MTS,harS_S,Harborside Station,32.69111727,-117.13251988,,1,,,,,-117.132507982246,32.6911125137637
4718,MTS_hazS_S,MTS,hazS_S,Hazard Center Station,32.77036333,-117.15776195,,1,,,,,-117.157750042134,32.7703585635704
4719,MTS_htro,MTS,htro,H Street Transit Center,32.62973573,-117.09476769,,1,,,,,-117.094755806664,32.6297309805082
4720,MTS_imp12,MTS,imp12,12th & Imperial Transit Center,32.70596446,-117.1530547,,1,,,,,-117.153042800411,32.705959698748
4721,MTS_iritro,MTS,iritro,Iris Avenue Transit Center,32.56985255,-117.06607925,,1,,,,,-117.06606737849,32.5698478044057
4722,MTS_kmtc,MTS,kmtc,Kearny Mesa Transit Center,32.83138855,-117.13505585,,1,,,,,-117.13504394415,32.8313837741831
4723,MTS_lamS_S,MTS,lamS_S,La Mesa Blvd Station,32.76508793,-117.02048159,,1,,,,,-117.020469710443,32.7650831520212
4724,MTS_marpar,MTS,marpar,Park & Market Trolley Station,32.71153707,-117.15399283,,1,,,,,-117.153980933113,32.711532304207
4725,MTS_masS_S,MTS,masS_S,Massachusetts Avenue Station,32.72350119,-117.03950989,,1,,,,,-117.039498008381,32.7234964203694
4726,MTS_midS_S,MTS,midS_S,Middletown Station,32.73339956,-117.17464869,,1,,,,,-117.174636784657,32.7333947925607
4727,MTS_mivS_S,MTS,mivS_S,Mission Valley Center Station,32.77115803,-117.14945151,,1,,,,,-117.149439609753,32.7711532645126
4728,MTS_morS_S,MTS,morS_S,Morena/Linda Vista Station,32.76355282,-117.19613898,,1,,,,,-117.196127070978,32.7635480583996
4729,MTS_msdS_S,MTS,msdS_S,Mission San Diego Station,32.78073186,-117.11080189,,1,,,,,-117.110789996461,32.7807270939594
4730,MTS_oldttc,MTS,oldttc,Old Town Transit Center,32.75466458,-117.199654,,1,,,,,-117.199642092349,32.754659811798
4731,MTS_pacS_S,MTS,pacS_S,Pacific Fleet Station,32.68582039,-117.12449107,,1,,,,,-117.124479175079,32.685815633844
4732,MTS_paltro,MTS,paltro,Palomar Street Transit Center,32.60314168,-117.08451964,,1,,,,,-117.084507759919,32.603136932462
4733,MTS_plmtro,MTS,plmtro,Palm Ave Trolley Station,32.58380657,-117.0840463,,1,,,,,-117.084034423266,32.5838018225761
4734,MTS_quaS,MTS,quaS,Qualcomm Stadium Station,32.78096232,-117.11909764,,1,,,,,-117.119085742354,32.7809575513294
4735,MTS_rioS_S,MTS,rioS_S,Rio Vista Station,32.77370156,-117.14133756,,1,,,,,-117.141325660825,32.7736967897452
4736,MTS_santtc,MTS,santtc,Santee Town Center,32.84256655,-116.98089115,,1,,,,,-116.980879274213,32.8425617597294
4737,MTS_sdsutc,MTS,sdsutc,SDSU Transit Center,32.77324646,-117.07104781,,1,,,,,-117.071035917598,32.7732416879416
4738,MTS_seaS_S,MTS,seaS_S,Seaport Village Station,32.71210133,-117.1687586,,1,,,,,-117.168746700008,32.7120965737629
4739,MTS_sfdS_S,MTS,sfdS_S,Santa Fe Depot Station,32.71733133,-117.16992181,,1,,,,,-117.169909907699,32.7173265739861
4740,MTS_sprtro,MTS,sprtro,Spring Street Station,32.75686007,-117.01721547,,1,,,,,-117.017203591141,32.7568552951658
4741,MTS_svcoas,MTS,svcoas,Sorrento Valley Coaster Station,32.90272914,-117.22488084,,1,,,,,-117.224868910544,32.9027243565731
4742,MTS_swcoll,MTS,swcoll,Southwestern College,32.6414362,-116.99595102,,1,,,,,-116.995939152476,32.6414314386869
4743,MTS_sytro,MTS,sytro,San Ysidro Transit Center,32.54454414,-117.02981823,,1,,,,,-117.029806361524,32.5445393956193
4744,MTS_utc,MTS,utc,UTC Transit Center,32.87075197,-117.21412049,,1,,,,,-117.2141085729,32.870747195093
4745,MTS_wasS_S,MTS,wasS_S,Washington Street Station,32.74155079,-117.18425013,,1,,,,,-117.184238223605,32.7415460241415
4746,MTS_welS,MTS,welS,Gillespie Field Station,32.82695621,-116.98210924,,1,,,,,-116.982097359612,32.8269514263001
4747,NCTD_22469,NCTD,22469,Lincoln Av & Begonia St,33.14507533,-117.06265567,22469,0,,0,F-E/B,,-117.062643753482,33.1450705137843
4748,NCTD_22468,NCTD,22468,Lincoln Av & Rose St,33.14352757,-117.06522558,22468,0,,0,F-E/B,,-117.065213660076,33.1435227503751
4749,NCTD_22467,NCTD,22467,Lincoln Av & Rose St,33.14299772,-117.06638699,22467,0,,0,F-W/B,,-117.066375070007,33.1429929003066
4750,NCTD_21927,NCTD,21927,Carlsbad Bl & Cypress Av,33.16165618,-117.35390948,21927,0,,0,F-S/B,,-117.353897509894,33.16165137893
4751,NCTD_21926,NCTD,21926,Coast Hwy & Eaton St,33.1704834,-117.35802736,21926,0,,0,N-N/B,,-117.358015394065,33.1704785944337
4752,NCTD_21292,NCTD,21292,las Pulgas Rd & Bldg 43260 (Gas Station),33.34123857,-117.41066964,21292,0,,0,N-N/B,,-117.410657646963,33.3412337538483
4753,NCTD_20787,NCTD,20787,Valley Center & Queensbridge Rd,33.22838271,-116.99623182,20787,0,,1,F-W/B,,-116.996219908773,33.2283778811176
4754,NCTD_21296,NCTD,21296,Vandegrift Bl & Main Gate,33.21534775,-117.3877255,21296,0,,0,N-N/B,cpmain,-117.387713525165,33.2153429371948
4755,NCTD_20521,NCTD,20521,Washington Av & Mills St,33.13642938,-117.0625527,20521,0,,1,N-W/B,,-117.062540789134,33.1364245693882
4756,NCTD_20522,NCTD,20522,Valley Pkwy & Midway Dr,33.13828479,-117.05027341,20522,0,,0,N-W/B,valmiW,-117.050261496435,33.1382799683255
4757,NCTD_20523,NCTD,20523,Hwy 78 & Summit Dr,33.10741535,-117.04496921,20523,0,,0,N-W/B,,-117.044957300947,33.1074105357695
4758,NCTD_20524,NCTD,20524,Glen Ridge Rd & Mountain View Dr,33.12649046,-117.04440712,20524,0,,1,F-W/B,,-117.044395204618,33.1264856451727
4759,NCTD_20525,NCTD,20525,Valley Center & Lake Wohlford Rd,33.16071131,-117.03056799,20525,0,,0,N-S/B,,-117.030556075307,33.1607064868109
4760,NCTD_20526,NCTD,20526,Hwy 78 & Safari Park Outside Gate,33.09397846,-117.00132553,20526,0,,0,N-W/B,78wap,-117.001313632932,33.0939736510656
4761,NCTD_22875,NCTD,22875,Emerald Dr & West Dr,33.19106809,-117.27944806,22875,0,,0,F-N/B,emwesN,-117.279436100601,33.1910632843861
4762,NCTD_22876,NCTD,22876,Emerald Dr & West Dr,33.19090443,-117.27962919,22876,0,,1,N-S/B,emwesS,-117.279617236395,33.1908996192684
4763,NCTD_22877,NCTD,22877,Emerald Dr & Promanade Pl,33.19447104,-117.27940956,22877,0,,0,F-N/B,,-117.279397606496,33.1944662259709
4764,NCTD_24083,NCTD,24083,Craven Dr & Twin Oaks Valley Rd,33.12722922,-117.16446623,24083,0,,2,F-E/B,,-117.164454297307,33.1272244149366
4765,NCTD_24087,NCTD,24087,Carlsbad Bl & Breakwater Rd,33.10495222,-117.31967041,24087,0,,2,F-S/B,,-117.319658454358,33.1049474243468
4766,NCTD_24086,NCTD,24086,Citrus Av & E Valley Pkwy,33.14054562,-117.0440411,24086,0,,2,F-S/B,,-117.044029186486,33.1405407998926
4767,NCTD_24085,NCTD,24085,Midway Dr & Grand Av,33.13372226,-117.04943798,24085,0,,2,F-S/B,,-117.049426065919,33.1337174404038
4768,NCTD_24084,NCTD,24084,las Posas Rd & Los Vallecitos Bl,33.14623174,-117.18987401,24084,0,,1,F-E/B,,-117.189862074292,33.1462269257818
4769,NCTD_21728,NCTD,21728,Morning View Dr & Lincoln Av,33.13281815,-117.09458159,21728,0,,1,F-N/B,,-117.094569674437,33.1328133348955
4770,NCTD_21723,NCTD,21723,Valley Pkwy & Citracado Pkwy,33.09707992,-117.11094642,21723,0,,0,F-E/B,,-117.110934495243,33.0970751081015
4771,NCTD_21724,NCTD,21724,Valley Pkwy & Vermel Av,33.09933711,-117.10886562,21724,0,,0,F-N/B,,-117.108853704761,33.0993323047462
4772,NCTD_21727,NCTD,21727,Rock Springs Rd & Mission Av,33.12724035,-117.09757224,21727,0,,1,F-N/B,rocmis,-117.097560320274,33.1272355327335
4773,NCTD_20419,NCTD,20419,Carlsbad Village Dr & Harding St,33.16240118,-117.34397153,20419,0,,0,N-W/B,,-117.343959562832,33.1623963738742
4774,NCTD_20416,NCTD,20416,Mesa Dr & N. Barnwell St,33.20503359,-117.3479725,20416,0,,0,N-W/B,,-117.347960535111,33.2050287854929
4775,NCTD_20417,NCTD,20417,E St & 10th St,33.29264561,-117.3481253,20417,0,,0,N-W/B,22area,-117.348113328465,33.2926407934232
4776,NCTD_20226,NCTD,20226,Barnard Dr & Carr Dr,33.18792823,-117.29827858,20226,0,,0,N-E/B,,-117.298266624265,33.1879234171657
