GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US06073000900,06073000900,"Census Tract 9, San Diego County, California",2905,183,45377,6142,78.7,5.8,45718,7280,8.7,4.3,48929,28055,0.5,0.8,-,**,7.4,4.0,(X),(X),0.6,0.8,-,**,2.1,1.6,(X),(X),2.1,1.7,(X),(X),19.8,5.9,45781,9708,64.3,6.4,45938,11061,3.7,2.7,63257,34770,44.9,7.4,62284,8863,34.5,6.7,41620,9398,17.0,4.5,16337,3841,581,167,43047,13236,34.8,16.7,(X),(X),65.2,16.7,(X),(X),56.1,16.7,(X),(X),23.9,13.6,(X),(X),20.0,15.1,(X),(X),2324,211,42089,10255,40.5,9.0,35843,10731,27.1,7.2,30391,15055,13.4,6.1,57000,23021,59.5,9.0,47472,18654,36.1,9.0,24742,9650,23.4,7.9,64093,7894,20.7,(X),(X),(X),25.8,(X),(X),(X),18.5,(X),(X),(X)
1400000US06073001000,06073001000,"Census Tract 10, San Diego County, California",2642,62,65863,6817,80.7,5.3,70744,10713,3.4,3.6,(X),(X),0.7,0.9,-,**,6.9,3.7,44318,8004,0.0,1.2,-,**,0.0,1.2,-,**,8.3,4.3,77832,48887,15.1,6.2,63750,39812,65.6,7.9,71518,9052,1.1,1.0,38864,19219,66.4,6.5,65588,7952,27.1,6.8,73806,11752,5.4,2.8,23821,16053,893,206,77987,10787,47.3,11.7,70172,17774,52.7,11.7,83989,10776,65.1,14.8,(X),(X),25.3,12.5,(X),(X),9.6,8.9,(X),(X),1749,214,52385,13819,39.9,8.5,(X),(X),28.2,7.6,(X),(X),11.7,6.0,(X),(X),60.1,8.5,(X),(X),25.3,8.8,(X),(X),34.8,10.2,(X),(X),28.4,(X),(X),(X),17.2,(X),(X),(X),34.1,(X),(X),(X)
1400000US06073001100,06073001100,"Census Tract 11, San Diego County, California",1718,82,53167,6401,81.1,7.0,52141,4285,10.8,5.5,65952,11393,0.5,0.8,-,**,2.7,2.0,80972,51626,0.0,1.9,-,**,2.9,2.3,48239,4715,2.0,1.6,(X),(X),16.5,4.9,47798,9701,69.5,6.8,57286,10367,1.0,1.2,(X),(X),54.6,5.7,(X),(X),35.0,5.8,(X),(X),9.4,2.7,(X),(X),577,96,51830,6906,48.4,11.7,51760,10751,51.6,11.7,52000,14638,70.9,12.9,(X),(X),16.5,9.7,(X),(X),12.7,10.1,(X),(X),1141,111,54708,9899,49.8,8.0,(X),(X),31.9,7.4,(X),(X),17.9,6.6,(X),(X),50.2,8.0,(X),(X),33.1,8.0,(X),(X),17.1,6.8,(X),(X),20.5,(X),(X),(X),21.5,(X),(X),(X),20.0,(X),(X),(X)
1400000US06073001200,06073001200,"Census Tract 12, San Diego County, California",2965,138,42379,6608,76.7,6.7,43536,6223,8.4,5.0,21811,10059,0.0,1.1,-,**,5.6,3.2,(X),(X),0.0,1.1,-,**,3.1,2.3,(X),(X),6.2,3.9,35341,23540,26.2,6.1,41389,22256,58.5,7.3,41967,6359,9.4,3.2,57235,6660,54.5,7.0,45324,4910,24.1,5.7,36655,5864,11.9,3.6,22546,5949,825,180,44754,9186,48.7,13.0,36136,5400,51.3,13.0,75417,40916,51.0,15.6,(X),(X),29.5,14.0,(X),(X),19.5,13.6,(X),(X),2140,205,37288,7206,43.7,7.6,44539,5883,29.5,7.6,36004,6124,14.3,5.4,71823,13509,56.3,7.6,34073,5521,33.5,7.1,24601,11823,22.8,6.9,57386,33062,22.1,(X),(X),(X),29.8,(X),(X),(X),19.1,(X),(X),(X)
1400000US06073001300,06073001300,"Census Tract 13, San Diego County, California",3273,143,46161,4745,76.7,4.1,47349,6731,10.1,2.8,30313,24036,0.9,1.0,-,**,6.5,2.4,57574,44732,0.5,0.7,-,**,2.0,1.4,60060,23480,3.2,2.5,32596,14495,23.9,5.6,43464,14142,56.4,6.1,50756,5418,9.7,4.2,40729,32361,53.3,5.5,52462,6579,27.1,5.2,43711,2998,9.9,1.8,17417,8884,965,167,43145,4666,44.5,10.9,43099,11166,55.5,10.9,43191,7134,52.4,10.9,(X),(X),35.2,10.2,(X),(X),12.3,8.7,(X),(X),2308,206,47411,6784,44.3,7.5,(X),(X),27.3,7.4,(X),(X),16.9,6.2,(X),(X),55.7,7.5,(X),(X),35.7,7.6,(X),(X),20.0,6.6,(X),(X),28.8,(X),(X),(X),35.5,(X),(X),(X),26.0,(X),(X),(X)
1400000US06073001400,06073001400,"Census Tract 14, San Diego County, California",1593,81,61164,14197,83.0,6.2,61250,16377,7.0,4.5,38194,17201,0.0,2.0,-,**,5.3,3.7,129020,16841,0.0,2.0,-,**,2.0,1.9,44405,42838,2.7,2.1,60781,56219,14.5,5.0,44821,23780,71.6,7.3,67563,17304,4.1,3.3,(X),(X),54.9,6.2,(X),(X),30.2,4.8,(X),(X),10.8,2.5,(X),(X),618,105,98889,46975,50.3,8.1,83814,37852,49.7,8.1,121875,35037,69.6,12.1,(X),(X),16.2,8.6,(X),(X),14.2,9.1,(X),(X),975,120,45771,11451,63.5,9.1,(X),(X),44.8,9.1,(X),(X),18.7,8.3,(X),(X),36.5,9.1,(X),(X),24.1,8.3,(X),(X),12.4,5.8,(X),(X),30.3,(X),(X),(X),22.2,(X),(X),(X),35.5,(X),(X),(X)
1400000US06073001500,06073001500,"Census Tract 15, San Diego County, California",1813,107,56760,6525,84.8,3.6,58279,5261,6.0,2.5,38854,32347,0.0,1.8,-,**,4.7,2.4,44306,14936,0.0,1.8,-,**,2.3,1.6,51389,46855,2.2,1.7,49904,31630,25.4,4.6,40392,7876,62.8,5.8,62500,11150,1.9,1.5,(X),(X),50.0,5.3,(X),(X),36.3,5.0,(X),(X),11.9,2.7,(X),(X),708,124,60543,12119,44.4,8.4,39338,30726,55.6,8.4,75526,26119,61.7,12.1,100781,54200,37.3,12.5,41522,16124,1.0,1.5,-,**,1105,129,53618,8090,49.5,8.1,(X),(X),29.4,6.7,(X),(X),20.1,6.9,(X),(X),50.5,8.1,(X),(X),31.0,6.4,(X),(X),19.5,7.5,(X),(X),22.8,(X),(X),(X),22.5,(X),(X),(X),21.9,(X),(X),(X)
1400000US06073001600,06073001600,"Census Tract 16, San Diego County, California",2216,179,34151,7999,62.2,8.2,35750,10799,15.5,5.8,24704,16357,0.0,1.5,-,**,8.4,3.1,51333,19277,0.0,1.5,-,**,8.7,5.4,40863,11712,5.2,5.2,(X),(X),41.7,6.8,37361,11520,33.4,7.6,37131,12980,9.3,5.7,25107,22730,36.9,7.4,42645,9810,41.3,8.3,30702,8492,12.6,4.9,36506,17998,962,221,34423,14481,42.3,11.5,24764,11453,57.7,11.5,42351,12351,45.0,12.0,(X),(X),33.7,11.5,(X),(X),21.3,10.6,(X),(X),1254,177,31239,5472,45.9,11.4,(X),(X),35.9,12.1,(X),(X),10.0,6.0,(X),(X),54.1,11.4,(X),(X),31.7,10.9,(X),(X),22.3,11.2,(X),(X),39.0,(X),(X),(X),41.8,(X),(X),(X),36.8,(X),(X),(X)
1400000US06073001700,06073001700,"Census Tract 17, San Diego County, California",2159,125,45207,9235,77.7,5.9,46107,8445,7.6,4.3,31944,23446,0.0,1.5,-,**,1.3,1.5,-,**,0.0,1.5,-,**,2.8,2.7,(X),(X),10.7,4.6,45754,18611,29.6,7.7,45593,9281,56.6,7.1,46769,22012,7.1,5.1,(X),(X),52.5,7.4,(X),(X),31.6,5.6,(X),(X),8.8,4.1,(X),(X),724,162,51852,17234,44.3,13.3,46789,10739,55.7,13.3,64028,45844,68.5,13.9,(X),(X),26.9,13.7,(X),(X),4.6,5.4,(X),(X),1435,175,36164,8676,60.1,9.1,(X),(X),51.7,10.1,(X),(X),8.4,4.8,(X),(X),39.9,9.1,(X),(X),31.9,9.6,(X),(X),8.0,6.3,(X),(X),11.4,(X),(X),(X),9.7,(X),(X),(X),10.8,(X),(X),(X)
1400000US06073001800,06073001800,"Census Tract 18, San Diego County, California",2585,153,41807,7480,70.2,6.4,45862,10322,10.1,4.5,50625,23581,0.7,1.1,-,**,8.6,3.8,61000,44427,0.0,1.2,-,**,4.3,2.9,36081,9073,6.2,3.9,(X),(X),21.6,7.5,37432,11687,55.9,7.8,45000,8598,11.1,4.4,30903,12819,51.2,6.7,55446,11421,27.2,7.1,50532,15655,10.6,3.9,20859,11197,1125,202,50850,8435,38.9,12.3,50714,16156,61.1,12.3,50903,10351,47.2,13.9,(X),(X),40.4,14.7,(X),(X),12.4,8.1,(X),(X),1460,188,37614,4698,53.8,9.7,37957,11344,39.5,10.4,30407,9009,14.2,5.8,61333,22979,46.2,9.7,37385,5764,36.4,9.0,35195,10156,9.8,5.9,95750,17478,19.2,(X),(X),(X),20.7,(X),(X),(X),14.1,(X),(X),(X)
1400000US06073001900,06073001900,"Census Tract 19, San Diego County, California",1462,62,85769,9422,92.8,4.0,86587,11624,1.3,1.1,-,**,1.0,1.5,-,**,1.9,1.9,106538,91542,0.0,2.2,-,**,0.0,2.2,-,**,3.0,3.3,84028,928,15.7,5.4,82829,11115,79.0,5.8,89479,12978,0.0,2.2,-,**,37.1,6.3,84112,7977,47.9,5.0,105806,14629,15.0,4.2,42750,9638,713,86,95375,13828,33.5,6.5,83625,52820,66.5,6.5,96750,14051,84.4,6.9,107024,19826,11.9,6.2,60893,7556,3.6,3.4,58250,25445,749,108,74188,9261,50.5,10.0,73571,16329,36.2,10.1,50781,28811,14.3,8.7,127135,45819,49.5,10.0,74536,14362,25.5,9.6,72804,15919,24.0,11.2,84375,34949,19.1,(X),(X),(X),10.8,(X),(X),(X),25.4,(X),(X),(X)
1400000US06073002001,06073002001,"Census Tract 20.01, San Diego County, California",1499,99,121518,19707,95.9,2.6,125031,20143,0.0,2.1,-,**,0.0,2.1,-,**,2.5,2.1,(X),(X),0.0,2.1,-,**,0.5,0.9,-,**,1.1,1.2,-,**,3.5,2.5,(X),(X),92.9,3.5,125375,18039,0.5,0.9,-,**,19.5,5.0,153656,24776,45.4,4.7,126375,9904,34.6,4.2,82143,19046,962,115,131406,23158,28.3,4.2,143182,71055,71.7,4.2,130625,15788,87.4,5.0,132227,32717,12.0,4.9,117917,54419,0.6,1.0,-,**,537,101,94861,31384,57.0,10.5,61667,35845,44.1,10.7,49550,17399,12.8,8.0,170469,79292,43.0,10.5,115795,30859,28.1,9.4,125444,59472,14.9,7.2,114375,29933,20.9,(X),(X),(X),18.8,(X),(X),(X),24.6,(X),(X),(X)
1400000US06073002002,06073002002,"Census Tract 20.02, San Diego County, California",1077,65,99236,24009,83.9,5.9,88088,22453,8.5,5.7,(X),(X),0.0,3.0,-,**,2.9,2.6,105078,46703,0.0,3.0,-,**,0.0,3.0,-,**,4.6,3.0,(X),(X),11.9,5.5,106316,45362,76.0,7.2,89706,28116,2.3,2.4,136979,5855,44.2,7.0,106643,19507,38.3,5.4,84643,24989,15.2,6.4,82857,82176,590,89,115750,13663,46.9,10.5,115656,23306,53.1,10.5,117670,23411,83.7,8.5,(X),(X),13.1,7.9,(X),(X),3.2,4.2,(X),(X),487,99,62361,15633,49.3,11.7,(X),(X),35.7,11.5,(X),(X),13.6,7.7,(X),(X),50.7,11.7,(X),(X),28.5,12.0,(X),(X),22.2,9.9,(X),(X),17.0,(X),(X),(X),12.4,(X),(X),(X),22.6,(X),(X),(X)
1400000US06073002100,06073002100,"Census Tract 21, San Diego County, California",2485,108,50465,5172,73.6,6.8,51692,4158,13.0,5.2,42452,22859,1.6,1.4,-,**,5.2,3.0,56739,20881,0.0,1.3,-,**,3.6,2.3,(X),(X),3.0,2.7,52019,50446,28.7,6.4,40417,26919,50.9,6.7,52326,8178,4.5,4.2,(X),(X),55.4,6.8,(X),(X),29.5,5.1,(X),(X),10.5,3.7,(X),(X),1043,218,63281,35218,33.4,11.0,46293,15856,66.6,11.0,82153,14420,53.5,13.4,(X),(X),32.0,13.2,(X),(X),14.5,11.5,(X),(X),1442,236,45000,12429,58.7,9.6,37235,11545,43.4,9.7,34812,9564,15.3,6.7,58015,37168,41.3,9.6,50293,9974,32.9,9.3,39876,15540,8.3,5.7,61750,48648,27.0,(X),(X),(X),31.1,(X),(X),(X),21.7,(X),(X),(X)
1400000US06073002201,06073002201,"Census Tract 22.01, San Diego County, California",1196,71,29086,3979,50.5,7.1,31094,9238,24.8,5.9,28403,4768,0.0,2.7,-,**,9.7,4.3,18250,3896,0.0,2.7,-,**,9.8,4.7,29539,10830,5.2,3.0,46786,20699,49.8,6.5,32295,3921,16.6,5.8,20455,19841,9.5,4.6,(X),(X),46.9,6.9,(X),(X),36.5,7.5,(X),(X),7.0,3.1,(X),(X),780,99,29247,4076,63.7,9.0,28301,7437,36.3,9.0,29931,10576,60.1,9.6,(X),(X),34.1,8.7,(X),(X),5.8,5.0,(X),(X),416,100,20962,5888,36.3,14.0,(X),(X),26.9,11.8,(X),(X),9.4,8.2,(X),(X),63.7,14.0,(X),(X),52.2,15.8,(X),(X),11.5,10.5,(X),(X),42.5,(X),(X),(X),49.4,(X),(X),(X),29.6,(X),(X),(X)
1400000US06073002202,06073002202,"Census Tract 22.02, San Diego County, California",1659,97,22713,5514,50.2,7.4,23101,5276,8.5,3.6,19441,19190,0.0,1.9,-,**,24.2,4.2,22917,18620,0.0,1.9,-,**,14.9,6.1,19964,17104,2.2,1.6,(X),(X),57.6,6.3,23110,5057,9.0,4.5,25529,20446,6.2,3.2,25433,14412,48.9,5.8,25216,10083,21.6,5.5,40156,22305,23.3,3.7,12296,1538,1135,139,25720,9323,62.6,7.7,18233,9987,37.4,7.7,39545,11835,50.8,9.2,(X),(X),27.0,7.7,(X),(X),22.1,7.8,(X),(X),524,121,12125,1511,36.5,13.0,(X),(X),33.2,12.9,(X),(X),3.2,3.7,(X),(X),63.5,13.0,(X),(X),52.1,13.6,(X),(X),11.5,7.4,(X),(X),38.2,(X),(X),(X),43.0,(X),(X),(X),23.1,(X),(X),(X)
1400000US06073002301,06073002301,"Census Tract 23.01, San Diego County, California",1198,54,28963,2773,51.0,7.3,34018,10969,19.7,7.0,22885,22121,0.0,2.7,-,**,17.9,5.0,18875,10574,0.0,2.7,-,**,7.6,3.6,(X),(X),3.8,2.8,28125,5218,30.5,7.4,31359,13177,30.1,7.0,36063,12436,7.1,4.4,30486,11432,53.7,7.2,30775,4871,30.6,5.8,29085,9337,8.7,3.4,18000,12748,675,105,27746,3201,56.3,10.5,25962,8306,43.7,10.5,29943,20302,49.3,10.6,(X),(X),38.2,11.6,(X),(X),12.4,9.4,(X),(X),523,102,28313,6001,49.5,11.7,23523,9833,34.0,11.7,17647,10086,15.5,9.1,40625,17654,50.5,11.7,32130,8393,36.7,11.5,30185,11049,13.8,9.4,86429,80994,25.0,(X),(X),(X),24.6,(X),(X),(X),23.7,(X),(X),(X)
1400000US06073002302,06073002302,"Census Tract 23.02, San Diego County, California",2106,125,22951,3954,44.6,8.7,30857,2914,17.1,5.4,13472,10027,0.0,1.5,-,**,26.9,5.9,17964,6049,0.0,1.5,-,**,7.1,4.6,23636,788,4.3,3.5,(X),(X),38.8,8.4,30534,4098,12.9,6.0,23365,16303,3.4,3.8,-,**,49.1,7.9,24068,7288,40.1,8.1,21600,5662,7.5,3.8,17188,11474,1268,181,28010,7831,65.9,9.8,24648,6631,34.1,9.8,38125,18021,49.4,11.1,(X),(X),31.0,11.6,(X),(X),19.6,8.1,(X),(X),838,193,17616,5567,34.8,12.3,15081,5639,30.7,12.2,12574,6235,4.2,4.6,-,**,65.2,12.3,20859,11675,35.0,13.0,14763,11576,30.2,13.0,30878,22830,35.0,(X),(X),(X),34.4,(X),(X),(X),34.1,(X),(X),(X)
1400000US06073002401,06073002401,"Census Tract 24.01, San Diego County, California",1665,71,41284,6474,75.8,6.4,44231,5420,10.3,4.6,(X),(X),2.2,2.1,26250,19032,5.7,3.3,(X),(X),0.0,1.9,-,**,2.2,1.9,(X),(X),3.8,2.7,(X),(X),45.6,8.1,34364,12622,36.2,8.0,50231,9343,8.0,4.1,(X),(X),52.3,8.8,(X),(X),33.1,7.8,(X),(X),6.5,3.8,(X),(X),842,113,45795,12679,65.4,12.0,44191,10854,34.6,12.0,56563,42828,63.1,11.7,(X),(X),31.6,11.4,(X),(X),5.3,4.0,(X),(X),823,106,34514,13640,38.5,10.3,(X),(X),21.5,9.3,(X),(X),17.0,10.2,(X),(X),61.5,10.3,(X),(X),40.7,11.2,(X),(X),20.8,9.7,(X),(X),38.0,(X),(X),(X),39.0,(X),(X),(X),35.8,(X),(X),(X)
1400000US06073002402,06073002402,"Census Tract 24.02, San Diego County, California",1535,74,30635,3483,60.8,7.2,31793,3449,12.2,5.4,(X),(X),0.5,0.8,-,**,15.4,3.8,27692,14378,1.6,2.5,-,**,8.1,3.7,30597,4580,1.3,1.7,-,**,62.5,6.5,31737,2667,7.9,3.3,28021,9479,6.3,4.0,38167,8920,57.4,6.6,30957,4888,28.1,6.3,28472,22563,8.3,3.7,26696,5999,1130,119,31737,3126,68.1,8.2,30347,3350,31.9,8.2,45903,23500,58.8,8.2,33817,2968,35.8,7.9,25635,9133,5.4,3.5,38603,17327,405,113,18125,5068,35.3,12.2,(X),(X),26.2,11.9,(X),(X),9.1,8.0,(X),(X),64.7,12.2,(X),(X),49.6,13.3,(X),(X),15.1,11.3,(X),(X),43.7,(X),(X),(X),44.4,(X),(X),(X),28.6,(X),(X),(X)
1400000US06073002501,06073002501,"Census Tract 25.01, San Diego County, California",1575,54,44938,9473,66.1,6.1,46589,9250,11.4,3.7,49453,20686,0.5,0.9,-,**,11.6,3.4,19974,7434,0.0,2.0,-,**,7.2,3.8,45833,20051,3.2,2.8,55833,24820,53.3,5.8,39291,8410,22.3,4.8,50395,10569,7.4,4.6,38194,7551,41.1,6.8,45385,16781,43.1,5.9,49974,5395,8.4,3.1,18625,3258,1188,104,39731,3753,55.1,8.7,36292,3760,44.9,8.7,43125,7485,57.8,9.3,(X),(X),31.1,8.8,(X),(X),11.1,6.8,(X),(X),387,92,25417,17484,49.4,14.7,24688,22346,41.3,15.6,23304,7972,8.0,8.9,-,**,50.6,14.7,26389,23402,40.3,15.1,33750,24819,10.3,11.0,17000,2679,36.1,(X),(X),(X),36.4,(X),(X),(X),29.2,(X),(X),(X)
1400000US06073002502,06073002502,"Census Tract 25.02, San Diego County, California",2033,80,52382,5515,66.0,5.4,55633,5078,14.4,3.8,30691,14876,0.4,0.6,-,**,9.1,3.0,49282,8627,0.7,1.1,-,**,6.9,3.5,46917,18804,2.6,1.9,(X),(X),38.2,5.8,45375,18482,35.5,5.3,56659,7443,7.0,3.8,57650,54961,44.4,5.8,46083,12479,33.8,4.6,77604,16311,14.8,2.6,52188,19658,1361,134,55044,4566,53.6,7.0,40926,17421,46.4,7.0,63924,8339,61.1,7.6,55994,9604,31.7,6.9,51510,28942,7.3,4.6,70893,18705,672,123,47550,11647,43.5,11.9,(X),(X),23.7,8.9,(X),(X),19.8,9.1,(X),(X),56.5,11.9,(X),(X),32.0,13.3,(X),(X),24.6,11.6,(X),(X),34.2,(X),(X),(X),36.6,(X),(X),(X),28.1,(X),(X),(X)
1400000US06073002601,06073002601,"Census Tract 26.01, San Diego County, California",1632,72,28891,3223,57.2,7.6,30345,6100,4.4,3.1,(X),(X),0.6,0.8,-,**,16.5,3.6,21964,4933,0.0,2.0,-,**,19.3,6.7,28375,13934,2.0,1.6,43304,32931,63.0,5.4,29237,3953,15.1,4.2,49861,36022,9.3,4.8,(X),(X),46.1,7.2,(X),(X),33.9,6.8,(X),(X),10.7,3.6,(X),(X),1169,116,27361,6839,54.4,8.1,22500,6652,45.6,8.1,29606,17742,62.2,9.2,30947,12817,34.0,8.4,19929,3031,3.8,2.7,17115,15668,463,113,33050,7366,46.9,15.6,(X),(X),26.3,12.5,(X),(X),20.5,12.5,(X),(X),53.1,15.6,(X),(X),37.4,16.5,(X),(X),15.8,13.9,(X),(X),45.5,(X),(X),(X),49.0,(X),(X),(X),36.5,(X),(X),(X)
1400000US06073002602,06073002602,"Census Tract 26.02, San Diego County, California",1237,51,42649,6398,59.8,6.3,41357,9392,14.2,5.7,46442,7776,0.0,2.6,-,**,18.4,5.2,36773,10909,0.0,2.6,-,**,6.1,3.7,55556,28978,1.5,1.6,-,**,56.3,6.3,40583,10941,9.9,4.1,55500,16288,4.9,3.4,(X),(X),48.9,7.6,(X),(X),38.7,8.2,(X),(X),7.4,4.1,(X),(X),934,97,41394,4429,69.2,7.5,42177,6402,30.8,7.5,40238,7566,48.2,9.9,47500,6192,25.8,9.1,29232,7160,26.0,8.9,37188,9808,303,84,30444,8054,70.3,15.3,(X),(X),54.8,16.2,(X),(X),15.5,12.3,(X),(X),29.7,15.3,(X),(X),19.5,12.8,(X),(X),10.2,8.1,(X),(X),44.3,(X),(X),(X),39.0,(X),(X),(X),54.5,(X),(X),(X)
1400000US06073002702,06073002702,"Census Tract 27.02, San Diego County, California",1862,123,53167,9664,58.2,6.1,58765,3333,22.7,4.7,44464,11855,1.2,1.9,-,**,15.5,4.9,28480,14167,0.0,1.7,-,**,1.9,1.6,(X),(X),0.5,0.7,-,**,22.0,5.7,56510,10715,39.2,5.9,59718,14469,18.1,5.0,46484,15095,39.0,5.7,59564,17020,32.6,5.3,50139,16334,10.3,3.1,46106,4564,1004,161,55246,8412,45.9,8.7,49135,26049,54.1,8.7,55625,4983,53.2,10.2,(X),(X),28.8,8.8,(X),(X),18.0,8.1,(X),(X),858,156,43958,12117,32.5,9.1,(X),(X),14.5,6.7,(X),(X),18.1,7.1,(X),(X),67.5,9.1,(X),(X),32.6,10.1,(X),(X),34.8,10.4,(X),(X),29.4,(X),(X),(X),28.3,(X),(X),(X),30.8,(X),(X),(X)
1400000US06073002703,06073002703,"Census Tract 27.03, San Diego County, California",2194,143,51704,6805,54.3,9.8,53529,17638,21.5,7.1,48958,30264,0.0,1.5,-,**,17.9,6.3,55375,14341,0.0,1.5,-,**,3.7,3.4,(X),(X),2.5,2.2,(X),(X),25.8,6.0,44375,18436,36.7,8.5,65521,20257,8.7,5.8,(X),(X),39.4,8.6,(X),(X),38.3,7.0,(X),(X),13.6,4.6,(X),(X),1420,208,52470,13460,38.7,9.2,48151,18162,61.3,9.2,58594,21084,56.3,9.3,(X),(X),26.8,9.1,(X),(X),16.9,9.4,(X),(X),774,198,50703,26504,38.1,16.3,27168,13275,24.8,14.8,50417,44950,13.3,10.5,26097,17618,61.9,16.3,52405,33323,29.1,15.2,34583,23658,32.8,16.5,77756,17880,30.4,(X),(X),(X),36.6,(X),(X),(X),15.4,(X),(X),(X)
1400000US06073002705,06073002705,"Census Tract 27.05, San Diego County, California",1294,50,53333,16150,44.0,7.1,34855,13521,17.7,4.2,58295,51102,0.0,2.5,-,**,29.9,4.6,66910,10648,0.0,2.5,-,**,4.2,4.5,-,**,4.2,4.0,51563,43784,28.3,4.7,37656,36709,23.2,5.0,44375,24495,3.7,3.7,(X),(X),31.8,6.9,(X),(X),42.3,7.6,(X),(X),22.1,4.3,(X),(X),1076,82,53700,11660,44.2,8.2,51809,7123,55.8,8.2,58472,25308,75.2,9.6,(X),(X),19.1,7.3,(X),(X),5.8,4.9,(X),(X),218,70,28056,18423,64.7,17.6,(X),(X),46.8,17.4,(X),(X),17.9,12.3,(X),(X),35.3,17.6,(X),(X),28.9,17.0,(X),(X),6.4,7.7,(X),(X),34.9,(X),(X),(X),36.1,(X),(X),(X),26.1,(X),(X),(X)
1400000US06073002707,06073002707,"Census Tract 27.07, San Diego County, California",1557,82,30915,4017,42.8,7.6,29375,7230,15.4,5.7,43523,13862,1.0,1.2,-,**,23.4,4.7,51042,21068,1.1,1.7,-,**,15.8,5.3,23103,3047,0.4,0.7,-,**,54.8,6.6,24921,5902,4.7,3.1,27708,14335,5.7,3.4,24018,8238,51.7,6.5,24019,2431,34.9,5.8,40230,9294,7.8,2.6,45781,30141,1175,100,30364,7393,60.3,7.5,23477,1485,39.7,7.5,38977,6210,46.7,9.9,30802,3848,42.5,10.0,24201,11859,10.8,5.5,27386,25825,382,103,28478,18885,38.5,14.0,25521,17655,25.1,10.4,12955,7789,13.4,11.0,56875,16545,61.5,14.0,40536,37027,43.7,14.7,24625,17463,17.8,13.4,58056,22205,37.8,(X),(X),(X),41.3,(X),(X),(X),24.6,(X),(X),(X)
