,Neighborhood,Unnamed: 0.1.1.1,closed,closed_date,coordinates,duplicate_verified,lat,long,mobile_web_status,open,override_duplicate,requested_datetime,sap_problem_type,service_name,status_description,Duration to Close (Hrs),Neighborhood Prices
6415,,,1.0,2017-02-09 00:03:00,32.79285161759033-117.1963060834605,0.0,32.7928516176,-117.196306083,Closed,0.0,1.0,2017-01-28 13:27:00,Pothole,Pothole,Closed,274.6,0.0
6416,Downtown,,1.0,2017-02-09 00:03:00,32.79168644923045-117.197409561013,1.0,32.7916864492,-117.197409561,Closed,0.0,0.0,2017-01-28 13:16:00,Pothole,Pothole,Closed,274.78333333333336,0.0
6423,Clairemont,,1.0,2017-02-10 00:02:00,32.76100078871139-117.1317392020548,1.0,32.7610007887,-117.131739202,Closed,0.0,0.0,2017-01-28 12:35:00,Pothole,Pothole,Closed,299.45,0.0
6425,Rancho Peñasquitos,,1.0,2017-02-09 00:03:00,32.80688640638066-117.2154531528117,0.0,32.8068864064,-117.215453153,Closed,0.0,0.0,2017-01-28 12:30:00,Pothole,Pothole,Closed,275.55,0.0
6426,Point Loma,,1.0,2017-04-15 00:02:00,32.7101856-117.0639945,0.0,32.7101856,-117.0639945,Closed,0.0,0.0,2017-01-28 12:28:00,Pothole,Pothole,Closed,1835.5666666666666,0.0
6432,Clairemont,,1.0,2017-02-03 00:02:00,32.75135404262082-117.1510993685575,1.0,32.7513540426,-117.151099369,Closed,0.0,0.0,2017-01-28 11:52:00,Pothole,Pothole,Closed,132.16666666666666,0.0
6433,Clairemont,,1.0,2017-02-09 00:03:00,32.81482783120985-117.2162949753842,1.0,32.8148278312,-117.216294975,Closed,0.0,0.0,2017-01-28 11:52:00,Pothole,Pothole,Closed,276.18333333333334,0.0
6435,Rancho Peñasquitos,,1.0,2017-02-18 00:02:00,32.781874-117.152103,0.0,32.781874,-117.152103,Closed,0.0,0.0,2017-01-28 11:40:00,Pothole,Pothole,Closed,492.36666666666673,0.0
6441,Rancho Peñasquitos,,1.0,2017-02-10 00:02:00,33.02035314420312-117.0753135508056,0.0,33.0203531442,-117.07531355100001,Closed,0.0,0.0,2017-01-28 10:55:00,Pothole,Pothole,Closed,301.1166666666667,0.0
6445,Carmel Mountain Ranch,,1.0,2017-02-04 00:02:00,32.9541595-117.1087481,0.0,32.954159499999996,-117.10874809999999,Closed,0.0,1.0,2017-01-28 09:52:00,Pothole,Pothole,Closed,158.16666666666666,0.0
6447,,,1.0,2017-02-08 11:39:00,32.7996340451468-117.2326924705757,1.0,32.7996340451,-117.23269247100001,Closed,0.0,0.0,2017-01-28 09:37:00,Pothole,Pothole,Closed,266.03333333333336,0.0
6456,,,1.0,2017-02-24 00:03:00,32.81697833333333-117.1707616666667,1.0,32.8169783333,-117.17076166700001,Closed,0.0,0.0,2017-01-28 06:22:00,Pothole,Pothole,Closed,641.6833333333333,0.0
6459,MIddletown,,1.0,2017-02-09 00:03:00,32.82792441325214-117.2212963383143,1.0,32.827924413299996,-117.22129633799999,Closed,0.0,0.0,2017-01-28 03:57:00,Pothole,Pothole,Closed,284.1,0.0
6460,Point Loma,,1.0,2017-02-03 23:31:00,00,1.0,0.0,0.0,Closed,0.0,0.0,2017-01-28 03:16:00,Pothole,Pothole,Closed,164.25,0.0
6467,,,1.0,2017-02-03 00:02:00,32.75131815581839-117.1513117757786,1.0,32.7513181558,-117.151311776,Closed,0.0,0.0,2017-01-27 21:38:00,Pothole,Pothole,Closed,146.4,0.0
6470,Downtown,,1.0,2017-02-09 00:03:00,33.00504501364789-117.0920698774366,0.0,33.005045013600004,-117.09206987700001,Closed,0.0,1.0,2017-01-27 20:48:00,Pothole,Pothole,Closed,291.25,0.0
6472,Bankers Hill,,1.0,2017-02-08 00:02:00,32.83198512434725-117.1110316571652,1.0,32.8319851243,-117.11103165700001,Closed,0.0,0.0,2017-01-27 20:26:00,Pothole,Pothole,Closed,267.6,0.0
6473,Carmel Mountain Ranch,,1.0,2017-02-03 23:31:00,32.83077887945211-117.107644709788,1.0,32.830778879499995,-117.10764471,Closed,0.0,0.0,2017-01-27 20:25:00,Pothole,Pothole,Closed,171.1,0.0
6477,,,1.0,2017-02-04 00:02:00,32.97070618351837-117.08662570849003,1.0,32.9707061835,-117.08662570799999,Closed,0.0,0.0,2017-01-27 20:05:00,Pothole,Pothole,Closed,171.95,0.0
6481,Jamacha-Lomita,,1.0,2017-02-14 00:03:00,33.00733808485317-117.09395941324465,0.0,33.0073380849,-117.093959413,Closed,0.0,1.0,2017-01-27 19:30:00,Pothole,Pothole,Closed,412.55,0.0
6484,Clairemont,,1.0,2017-02-03 00:02:00,32.71783831704978-117.02530412597656,0.0,32.717838316999995,-117.02530412600001,Closed,0.0,1.0,2017-01-27 19:08:00,Pothole,Pothole,Closed,148.9,0.0
6497,Point Loma,,1.0,2017-02-09 00:03:00,32.81163722162994-117.2013934560741,1.0,32.8116372216,-117.201393456,Closed,0.0,0.0,2017-01-27 18:11:00,Pothole,Pothole,Closed,293.8666666666667,0.0
6511,Miramar,,1.0,2017-02-02 00:02:00,32.828939-117.153343,1.0,32.828939,-117.15334299999999,Closed,0.0,0.0,2017-01-27 17:23:00,Pothole,Pothole,Closed,126.65,0.0
6512,,,1.0,2017-02-09 00:03:00,32.81780513006525-117.2151253839184,1.0,32.817805130100005,-117.21512538399999,Closed,0.0,0.0,2017-01-27 17:19:00,Pothole,Pothole,Closed,294.73333333333335,0.0
6513,,,1.0,2017-02-09 00:03:00,32.8182402765684-117.2141363193441,0.0,32.8182402766,-117.21413631899999,Closed,0.0,0.0,2017-01-27 17:18:00,Pothole,Pothole,Closed,294.75,0.0
6515,Point Loma,,1.0,2017-03-15 00:02:00,32.885511-117.166717,0.0,32.885511,-117.16671699999999,Closed,0.0,1.0,2017-01-27 17:14:00,Pothole,Pothole,Closed,1110.8,0.0
6516,Mission Valley,,1.0,2017-02-07 00:03:00,32.897765-117.138655,1.0,32.897765,-117.138655,Closed,0.0,0.0,2017-01-27 17:13:00,Pothole,Pothole,Closed,246.83333333333331,0.0
6520,Miramar,,1.0,2017-02-03 23:33:00,32.740147-117.109234,0.0,32.740147,-117.10923400000001,Closed,0.0,0.0,2017-01-27 17:00:00,Pothole,Pothole,Closed,174.55,0.0
6521,Point Loma,,1.0,2017-02-03 00:02:00,32.819494-117.180826,0.0,32.819494,-117.180826,Closed,0.0,1.0,2017-01-27 16:28:00,Pothole,Pothole,Closed,151.56666666666666,0.0
6523,Point Loma,,1.0,2017-02-08 00:02:00,32.74841697678618-117.14953526076414,0.0,32.7484169768,-117.149535261,Closed,0.0,0.0,2017-01-27 16:24:00,Pothole,Pothole,Closed,271.6333333333333,0.0
6527,Downtown,,1.0,2017-03-28 00:03:00,32.8217261701699-117.1564031268236,1.0,32.8217261702,-117.156403127,Closed,0.0,0.0,2017-01-27 16:07:00,Pothole,Pothole,Closed,1423.9333333333334,0.0
6530,Downtown,,1.0,2017-02-04 00:02:00,32.749788-117.170424,0.0,32.749788,-117.170424,Closed,0.0,1.0,2017-01-27 16:05:00,Pothole,Pothole,Closed,175.95,0.0
6531,Downtown,,1.0,2017-02-14 00:03:00,32.77165922455514-117.2020480040916,1.0,32.7716592246,-117.20204800399999,Closed,0.0,0.0,2017-01-27 15:56:00,Pothole,Pothole,Closed,416.11666666666673,0.0
6534,Point Loma,,1.0,2017-02-08 00:02:00,32.76887619841509-117.2000165098649,1.0,32.7688761984,-117.20001651,Closed,0.0,0.0,2017-01-27 15:55:00,Pothole,Pothole,Closed,272.1166666666667,0.0
6540,Clairemont,,1.0,2017-02-02 00:02:00,32.90540582503463-117.1550703887987,1.0,32.905405825,-117.155070389,Closed,0.0,0.0,2017-01-27 15:50:00,Pothole,Pothole,Closed,128.2,0.0
6552,Ocean Beach,,1.0,2017-02-03 00:02:00,32.69791791662456-117.0815431915052,0.0,32.6979179166,-117.08154319200001,Closed,0.0,0.0,2017-01-27 15:42:00,Pothole,Pothole,Closed,152.33333333333334,0.0
6554,Ocean Beach,,1.0,2017-05-23 00:02:00,32.90346407334591-117.156416187172,0.0,32.9034640733,-117.156416187,Closed,0.0,0.0,2017-01-27 15:40:00,Pothole,Pothole,Closed,2768.366666666667,0.0
6556,Downtown,,1.0,2017-05-23 00:03:00,32.90153015873665-117.1578126960594,1.0,32.9015301587,-117.15781269600001,Closed,0.0,0.0,2017-01-27 15:33:00,Pothole,Pothole,Closed,2768.5,0.0
6559,Point Loma,,1.0,2017-02-14 00:02:00,32.74441030794472-117.247928793735,1.0,32.7444103079,-117.24792879399999,Closed,0.0,0.0,2017-01-27 15:29:00,Pothole,Pothole,Closed,416.55,0.0
6560,Point Loma,,1.0,2017-03-24 00:02:00,32.78232948321418-117.0871958393734,1.0,32.7823294832,-117.087195839,Closed,0.0,0.0,2017-01-27 15:27:00,Pothole,Pothole,Closed,1328.5833333333333,0.0
6563,Point Loma,,1.0,2017-02-03 23:31:00,32.79399999063353-117.0671700285412,1.0,32.7939999906,-117.067170029,Closed,0.0,0.0,2017-01-27 15:24:00,Pothole,Pothole,Closed,176.11666666666667,0.0
6568,Point Loma,,1.0,2017-02-04 00:02:00,32.72420401326399-117.2280058874128,0.0,32.724204013299996,-117.22800588700001,Closed,0.0,0.0,2017-01-27 15:18:00,Pothole,Pothole,Closed,176.73333333333332,0.0
6570,Point Loma,,1.0,2017-02-09 00:03:00,32.81948940232184-117.2141030766107,0.0,32.8194894023,-117.214103077,Closed,0.0,0.0,2017-01-27 15:15:00,Pothole,Pothole,Closed,296.8,0.0
6580,Point Loma,,1.0,2017-04-21 00:03:00,33.00501227525528-117.09201212949984,1.0,33.005012275300004,-117.092012129,Closed,0.0,0.0,2017-01-27 15:06:00,Pothole,Pothole,Closed,2000.95,0.0
6584,Point Loma,,1.0,2017-05-10 00:03:00,32.832861-117.148469,1.0,32.832861,-117.14846899999999,Closed,0.0,0.0,2017-01-27 14:57:00,Pothole,Pothole,Closed,2457.1,0.0
6585,Clairemont,,1.0,2017-02-08 00:02:00,32.73723684965766-117.2306732992481,0.0,32.7372368497,-117.230673299,Closed,0.0,0.0,2017-01-27 14:57:00,Pothole,Pothole,Closed,273.0833333333333,0.0
6586,Point Loma,,1.0,2017-02-15 00:03:00,32.80339002783753-117.2515784011935,0.0,32.8033900278,-117.251578401,Closed,0.0,0.0,2017-01-27 14:55:00,Pothole,Pothole,Closed,441.13333333333327,0.0
6589,Point Loma,,1.0,2017-02-03 23:31:00,32.75263513589751-117.2285394328981,1.0,32.7526351359,-117.228539433,Closed,0.0,0.0,2017-01-27 14:54:00,Pothole,Pothole,Closed,176.61666666666667,0.0
6593,Downtown,,1.0,2017-02-07 00:03:00,32.80161328139081-117.2453328074099,0.0,32.8016132814,-117.24533280700001,Closed,0.0,0.0,2017-01-27 14:52:00,Pothole,Pothole,Closed,249.1833333333333,0.0
6596,Point Loma,,1.0,2017-02-15 00:03:00,32.79938919642721-117.2429529231932,0.0,32.7993891964,-117.24295292299999,Closed,0.0,0.0,2017-01-27 14:50:00,Pothole,Pothole,Closed,441.2166666666666,0.0
6598,Point Loma,,1.0,2017-02-08 00:02:00,32.716838-117.154729,1.0,32.716838,-117.154729,Closed,0.0,0.0,2017-01-27 14:47:00,Pothole,Pothole,Closed,273.25,0.0
6599,Point Loma,,1.0,2017-02-03 00:02:00,32.69676234032971-117.08553367269458,1.0,32.696762340300005,-117.08553367299999,Closed,0.0,0.0,2017-01-27 14:45:00,Pothole,Pothole,Closed,153.28333333333333,0.0
6600,Point Loma,,1.0,2017-02-07 00:03:00,32.80960795766198-117.1768309720896,1.0,32.8096079577,-117.176830972,Closed,0.0,0.0,2017-01-27 14:41:00,Pothole,Pothole,Closed,249.36666666666667,0.0
6601,Point Loma,,1.0,2017-02-04 00:02:00,32.7361855137408-117.2193037149205,0.0,32.7361855137,-117.219303715,Closed,0.0,1.0,2017-01-27 14:41:00,Pothole,Pothole,Closed,177.35,0.0
6604,Point Loma,,1.0,2017-02-03 23:31:00,32.72494944121436-117.2288798950655,1.0,32.724949441199996,-117.228879895,Closed,0.0,0.0,2017-01-27 14:39:00,Pothole,Pothole,Closed,176.86666666666667,0.0
6606,Point Loma,,1.0,2017-02-08 00:02:00,32.72145909807466-117.2318515530883,0.0,32.7214590981,-117.231851553,Closed,0.0,0.0,2017-01-27 14:38:00,Pothole,Pothole,Closed,273.4,0.0
6607,Point Loma,,1.0,2017-02-09 00:03:00,32.80982809400173-117.2536928419649,1.0,32.809828094000004,-117.253692842,Closed,0.0,0.0,2017-01-27 14:38:00,Pothole,Pothole,Closed,297.4166666666667,0.0
6609,Bankers Hill,,1.0,2017-02-08 00:02:00,32.71138071547589-117.2381077226436,0.0,32.7113807155,-117.238107723,Closed,0.0,0.0,2017-01-27 14:35:00,Pothole,Pothole,Closed,273.45,0.0
6611,Point Loma,,1.0,2017-02-01 00:02:00,32.72207422711502-117.2424370960169,1.0,32.7220742271,-117.242437096,Closed,0.0,0.0,2017-01-27 14:32:00,Pothole,Pothole,Closed,105.5,0.0
6614,Point Loma,,1.0,2017-02-03 00:02:00,32.72404390666549-117.16293095273977,1.0,32.724043906700004,-117.16293095299999,Closed,0.0,0.0,2017-01-27 14:29:00,Pothole,Pothole,Closed,153.55,0.0
6616,Point Loma,,1.0,2017-02-07 00:03:00,32.72150715761916-117.2457616500225,0.0,32.7215071576,-117.24576165,Closed,0.0,0.0,2017-01-27 14:29:00,Pothole,Pothole,Closed,249.56666666666663,0.0
6619,Ocean Beach,,1.0,2017-02-01 00:02:00,32.72957634966614-117.2435541943119,1.0,32.7295763497,-117.243554194,Closed,0.0,0.0,2017-01-27 14:26:00,Pothole,Pothole,Closed,105.6,0.0
6620,Ocean Beach,,1.0,2017-02-03 23:31:00,32.73067643728777-117.2428530354631,1.0,32.7306764373,-117.242853035,Closed,0.0,0.0,2017-01-27 14:25:00,Pothole,Pothole,Closed,177.1,0.0
6622,Ocean Beach,,1.0,2017-02-07 00:03:00,32.79519839388317-117.2511812827971,1.0,32.7951983939,-117.251181283,Closed,0.0,0.0,2017-01-27 14:21:00,Pothole,Pothole,Closed,249.7,0.0
6624,Ocean Beach,,1.0,2017-03-07 00:02:00,32.77728032323713-117.0999180863331,1.0,32.7772803232,-117.099918086,Closed,0.0,0.0,2017-01-27 14:20:00,Pothole,Pothole,Closed,921.7,0.0
6625,Ocean Beach,,1.0,2017-02-11 00:01:00,32.74383979328775-117.2484087354421,0.0,32.7438397933,-117.248408735,Closed,0.0,0.0,2017-01-27 14:20:00,Pothole,Pothole,Closed,345.6833333333333,0.0
6627,Ocean Beach,,1.0,2017-01-29 00:02:00,32.74554667602529-117.2469596640595,1.0,32.745546676,-117.246959664,Closed,0.0,0.0,2017-01-27 14:19:00,Pothole,Pothole,Closed,33.71666666666667,0.0
6628,Point Loma,,1.0,2017-04-21 00:03:00,33.004962789278395-117.09198530740969,1.0,33.004962789299995,-117.091985307,Closed,0.0,0.0,2017-01-27 14:17:00,Pothole,Pothole,Closed,2001.7666666666669,0.0
6630,Point Loma,,1.0,2017-02-08 00:02:00,32.7487034729763-117.2442065851934,1.0,32.748703473,-117.244206585,Closed,0.0,0.0,2017-01-27 14:17:00,Pothole,Pothole,Closed,273.75,0.0
6632,Point Loma,,1.0,2017-02-08 00:02:00,32.74840707556847-117.2444686749983,0.0,32.7484070756,-117.244468675,Closed,0.0,0.0,2017-01-27 14:16:00,Pothole,Pothole,Closed,273.76666666666665,0.0
6636,Point Loma,,1.0,2017-02-08 11:39:00,33.005133875067294-117.09225356162132,1.0,33.0051338751,-117.09225356200001,Closed,0.0,0.0,2017-01-27 14:13:00,Pothole,Pothole,Closed,285.43333333333334,0.0
6640,Rancho Peñasquitos,,1.0,2017-02-14 00:03:00,32.79770155874404-117.2413859174936,0.0,32.7977015587,-117.241385917,Closed,0.0,0.0,2017-01-27 14:12:00,Pothole,Pothole,Closed,417.85,0.0
6642,Mission Bay,,1.0,2017-02-15 00:03:00,32.79930852222355-117.234785651602,1.0,32.7993085222,-117.23478565200001,Closed,0.0,0.0,2017-01-27 14:10:00,Pothole,Pothole,Closed,441.88333333333327,0.0
6647,Mission Bay,,1.0,2017-02-08 00:02:00,32.75984718593543-117.2328311287452,0.0,32.7598471859,-117.23283112899999,Closed,0.0,1.0,2017-01-27 14:03:00,Pothole,Pothole,Closed,273.98333333333335,0.0
6648,Rancho Peñasquitos,,1.0,2017-02-23 00:02:00,32.912937-117.144046,1.0,32.912937,-117.144046,Closed,0.0,0.0,2017-01-27 14:03:00,Pothole,Pothole,Closed,633.9833333333332,0.0
6649,Rancho Peñasquitos,,1.0,2017-02-16 00:02:00,32.729527-117.196759,1.0,32.729527000000004,-117.19675900000001,Closed,0.0,0.0,2017-01-27 14:03:00,Pothole,Pothole,Closed,465.98333333333335,0.0
6652,Clairemont,,1.0,2017-02-15 00:03:00,32.7675565006516-117.2087743320663,1.0,32.7675565007,-117.208774332,Closed,0.0,0.0,2017-01-27 14:00:00,Pothole,Pothole,Closed,442.05,0.0
6658,Clairemont,,1.0,2017-02-03 00:02:00,32.90502817196145-117.10900517235257,0.0,32.905028172,-117.10900517200001,Closed,0.0,0.0,2017-01-27 13:52:00,Pothole,Pothole,Closed,154.16666666666666,0.0
6662,Point Loma,,1.0,2017-02-17 00:02:00,32.835581-117.176306,0.0,32.835581,-117.17630600000001,Closed,0.0,0.0,2017-01-27 13:46:00,Pothole,Pothole,Closed,490.26666666666665,0.0
6671,,,1.0,2017-02-03 00:02:00,32.828725998124085-117.21337414639774,1.0,32.8287259981,-117.213374146,Closed,0.0,0.0,2017-01-27 13:27:00,Pothole,Pothole,Closed,154.58333333333334,0.0
6673,Carmel Mountain Ranch,,1.0,2017-05-10 00:03:00,32.832862-117.148511,1.0,32.832862,-117.14851100000001,Closed,0.0,0.0,2017-01-27 13:22:00,Pothole,Pothole,Closed,2458.683333333333,0.0
6682,,,1.0,2017-05-03 00:03:00,32.78731757916318-117.1193448456047,0.0,32.7873175792,-117.119344846,Closed,0.0,0.0,2017-01-27 13:12:00,Pothole,Pothole,Closed,2290.85,0.0
6692,Point Loma,,1.0,2017-02-07 00:03:00,32.76469224354354-117.09946184082031,1.0,32.7646922435,-117.09946184100001,Closed,0.0,0.0,2017-01-27 12:34:00,Pothole,Pothole,Closed,251.4833333333333,0.0
6695,Clairemont,,1.0,2017-02-07 00:03:00,32.727955427849594-117.22632449129332,0.0,32.727955427800005,-117.226324491,Closed,0.0,0.0,2017-01-27 11:48:00,Pothole,Pothole,Closed,252.25,0.0
6713,,,1.0,2017-02-23 00:02:00,32.9140511-117.1438054,1.0,32.9140511,-117.1438054,Closed,0.0,0.0,2017-01-27 11:13:00,Pothole,Pothole,Closed,636.8166666666667,0.0
6719,Point Loma,,1.0,2017-05-18 00:02:00,32.91709434335937-117.1204579602447,0.0,32.9170943434,-117.12045796,Closed,0.0,0.0,2017-01-27 10:52:00,Pothole,Pothole,Closed,2653.1666666666665,0.0
6727,Bankers Hill,,1.0,2017-02-03 00:02:00,32.83516028563008-117.19810647724609,1.0,32.8351602856,-117.19810647700001,Closed,0.0,0.0,2017-01-27 10:15:00,Pothole,Pothole,Closed,157.78333333333333,0.0
6731,Old Town,,1.0,2017-02-07 00:03:00,33.02083232696943-117.06736116333008,1.0,33.020832327,-117.06736116299999,Closed,0.0,0.0,2017-01-27 10:07:00,Pothole,Pothole,Closed,253.9333333333333,0.0
6739,,,1.0,2017-02-09 00:03:00,32.811806-117.201084,1.0,32.811806,-117.20108400000001,Closed,0.0,0.0,2017-01-27 09:37:00,Pothole,Pothole,Closed,302.43333333333334,0.0
6740,Downtown,,1.0,2017-04-25 00:02:00,32.814083-117.194426,1.0,32.814083000000004,-117.194426,Closed,0.0,0.0,2017-01-27 09:36:00,Pothole,Pothole,Closed,2102.433333333333,0.0
6741,Rancho Peñasquitos,,1.0,2017-02-14 00:03:00,32.71589181986027-117.05327439612991,0.0,32.715891819899994,-117.053274396,Closed,0.0,0.0,2017-01-27 09:32:00,Pothole,Pothole,Closed,422.51666666666665,0.0
6743,Point Loma,,1.0,2017-02-04 00:02:00,32.91632953316868-117.23718847549353,1.0,32.9163295332,-117.237188475,Closed,0.0,0.0,2017-01-27 09:31:00,Pothole,Pothole,Closed,182.51666666666668,0.0
6749,Balboa Park,,1.0,2017-02-16 00:02:00,32.73099-117.196259,1.0,32.73099000000001,-117.19625900000001,Closed,0.0,0.0,2017-01-27 09:00:00,Pothole,Pothole,Closed,471.03333333333336,0.0
6750,,,1.0,2017-02-10 00:02:00,32.75696680759216-117.1345294636432,0.0,32.7569668076,-117.134529464,Closed,0.0,0.0,2017-01-27 08:58:00,Pothole,Pothole,Closed,327.06666666666666,0.0
6753,Point Loma,,1.0,2017-02-18 00:02:00,32.7902971692894-117.10015385074615,1.0,32.7902971693,-117.100153851,Closed,0.0,0.0,2017-01-27 08:43:00,Pothole,Pothole,Closed,519.3166666666667,0.0
6761,Carmel Mountain Ranch,,1.0,2017-02-14 00:02:00,32.83238790000001-117.1356391,1.0,32.83238789999999,-117.13563909999998,Closed,0.0,0.0,2017-01-27 08:15:00,Pothole,Pothole,Closed,423.78333333333336,0.0
6763,Carmel Mountain Ranch,,1.0,2017-02-10 00:02:00,32.74976268960303-117.1069257709622,0.0,32.7497626896,-117.10692577100001,Closed,0.0,1.0,2017-01-27 08:12:00,Pothole,Pothole,Closed,327.8333333333333,0.0
6764,Carmel Mountain Ranch,,1.0,2017-02-08 00:02:00,32.877164-117.214037,1.0,32.877164,-117.214037,Closed,0.0,0.0,2017-01-27 08:12:00,Pothole,Pothole,Closed,279.8333333333333,0.0
6765,Carmel Mountain Ranch,,1.0,2017-02-03 23:30:00,32.79100000000003-117.163334,1.0,32.791,-117.163334,Closed,0.0,0.0,2017-01-27 08:11:00,Pothole,Pothole,Closed,183.31666666666663,0.0
6766,Carmel Mountain Ranch,,1.0,2017-02-04 00:02:00,32.9722686438197-117.0852353890586,1.0,32.9722686438,-117.08523538899999,Closed,0.0,0.0,2017-01-27 08:10:00,Pothole,Pothole,Closed,183.86666666666667,0.0
6767,,,1.0,2017-02-23 00:02:00,32.83000137312954-117.1054172204033,0.0,32.830001373099996,-117.10541722,Closed,0.0,1.0,2017-01-27 08:10:00,Pothole,Pothole,Closed,639.8666666666667,0.0
6768,Downtown,,1.0,2017-02-04 00:02:00,32.97247592828514-117.0851615444916,1.0,32.9724759283,-117.085161544,Closed,0.0,0.0,2017-01-27 08:09:00,Pothole,Pothole,Closed,183.88333333333333,0.0
6771,Clairemont,,1.0,2017-02-04 00:02:00,32.97619652937443-117.0833236445832,1.0,32.9761965294,-117.083323645,Closed,0.0,0.0,2017-01-27 08:04:00,Pothole,Pothole,Closed,183.96666666666667,0.0
6774,Point Loma,,1.0,2017-05-10 00:03:00,32.832889-117.146042,1.0,32.832889,-117.146042,Closed,0.0,0.0,2017-01-27 07:43:00,Pothole,Pothole,Closed,2464.333333333333,0.0
6783,Clairemont,,1.0,2017-02-08 00:02:00,32.87385761751665-117.20975963993072,0.0,32.8738576175,-117.20975964,Closed,0.0,0.0,2017-01-27 06:28:00,Pothole,Pothole,Closed,281.56666666666666,0.0
6790,Carmel Mountain Ranch,,1.0,2017-02-03 23:30:00,32.791366962977285-117.16316191318361,1.0,32.791366963,-117.163161913,Closed,0.0,0.0,2017-01-27 01:07:00,Pothole,Pothole,Closed,190.38333333333333,0.0
6797,Grant Hill,,1.0,2017-02-08 00:02:00,32.995306029593095-117.0681066761963,1.0,32.9953060296,-117.068106676,Closed,0.0,0.0,2017-01-26 22:44:00,Pothole,Pothole,Closed,289.3,0.0
6799,Carmel Mountain Ranch,,1.0,2017-02-02 00:02:00,32.90463295817839-117.15557194973758,1.0,32.904632958200004,-117.15557195,Closed,0.0,0.0,2017-01-26 22:11:00,Pothole,Pothole,Closed,145.85,0.0
6808,,,1.0,2017-03-07 00:02:00,32.77668193228546-117.0996706036102,1.0,32.7766819323,-117.099670604,Closed,0.0,0.0,2017-01-26 20:31:00,Pothole,Pothole,Closed,939.5166666666668,0.0
6819,Clairemont,,1.0,2017-02-08 00:02:00,32.9057223-117.1361531,1.0,32.9057223,-117.1361531,Closed,0.0,0.0,2017-01-26 19:32:00,Pothole,Pothole,Closed,292.5,0.0
6823,Miramar,,1.0,2017-03-01 00:03:00,32.959731187383795-117.23420603167722,1.0,32.959731187399996,-117.234206032,Closed,0.0,0.0,2017-01-26 19:08:00,Pothole,Pothole,Closed,796.9166666666665,0.0
6824,Point Loma,,1.0,2017-02-03 00:02:00,32.82914489144255-117.19800529327392,0.0,32.8291448914,-117.198005293,Closed,0.0,0.0,2017-01-26 19:08:00,Pothole,Pothole,Closed,172.9,0.0
6832,Point Loma,,1.0,2017-02-03 23:33:00,32.696675-117.085075,0.0,32.696675,-117.085075,Closed,0.0,0.0,2017-01-26 18:33:00,Pothole,Pothole,Closed,197.0,0.0
6833,Point Loma,,1.0,2017-02-10 00:02:00,32.7600504-117.1421894,0.0,32.7600504,-117.1421894,Closed,0.0,0.0,2017-01-26 18:32:00,Pothole,Pothole,Closed,341.5,0.0
6841,Clairemont,,1.0,2017-02-28 00:02:00,32.791257086267-117.163730224096,1.0,32.7912570863,-117.16373022399999,Closed,0.0,0.0,2017-01-26 18:07:00,Pothole,Pothole,Closed,773.9166666666665,0.0
6846,Miramar,,1.0,2017-02-17 00:03:00,32.8408256-117.1970003,1.0,32.8408256,-117.1970003,Closed,0.0,0.0,2017-01-26 17:45:00,Pothole,Pothole,Closed,510.3,0.0
6847,Rancho Peñasquitos,,1.0,2017-02-01 00:02:00,33.0175769-117.0615066,1.0,33.017576899999995,-117.06150659999999,Closed,0.0,0.0,2017-01-26 17:43:00,Pothole,Pothole,Closed,126.31666666666666,0.0
6848,Rancho Peñasquitos,,1.0,2017-02-09 00:03:00,32.831307-117.215887,1.0,32.831307,-117.21588700000001,Closed,0.0,0.0,2017-01-26 17:42:00,Pothole,Pothole,Closed,318.35,0.0
6853,Bankers Hill,,1.0,2017-02-04 00:02:00,32.958192586761484-117.1129967190796,0.0,32.958192586799996,-117.112996719,Closed,0.0,1.0,2017-01-26 17:40:00,Pothole,Pothole,Closed,198.36666666666667,0.0
