,index,Unnamed: 0,Neighborhood,Unnamed: 0.1.1.1,closed,closed_date,coordinates,duplicate_verified,lat,long,mobile_web_status,open,override_duplicate,requested_datetime,sap_problem_type,service_name,status_description,Duration to Close (Hrs),closed_changed_date,Neighborhood_Val,Median_Time_Closed,City Pothole Count,Population
907,15174,15174,College East,1464.0,1.0,2017-04-07 00:02:00,32.77880991441384-117.0666637889862,0.0,32.7788099144,-117.066663789,Closed,0.0,1.0,2017-03-29 20:49:00,Pothole,Pothole,Closed,195.21666666666667,736426.0013888889,30,368.61666666666673,40,11512
908,15206,15206,College West,1761.0,1.0,2017-04-07 00:02:00,32.778407-117.067099,1.0,32.778407,-117.067099,Closed,0.0,0.0,2017-03-24 17:00:00,Pothole,Pothole,Closed,319.03333333333336,736426.0013888889,45,558.7,45,9700
909,15228,15228,College East,1986.0,1.0,2017-04-07 00:02:00,32.77692225324502-117.06085457763675,1.0,32.7769222532,-117.06085457799999,Closed,0.0,0.0,2017-03-21 17:54:00,Pothole,Pothole,Closed,390.13333333333327,736426.0013888889,30,368.61666666666673,40,11512
910,15175,15175,College East,1468.0,1.0,2017-04-07 00:02:00,32.77848048279496-117.06693154603272,0.0,32.7784804828,-117.066931546,Closed,0.0,1.0,2017-03-29 20:35:00,Pothole,Pothole,Closed,195.45,736426.0013888889,30,368.61666666666673,40,11512
911,15595,15595,Del Cerro,5710.0,1.0,2017-04-07 00:02:00,32.78218038214216-117.0626363842189,1.0,32.7821803821,-117.062636384,Closed,0.0,0.0,2017-02-08 23:07:00,Pothole,Pothole,Closed,1368.9166666666667,736426.0013888889,22,684.9,11,5683
912,15145,15145,College East,1299.0,1.0,2017-04-07 00:02:00,32.77864363298142-117.0667855533593,1.0,32.778643633,-117.06678555299999,Closed,0.0,0.0,2017-04-02 09:55:00,Pothole,Pothole,Closed,110.11666666666667,736426.0013888889,30,368.61666666666673,40,11512
913,15205,15205,College West,1759.0,1.0,2017-04-07 00:02:00,32.7768262987403-117.06786227506873,0.0,32.7768262987,-117.067862275,Closed,0.0,1.0,2017-03-24 17:46:00,Pothole,Pothole,Closed,318.26666666666665,736426.0013888889,45,558.7,45,9700
914,15151,15151,College East,1321.0,1.0,2017-04-07 00:02:00,32.7785217128436-117.06683545036316,0.0,32.7785217128,-117.06683545,Closed,0.0,1.0,2017-04-01 16:07:00,Pothole,Pothole,Closed,127.91666666666669,736426.0013888889,30,368.61666666666673,40,11512
915,15218,15218,College East,1879.0,1.0,2017-04-07 00:02:00,32.77853904745351-117.0668421663651,1.0,32.7785390475,-117.066842166,Closed,0.0,0.0,2017-03-23 07:40:00,Pothole,Pothole,Closed,352.36666666666673,736426.0013888889,30,368.61666666666673,40,11512
916,15216,15216,College West,1855.0,1.0,2017-04-07 00:02:00,32.778451-117.067015,0.0,32.778451000000004,-117.06701499999998,Closed,0.0,1.0,2017-03-23 13:44:00,Pothole,Pothole,Closed,346.3,736426.0013888889,45,558.7,45,9700
917,15154,15154,College East,1344.0,1.0,2017-04-07 00:02:00,32.778421-117.066952,1.0,32.778421,-117.066952,Closed,0.0,0.0,2017-03-31 22:35:00,Pothole,Pothole,Closed,145.45,736426.0013888889,30,368.61666666666673,40,11512
918,15227,15227,College East,1974.0,1.0,2017-04-07 00:02:00,32.77830728935749-117.0670379897595,1.0,32.7783072894,-117.06703799,Closed,0.0,0.0,2017-03-21 23:10:00,Pothole,Pothole,Closed,384.86666666666673,736426.0013888889,30,368.61666666666673,40,11512
919,15181,15181,College West,1553.0,1.0,2017-04-07 00:02:00,32.77861655906538-117.0668746478877,0.0,32.7786165591,-117.066874648,Closed,0.0,1.0,2017-03-28 17:16:00,Pothole,Pothole,Closed,222.76666666666668,736426.0013888889,45,558.7,45,9700
920,15426,15426,North Park,4208.0,1.0,2017-04-07 00:02:00,32.74423522262445-117.1300846025849,0.0,32.744235222600004,-117.13008460299999,Closed,0.0,1.0,2017-02-28 11:29:00,Pothole,Pothole,Closed,900.55,736426.0013888889,13,445.71666666666664,31,80276
921,15518,15518,Del Cerro,4893.0,1.0,2017-04-07 00:02:00,32.782918450003514-117.06199628144532,1.0,32.78291845,-117.061996281,Closed,0.0,0.0,2017-02-19 23:40:00,Pothole,Pothole,Closed,1104.3666666666666,736426.0013888889,22,684.9,11,5683
922,15178,15178,College East,1507.0,1.0,2017-04-07 00:02:00,32.778439-117.066927,0.0,32.778439,-117.066927,Closed,0.0,1.0,2017-03-29 12:16:00,Pothole,Pothole,Closed,203.76666666666668,736426.0013888889,30,368.61666666666673,40,11512
923,15368,15368,Del Cerro,3561.0,1.0,2017-04-07 00:02:00,32.78162910082948-117.0635967667661,1.0,32.7816291008,-117.063596767,Closed,0.0,0.0,2017-03-04 15:31:00,Pothole,Pothole,Closed,800.5166666666668,736426.0013888889,22,684.9,11,5683
924,15144,15144,College East,1297.0,1.0,2017-04-07 00:02:00,32.77854369571999-117.0668301058556,1.0,32.7785436957,-117.066830106,Closed,0.0,0.0,2017-04-02 10:11:00,Pothole,Pothole,Closed,109.85,736426.0013888889,30,368.61666666666673,40,11512
925,15312,15312,Otay Mesa West,2855.0,1.0,2017-04-07 00:02:00,32.575288-117.04969590000002,1.0,32.575288,-117.0496959,Closed,0.0,0.0,2017-03-10 12:02:00,Pothole,Pothole,Closed,660.0,736426.0013888889,39,356.79166666666663,10,35349
926,15235,15235,College West,2082.0,1.0,2017-04-07 00:02:00,32.7768262987403-117.06786227506873,1.0,32.7768262987,-117.067862275,Closed,0.0,0.0,2017-03-20 18:13:00,Pothole,Pothole,Closed,413.81666666666666,736426.0013888889,45,558.7,45,9700
927,15179,15179,College East,1517.0,1.0,2017-04-07 00:02:00,32.77858813054639-117.0668325326833,1.0,32.778588130500005,-117.066832533,Closed,0.0,0.0,2017-03-29 09:05:00,Pothole,Pothole,Closed,206.95,736426.0013888889,30,368.61666666666673,40,11512
928,15213,15213,College East,1823.0,1.0,2017-04-07 00:02:00,32.77868812288045-117.0667488778767,1.0,32.7786881229,-117.066748878,Closed,0.0,0.0,2017-03-23 20:53:00,Pothole,Pothole,Closed,339.15,736426.0013888889,30,368.61666666666673,40,11512
929,15232,15232,College East,2027.0,1.0,2017-04-07 00:02:00,32.7784534213403-117.06693154603272,0.0,32.7784534213,-117.066931546,Closed,0.0,1.0,2017-03-21 13:54:00,Pothole,Pothole,Closed,394.13333333333327,736426.0013888889,30,368.61666666666673,40,11512
930,15177,15177,College East,1503.0,1.0,2017-04-07 00:02:00,32.77798950297089-117.06718950195312,1.0,32.777989503,-117.067189502,Closed,0.0,0.0,2017-03-29 13:29:00,Pothole,Pothole,Closed,202.55,736426.0013888889,30,368.61666666666673,40,11512
931,15217,15217,Redwood Village-Rolando Park,1878.0,1.0,2017-04-08 00:03:00,32.74649163852011-117.053229384486,0.0,32.7464916385,-117.05322938399999,Closed,0.0,0.0,2017-03-23 07:50:00,Pothole,Pothole,Closed,376.21666666666664,736427.0020833333,53,320.825,22,0
932,15272,15272,Barrio Logan,2441.0,1.0,2017-04-12 00:03:00,32.68640131252023-117.125356027105,1.0,32.6864013125,-117.12535602700001,Closed,0.0,1.0,2017-03-15 10:51:00,Pothole,Pothole,Closed,661.2,736431.0020833333,40,521.65,17,10057
933,15470,15470,Barrio Logan,4661.0,1.0,2017-04-12 00:03:00,32.688075062356354-117.12524513668963,1.0,32.688075062399996,-117.12524513700001,Closed,0.0,0.0,2017-02-22 13:32:00,Pothole,Pothole,Closed,1162.5166666666667,736431.0020833333,40,521.65,17,10057
934,15839,15839,Barrio Logan,8822.0,1.0,2017-04-12 00:03:00,32.686246-117.125557,1.0,32.686246000000004,-117.125557,Closed,0.0,0.0,2017-01-23 17:47:00,Pothole,Pothole,Closed,1878.2666666666669,736431.0020833333,40,521.65,17,10057
935,15261,15261,Oak Park,2331.0,1.0,2017-04-12 00:03:00,32.721425-117.084929,0.0,32.721425,-117.084929,Closed,0.0,1.0,2017-03-16 15:33:00,Pothole,Pothole,Closed,632.5,736431.0020833333,34,293.1,19,10194
936,15335,15335,San Carlos,3139.0,1.0,2017-04-12 00:03:00,32.796732196585246-117.06409959716797,0.0,32.7967321966,-117.06409959700001,Closed,0.0,0.0,2017-03-07 16:56:00,Pothole,Pothole,Closed,847.1166666666667,736431.0020833333,44,487.1833333333333,13,14101
937,15125,15125,Oak Park,1031.0,1.0,2017-04-12 00:03:00,32.73131985267694-117.0797501921505,0.0,32.7313198527,-117.079750192,Closed,0.0,0.0,2017-04-06 21:44:00,Pothole,Pothole,Closed,122.31666666666666,736431.0020833333,34,293.1,19,10194
938,15340,15340,Sabre Springs,3218.0,1.0,2017-04-12 00:03:00,32.9470498538028-117.10478443022464,1.0,32.9470498538,-117.10478443,Closed,0.0,0.0,2017-03-07 10:48:00,Pothole,Pothole,Closed,853.25,736431.0020833333,1,484.6833333333333,13,14605
939,15834,15834,Barrio Logan,8738.0,1.0,2017-04-12 00:03:00,32.686059-117.125471,1.0,32.686059,-117.125471,Closed,0.0,0.0,2017-01-23 21:02:00,Pothole,Pothole,Closed,1875.0166666666669,736431.0020833333,40,521.65,17,10057
940,15551,15551,Miramar,5215.0,1.0,2017-04-12 00:03:00,32.89263448375068-117.14818392036159,0.0,32.8926344838,-117.14818392,Closed,0.0,0.0,2017-02-14 14:26:00,Pothole,Pothole,Closed,1353.6166666666666,736431.0020833333,36,281.5,11,2209
941,15572,15572,Loma Portal,5516.0,1.0,2017-04-13 00:02:00,32.7521715-117.2319099,0.0,32.7521715,-117.23190990000002,Closed,0.0,0.0,2017-02-10 19:25:00,Pothole,Pothole,Closed,1468.6166666666666,736432.0013888889,18,356.1583333333333,22,23060
942,15567,15567,Loma Portal,5427.0,1.0,2017-04-13 00:02:00,32.75413749110604-117.2341703021741,0.0,32.7541374911,-117.23417030200001,Closed,0.0,0.0,2017-02-12 08:17:00,Pothole,Pothole,Closed,1431.75,736432.0013888889,18,356.1583333333333,22,23060
943,15311,15311,Bay Park,2843.0,1.0,2017-04-13 00:02:00,32.80569776420124-117.20083457956228,0.0,32.8056977642,-117.20083458,Closed,0.0,0.0,2017-03-10 14:17:00,Pothole,Pothole,Closed,801.75,736432.0013888889,9,463.8083333333334,34,15818
944,15580,15580,Pacific Beach,5613.0,1.0,2017-04-13 00:02:00,32.801652-117.223213,1.0,32.801652000000004,-117.223213,Closed,0.0,0.0,2017-02-09 20:35:00,Pothole,Pothole,Closed,1491.45,736432.0013888889,10,409.75833333333327,44,30308
945,15568,15568,Loma Portal,5428.0,1.0,2017-04-13 00:02:00,32.74484338707546-117.2328332440157,0.0,32.7448433871,-117.23283324399999,Closed,0.0,0.0,2017-02-12 08:11:00,Pothole,Pothole,Closed,1431.85,736432.0013888889,18,356.1583333333333,22,23060
946,15364,15364,Midway District,3524.0,1.0,2017-04-13 00:02:00,32.75151604476126-117.2048150044019,1.0,32.7515160448,-117.204815004,Closed,0.0,0.0,2017-03-05 08:15:00,Pothole,Pothole,Closed,927.7833333333333,736432.0013888889,14,553.35,38,14098
947,15377,15377,Bay Park,3698.0,1.0,2017-04-13 00:02:00,32.811235-117.201071,0.0,32.811235,-117.201071,Closed,0.0,1.0,2017-03-03 14:37:00,Pothole,Pothole,Closed,969.4166666666664,736432.0013888889,9,463.8083333333334,34,15818
948,15274,15274,Pacific Beach,2456.0,1.0,2017-04-13 00:02:00,32.80149309579456-117.2240877147059,0.0,32.8014930958,-117.224087715,Closed,0.0,1.0,2017-03-14 22:50:00,Pothole,Pothole,Closed,697.2,736432.0013888889,10,409.75833333333327,44,30308
949,15623,15623,Midway District,5923.0,1.0,2017-04-13 00:02:00,32.751556-117.204924,1.0,32.751556,-117.204924,Closed,0.0,0.0,2017-02-07 09:50:00,Pothole,Pothole,Closed,1550.2,736432.0013888889,14,553.35,38,14098
950,15343,15343,Mira Mesa,3253.0,1.0,2017-04-14 00:03:00,32.905871718749786-117.15478374285698,1.0,32.9058717187,-117.154783743,Closed,0.0,0.0,2017-03-07 07:16:00,Pothole,Pothole,Closed,904.7833333333333,736433.0020833333,24,473.74166666666673,66,68906
951,15293,15293,Mira Mesa,2615.0,1.0,2017-04-14 00:03:00,32.9060936-117.15464839999998,1.0,32.9060936,-117.1546484,Closed,0.0,0.0,2017-03-13 07:57:00,Pothole,Pothole,Closed,760.1,736433.0020833333,24,473.74166666666673,66,68906
952,15546,15546,Rolando,5142.0,1.0,2017-04-15 00:02:00,32.760095-117.065019,0.0,32.760095,-117.065019,Closed,0.0,0.0,2017-02-15 14:51:00,Pothole,Pothole,Closed,1401.1833333333334,736434.0013888889,35,436.5,37,7452
953,15398,15398,College West,3993.0,1.0,2017-04-15 00:02:00,32.77493398945253-117.0978556870564,1.0,32.7749339895,-117.097855687,Closed,0.0,0.0,2017-03-01 16:11:00,Pothole,Other,Closed,1063.85,736434.0013888889,45,558.7,45,9700
954,15238,15238,College West,2086.0,1.0,2017-04-15 00:02:00,32.76356582994124-117.0795453693875,1.0,32.763565829899996,-117.079545369,Closed,0.0,0.0,2017-03-20 17:37:00,Pothole,Pothole,Closed,606.4166666666666,736434.0013888889,45,558.7,45,9700
955,15434,15434,College East,4265.0,1.0,2017-04-15 00:02:00,32.76954000000001-117.068788,1.0,32.76954,-117.06878799999998,Closed,0.0,0.0,2017-02-28 06:38:00,Pothole,Pothole,Closed,1097.4,736434.0013888889,30,368.61666666666673,40,11512
956,15381,15381,Grantville,3722.0,1.0,2017-04-15 00:02:00,32.7798-117.101641,0.0,32.7798,-117.101641,Closed,0.0,1.0,2017-03-03 11:52:00,Pothole,Pothole,Closed,1020.1666666666664,736434.0013888889,46,390.23333333333335,16,13121
957,15242,15242,El Cerrito,2159.0,1.0,2017-04-15 00:02:00,32.75849279025844-117.06877785696946,0.0,32.758492790300004,-117.068777857,Closed,0.0,0.0,2017-03-19 22:38:00,Pothole,Pothole,Closed,625.4,736434.0013888889,52,433.55,25,5344
958,15244,15244,El Cerrito,2162.0,1.0,2017-04-15 00:02:00,32.76049059949069-117.068006531965,1.0,32.760490599499995,-117.06800653200001,Closed,0.0,0.0,2017-03-19 21:08:00,Pothole,Pothole,Closed,626.9,736434.0013888889,52,433.55,25,5344
959,15118,15118,Kensington,861.0,1.0,2017-04-15 00:02:00,32.773628-117.09756,1.0,32.773628,-117.09756000000002,Closed,0.0,0.0,2017-04-10 16:14:00,Pothole,Pothole,Closed,103.8,736434.0013888889,37,416.46666666666664,35,5804
960,15127,15127,Kensington,1085.0,1.0,2017-04-15 00:02:00,32.77472639999999-117.0982765,1.0,32.7747264,-117.09827649999998,Closed,0.0,0.0,2017-04-06 12:24:00,Pothole,Pothole,Closed,203.63333333333333,736434.0013888889,37,416.46666666666664,35,5804
961,15399,15399,College West,3994.0,1.0,2017-04-15 00:02:00,32.77440894586942-117.0975454315438,1.0,32.7744089459,-117.097545432,Closed,0.0,0.0,2017-03-01 16:11:00,Pothole,Other,Closed,1063.85,736434.0013888889,45,558.7,45,9700
962,16387,16387,Bay Park,15288.0,1.0,2017-04-15 11:52:00,32.79104857685012-117.1985064513226,0.0,32.7910485769,-117.198506451,Closed,0.0,0.0,2016-07-20 17:07:00,Pothole,Pothole,Closed,6450.75,736434.4944444444,9,463.8083333333334,34,15818
963,16357,16357,San Carlos,15028.0,1.0,2017-04-15 12:44:00,32.8096643-117.0425104,0.0,32.8096643,-117.0425104,Closed,0.0,0.0,2016-08-08 14:37:00,Pothole,Pothole,Closed,5998.116666666668,736434.5305555556,44,487.1833333333333,13,14101
964,15265,15265,Swan Canyon,2387.0,1.0,2017-04-18 00:02:00,32.7371062-117.09228109999998,0.0,32.7371062,-117.0922811,Closed,0.0,0.0,2017-03-15 21:03:00,Pothole,Pothole,Closed,794.9833333333332,736437.0013888889,54,719.6,10,2581
965,15187,15187,Teralta East,1607.0,1.0,2017-04-18 00:02:00,32.751628-117.09692,0.0,32.751628000000004,-117.09692,Closed,0.0,0.0,2017-03-27 18:53:00,Pothole,Pothole,Closed,509.15,736437.0013888889,51,339.6166666666667,17,6777
966,15141,15141,Teralta East,1277.0,1.0,2017-04-18 00:02:00,32.75086-117.094454,0.0,32.75086,-117.094454,Closed,0.0,0.0,2017-04-02 19:09:00,Pothole,Pothole,Closed,364.88333333333327,736437.0013888889,51,339.6166666666667,17,6777
967,15142,15142,Teralta East,1278.0,1.0,2017-04-18 00:02:00,32.751358-117.094477,0.0,32.751358,-117.094477,Closed,0.0,0.0,2017-04-02 19:08:00,Pothole,Pothole,Closed,364.9,736437.0013888889,51,339.6166666666667,17,6777
968,15240,15240,Teralta East,2130.0,1.0,2017-04-18 00:02:00,32.75309007032003-117.0951028922121,0.0,32.753090070300004,-117.09510289200001,Closed,0.0,0.0,2017-03-20 10:37:00,Pothole,Pothole,Closed,685.4166666666666,736437.0013888889,51,339.6166666666667,17,6777
969,15241,15241,City Heights,2152.0,1.0,2017-04-18 00:02:00,32.743285-117.115658,0.0,32.743285,-117.115658,Closed,0.0,0.0,2017-03-20 08:31:00,Pothole,Pothole,Closed,687.5166666666668,736437.0013888889,31,373.76666666666665,25,0
970,15155,15155,City Heights,1349.0,1.0,2017-04-18 00:02:00,32.74890983600565-117.1212900958069,0.0,32.748909835999996,-117.12129009600001,Closed,0.0,0.0,2017-03-31 17:58:00,Pothole,Pothole,Closed,414.06666666666666,736437.0013888889,31,373.76666666666665,25,0
971,15183,15183,Chollas Creek,1565.0,1.0,2017-04-18 00:02:00,32.74544642309914-117.0889939182597,0.0,32.7454464231,-117.08899391799999,Closed,0.0,1.0,2017-03-28 15:40:00,Pothole,Pothole,Closed,488.36666666666673,736437.0013888889,50,488.36666666666673,15,6181
972,15345,15345,Hillcrest,3269.0,1.0,2017-04-18 00:02:00,32.7481875-117.15475839999999,1.0,32.7481875,-117.1547584,Closed,0.0,1.0,2017-03-06 20:25:00,Pothole,Pothole,Closed,1011.6166666666667,736437.0013888889,21,350.0583333333333,30,13805
973,15215,15215,Fairmont Village,1836.0,1.0,2017-04-18 00:02:00,32.74957269956874-117.09551539923027,0.0,32.7495726996,-117.09551539899999,Closed,0.0,1.0,2017-03-23 16:49:00,Pothole,Pothole,Closed,607.2166666666667,736437.0013888889,33,321.98333333333335,11,10492
974,15129,15129,Fairmont Village,1095.0,1.0,2017-04-18 00:03:00,32.74959049807617-117.09709850793456,0.0,32.7495904981,-117.09709850799999,Closed,0.0,0.0,2017-04-06 10:15:00,Pothole,Pothole,Closed,277.8,736437.0020833333,33,321.98333333333335,11,10492
975,15108,15108,City Heights,678.0,1.0,2017-04-18 00:03:00,32.743314-117.115398,1.0,32.743314,-117.115398,Closed,0.0,0.0,2017-04-12 15:16:00,Pothole,Pothole,Closed,128.78333333333333,736437.0020833333,31,373.76666666666665,25,0
976,15102,15102,City Heights,584.0,1.0,2017-04-18 00:03:00,32.75393034257405-117.12013345700836,1.0,32.7539303426,-117.12013345700001,Closed,0.0,0.0,2017-04-14 15:30:00,Pothole,Pothole,Closed,80.55,736437.0020833333,31,373.76666666666665,25,0
977,15101,15101,City Heights,583.0,1.0,2017-04-18 00:03:00,32.75393034257405-117.12013345700836,1.0,32.7539303426,-117.12013345700001,Closed,0.0,0.0,2017-04-14 15:30:00,Pothole,Pothole,Closed,80.55,736437.0020833333,31,373.76666666666665,25,0
978,15131,15131,College East,1181.0,1.0,2017-04-19 00:03:00,32.770184708385266-117.06863664921264,0.0,32.7701847084,-117.068636649,Closed,0.0,0.0,2017-04-04 18:06:00,Pothole,Pothole,Closed,341.95,736438.0020833333,30,368.61666666666673,40,11512
979,15130,15130,City Heights,1104.0,1.0,2017-04-19 00:03:00,32.7387-117.101059,0.0,32.7387,-117.101059,Closed,0.0,1.0,2017-04-06 08:46:00,Pothole,Pothole,Closed,303.28333333333336,736438.0020833333,31,373.76666666666665,25,0
980,15136,15136,City Heights,1230.0,1.0,2017-04-19 00:03:00,32.738019569201995-117.10122136993408,0.0,32.7380195692,-117.10122137,Closed,0.0,0.0,2017-04-03 15:49:00,Pothole,Pothole,Closed,368.23333333333335,736438.0020833333,31,373.76666666666665,25,0
981,15360,15360,North Park,3463.0,1.0,2017-04-19 00:03:00,32.755428-117.130166,0.0,32.755428,-117.130166,Closed,0.0,1.0,2017-03-05 14:41:00,Pothole,Pothole,Closed,1065.3666666666666,736438.0020833333,13,445.71666666666664,31,80276
982,15159,15159,Normal Heights,1379.0,1.0,2017-04-19 00:04:00,32.765440154563514-117.12496342957269,0.0,32.7654401546,-117.12496343,Closed,0.0,0.0,2017-03-31 11:25:00,Pothole,Pothole,Closed,444.65,736438.0027777777,28,456.90833333333336,24,16097
983,15156,15156,College West,1370.0,1.0,2017-04-19 00:04:00,32.77073757240609-117.0702247074097,0.0,32.770737572399995,-117.07022470700001,Closed,0.0,0.0,2017-03-31 14:00:00,Pothole,Pothole,Closed,442.06666666666666,736438.0027777777,45,558.7,45,9700
984,15294,15294,Rancho Bernardo,2624.0,1.0,2017-04-19 00:04:00,33.01849719999999-117.05456959999998,0.0,33.0184972,-117.0545696,Closed,0.0,0.0,2017-03-12 21:42:00,Pothole,Pothole,Closed,890.3666666666667,736438.0027777777,7,439.4333333333333,53,44745
985,15146,15146,College East,1306.0,1.0,2017-04-19 00:04:00,32.76559829999999-117.0668028,1.0,32.7655983,-117.0668028,Closed,0.0,0.0,2017-04-01 21:18:00,Pothole,Pothole,Closed,410.76666666666665,736438.0027777777,30,368.61666666666673,40,11512
986,15168,15168,City Heights,1429.0,1.0,2017-04-19 00:04:00,32.737415-117.102326,0.0,32.73741500000001,-117.102326,Closed,0.0,0.0,2017-03-30 14:56:00,Pothole,Pothole,Closed,465.13333333333327,736438.0027777777,31,373.76666666666665,25,0
987,15157,15157,College East,1371.0,1.0,2017-04-19 00:04:00,32.76931887961748-117.06883319021301,0.0,32.7693188796,-117.06883319,Closed,0.0,1.0,2017-03-31 13:56:00,Pothole,Pothole,Closed,442.13333333333327,736438.0027777777,30,368.61666666666673,40,11512
988,15134,15134,College West,1224.0,1.0,2017-04-19 00:04:00,32.76269959038897-117.0695061462536,1.0,32.7626995904,-117.06950614600001,Closed,0.0,0.0,2017-04-03 17:06:00,Pothole,Pothole,Closed,366.96666666666664,736438.0027777777,45,558.7,45,9700
989,15231,15231,Rolando,2017.0,1.0,2017-04-19 00:04:00,32.758804-117.064491,0.0,32.758804,-117.064491,Closed,0.0,1.0,2017-03-21 14:43:00,Pothole,Pothole,Closed,681.35,736438.0027777777,35,436.5,37,7452
990,15176,15176,College West,1498.0,1.0,2017-04-19 00:04:00,32.7768262987403-117.06786227506873,0.0,32.7768262987,-117.067862275,Closed,0.0,0.0,2017-03-29 14:33:00,Pothole,Pothole,Closed,489.51666666666665,736438.0027777777,45,558.7,45,9700
991,15224,15224,College East,1963.0,1.0,2017-04-19 00:04:00,32.76297856301827-117.066732603284,0.0,32.762978563000004,-117.06673260299999,Closed,0.0,0.0,2017-03-22 06:47:00,Pothole,Pothole,Closed,665.2833333333333,736438.0027777777,30,368.61666666666673,40,11512
992,15223,15223,College East,1936.0,1.0,2017-04-19 00:04:00,32.76559829999999-117.0668028,1.0,32.7655983,-117.0668028,Closed,0.0,0.0,2017-03-22 12:09:00,Pothole,Pothole,Closed,659.9166666666666,736438.0027777777,30,368.61666666666673,40,11512
993,15237,15237,Kensington,2085.0,1.0,2017-04-19 00:04:00,32.755646-117.10188,0.0,32.755646,-117.10188,Closed,0.0,0.0,2017-03-20 17:42:00,Pothole,Pothole,Closed,702.3666666666667,736438.0027777777,37,416.46666666666664,35,5804
994,15239,15239,College East,2107.0,1.0,2017-04-19 00:04:00,32.76559829999999-117.0668028,1.0,32.7655983,-117.0668028,Closed,0.0,0.0,2017-03-20 13:16:00,Pothole,Pothole,Closed,706.8,736438.0027777777,30,368.61666666666673,40,11512
995,15212,15212,El Cerrito,1821.0,1.0,2017-04-19 00:04:00,32.75428722626573-117.07255132432863,0.0,32.7542872263,-117.072551324,Closed,0.0,0.0,2017-03-23 21:17:00,Pothole,Other,Closed,626.7833333333333,736438.0027777777,52,433.55,25,5344
996,15210,15210,College East,1795.0,1.0,2017-04-19 00:04:00,32.76559829999999-117.0668028,1.0,32.7655983,-117.0668028,Closed,0.0,0.0,2017-03-24 11:08:00,Pothole,Pothole,Closed,612.9333333333333,736438.0027777777,30,368.61666666666673,40,11512
997,15209,15209,Chollas Creek,1770.0,1.0,2017-04-19 00:04:00,32.74680198638956-117.0851804875928,0.0,32.7468019864,-117.08518048799999,Closed,0.0,0.0,2017-03-24 15:24:00,Pothole,Pothole,Closed,608.6666666666666,736438.0027777777,50,488.36666666666673,15,6181
998,15247,15247,Chollas Creek,2189.0,1.0,2017-04-19 00:04:00,32.749317-117.087974,0.0,32.749317,-117.087974,Closed,0.0,0.0,2017-03-19 13:46:00,Pothole,Pothole,Closed,730.3,736438.0027777777,50,488.36666666666673,15,6181
999,15207,15207,College West,1762.0,1.0,2017-04-19 00:04:00,32.76254271583044-117.0709142564466,0.0,32.7625427158,-117.07091425600001,Closed,0.0,0.0,2017-03-24 16:26:00,Pothole,Pothole,Closed,607.6333333333333,736438.0027777777,45,558.7,45,9700
1000,15204,15204,City Heights,1756.0,1.0,2017-04-19 00:04:00,32.73863-117.101076,0.0,32.73863,-117.101076,Closed,0.0,0.0,2017-03-24 19:33:00,Pothole,Pothole,Closed,604.5166666666668,736438.0027777777,31,373.76666666666665,25,0
1001,15200,15200,College West,1689.0,1.0,2017-04-19 00:04:00,32.76853409255279-117.07043978650819,0.0,32.7685340926,-117.07043978700001,Closed,0.0,0.0,2017-03-26 09:39:00,Pothole,Pothole,Closed,566.4166666666666,736438.0027777777,45,558.7,45,9700
1002,15253,15253,Swan Canyon,2254.0,1.0,2017-04-19 00:04:00,32.73841779761548-117.100206228279,0.0,32.7384177976,-117.10020622799999,Closed,0.0,0.0,2017-03-17 16:52:00,Pothole,Pothole,Closed,775.2,736438.0027777777,54,719.6,10,2581
1003,15199,15199,College East,1664.0,1.0,2017-04-19 00:04:00,32.76559829999999-117.0668028,1.0,32.7655983,-117.0668028,Closed,0.0,0.0,2017-03-26 16:30:00,Pothole,Pothole,Closed,559.5666666666667,736438.0027777777,30,368.61666666666673,40,11512
1004,15114,15114,Normal Heights,819.0,1.0,2017-04-19 00:04:00,32.765032-117.12530300000003,1.0,32.765032,-117.125303,Closed,0.0,0.0,2017-04-11 13:09:00,Pothole,Pothole,Closed,178.91666666666663,736438.0027777777,28,456.90833333333336,24,16097
1005,15198,15198,College West,1662.0,1.0,2017-04-19 00:04:00,32.7612077119134-117.0707853232669,0.0,32.7612077119,-117.070785323,Closed,0.0,0.0,2017-03-26 17:14:00,Pothole,Pothole,Closed,558.8333333333334,736438.0027777777,45,558.7,45,9700
1006,15196,15196,College West,1660.0,1.0,2017-04-19 00:04:00,32.76265648196708-117.0695767366486,0.0,32.762656482,-117.069576737,Closed,0.0,0.0,2017-03-26 17:19:00,Pothole,Pothole,Closed,558.75,736438.0027777777,45,558.7,45,9700
1007,15277,15277,North Park,2485.0,1.0,2017-04-19 00:04:00,32.755251-117.127708,0.0,32.755251,-117.127708,Closed,0.0,0.0,2017-03-14 14:44:00,Pothole,Pothole,Closed,849.3333333333335,736438.0027777777,13,445.71666666666664,31,80276
1008,15180,15180,Chollas Creek,1541.0,1.0,2017-04-19 00:04:00,32.747396-117.086787,1.0,32.747396,-117.08678700000002,Closed,0.0,0.0,2017-03-28 19:11:00,Pothole,Pothole,Closed,508.88333333333327,736438.0027777777,50,488.36666666666673,15,6181
1009,15262,15262,El Cerrito,2344.0,1.0,2017-04-19 00:04:00,32.75814088803305-117.06845309073347,0.0,32.758140888,-117.06845309100001,Closed,0.0,0.0,2017-03-16 12:13:00,Pothole,Pothole,Closed,803.85,736438.0027777777,52,433.55,25,5344
