,pole,longitude,latitude
3594,GP-404,-117.16096200000001,32.726247
3595,GP-406,-117.16091200000001,32.726248
3596,GP-408,-117.160845,32.726248
3597,GP-410,-117.160794,32.726248999999996
3598,GP-412,-117.160744,32.726248999999996
3599,GP-414,-117.160677,32.72625
3600,GP-416,-117.160627,32.72625
3601,GP-418,-117.160576,32.72625
3602,GP-420,-117.160509,32.726251
3603,GP-422,-117.160459,32.726251
3604,GP-424,-117.160408,32.726252
3605,GP-426,-117.16034099999999,32.726252
3606,GP-503,-117.160142,32.7261
3607,GP-505,-117.16005,32.726101
3608,GP-507,-117.159974,32.726102000000004
3609,GP-509,-117.1599,32.726134
3610,GP-511,-117.159972,32.726459000000006
3611,GP-513,-117.159873,32.726141
3612,GP-515,-117.15971499999999,32.726077000000004
3613,GP-517,-117.15988200000001,32.726103
3614,GP-519,-117.159806,32.726104
3615,GP-521,-117.159714,32.726105
3616,GP-523,-117.15963799999999,32.726105
3617,HA-300,-117.16194399999999,32.727129999999995
3618,HA-302,-117.16186100000002,32.727131
3619,HA-304,-117.16176100000001,32.727131
3620,HA-306,-117.161677,32.727131
3621,HA-320,-117.16157700000001,32.727132
3622,HA-322,-117.16149399999999,32.727132
3623,HA-324,-117.161394,32.727133
3624,HA-326,-117.16131100000001,32.727133
3625,HA-414,-117.160968,32.727135
3626,HA-416,-117.160801,32.727135
3627,HA-418,-117.160633,32.727136
3628,HA-420,-117.16046499999999,32.727137
3629,HA-500,-117.16014799999999,32.727138000000004
3630,HA-501,-117.160087,32.727292
3631,HA-502,-117.160008,32.727139
3632,HA-503,-117.15994599999999,32.727292999999996
3633,HA-504,-117.15986699999999,32.727139
3634,HA-505,-117.159806,32.727292999999996
3635,HA-506,-117.159727,32.727140000000006
3636,HA-508,-117.15966499999999,32.727140000000006
3637,HA-510,-117.15958700000002,32.727140000000006
3638,HA-514,-117.159524,32.727140999999996
3639,IV-300,-117.161922,32.728328999999995
3640,IV-302,-117.161772,32.728328999999995
3641,IV-322,-117.161556,32.728406
3642,IV-324,-117.161474,32.728312
3643,IV-326,-117.16141699999999,32.728321
3644,IV-418,-117.161029,32.728333
3645,IV-420,-117.16091100000001,32.728333
3646,IV-422,-117.160793,32.728334000000004
3647,IV-424,-117.16065800000001,32.728334000000004
3648,IV-426,-117.16053899999999,32.728334999999994
3649,IV-428,-117.160421,32.728334999999994
3650,IV-501,-117.160072,32.728183
3651,IV-503,-117.15991399999999,32.728184999999996
3652,IV-511,-117.159756,32.728186
3653,IV-513,-117.159599,32.728187
3654,JN-100,-117.163652,32.729358000000005
3655,JN-102,-117.163458,32.72936
3656,JN-104,-117.163248,32.729363
3657,JN-524,-117.15983600000001,32.729382
3658,KL-300,-117.16199099999999,32.730422999999995
3659,KL-302,-117.16190700000001,32.730424
3660,KL-304,-117.161823,32.730424
3661,KL-316,-117.16174,32.730425
3662,KL-318,-117.16165600000001,32.730426
3663,KL-320,-117.16157199999999,32.730426
3664,KL-322,-117.16148899999999,32.730427
3665,KL-324,-117.161405,32.730427
3666,KL-326,-117.161322,32.730428
3667,KL-400,-117.161079,32.730429
3668,KL-402,-117.16101100000002,32.73043
3669,KL-404,-117.160927,32.73043
3670,KL-406,-117.16086000000001,32.73043
3671,KL-408,-117.160776,32.730431
3672,KL-418,-117.16070800000001,32.730431
3673,KL-420,-117.160624,32.730431
3674,KL-422,-117.16055700000001,32.730432
3675,KL-424,-117.160473,32.730432
3676,KL-426,-117.16040500000001,32.730432
3677,KL-428,-117.160549,32.730391
3678,KL-507,-117.159842,32.730281
3679,LA-300,-117.16201699999999,32.731460999999996
3680,LA-301,-117.16194899999999,32.731308
3681,LA-302,-117.16186499999999,32.731462
3682,LA-304,-117.161798,32.731462
3683,LA-305,-117.161746,32.731309
3684,LA-306,-117.16166299999999,32.731463
3685,LA-307,-117.16159499999999,32.731309
3686,LA-308,-117.161528,32.731464
3687,LA-310,-117.16144399999999,32.731464
3688,LA-312,-117.161377,32.731464
3689,LA-315,-117.161325,32.731311
3690,LA-400,-117.161101,32.731466
3691,LA-402,-117.16103400000001,32.731466
3692,LA-404,-117.16095,32.731466
3693,LA-405,-117.160899,32.731312
3694,LA-406,-117.160816,32.731466999999995
3695,LA-407,-117.160749,32.731313
3696,LA-408,-117.160683,32.731466999999995
3697,LA-409,-117.16061499999999,32.731314000000005
3698,LA-410,-117.160532,32.731468
3699,LA-411,-117.160481,32.731314000000005
3700,LA-412,-117.160398,32.731469
3701,MP-300,-117.16201000000001,32.732506
3702,MP-302,-117.161942,32.732506
3703,MP-304,-117.16185800000001,32.732506
3704,MP-306,-117.16179,32.732506
3705,MP-308,-117.16170600000001,32.732506
3706,MP-310,-117.16163799999998,32.732506
3707,MP-312,-117.16155400000001,32.732506
3708,MP-314,-117.16148600000001,32.732506
3709,MP-316,-117.161402,32.732506
3710,MP-318,-117.16133400000001,32.732506
3711,MP-404,-117.16105900000001,32.732507
3712,MP-406,-117.16094199999999,32.732508
3713,MP-411,-117.160824,32.732354
3714,MP-413,-117.16070800000001,32.732355
3715,MP-503,-117.16073700000001,32.730222
3716,MP-507,-117.160004,32.732357
3717,NU-100,-117.163754,32.733543
3718,NU-102,-117.16358899999999,32.733545
3719,NU-114,-117.16342399999999,32.733546000000004
3720,NU-116,-117.16325900000001,32.733546999999994
3721,NU-300,-117.162043,32.733553
3722,NU-301,-117.16200900000001,32.733399
3723,NU-302,-117.16195900000001,32.733553
3724,NU-303,-117.16190800000001,32.7334
3725,NU-304,-117.161859,32.733554
3726,NU-305,-117.161825,32.7334
3727,NU-306,-117.161775,32.733554
3728,NU-307,-117.16172399999999,32.7334
3729,NU-312,-117.161675,32.733554999999996
3730,NU-315,-117.16164099999999,32.733401
3731,NU-316,-117.161575,32.733554999999996
3732,NU-317,-117.16153999999999,32.733401
3733,NU-319,-117.16148999999999,32.733401
3734,NU-321,-117.16145700000001,32.733402000000005
3735,NU-323,-117.16140700000001,32.733402000000005
3736,NU-325,-117.16135600000001,32.733402000000005
3737,NU-327,-117.16130600000001,32.733402000000005
3738,NU-400,-117.16113200000001,32.733556
3739,NU-401,-117.161099,32.733402000000005
3740,NU-402,-117.161048,32.733556
3741,NU-403,-117.16099799999999,32.733402000000005
3742,NU-404,-117.160948,32.733556
3743,NU-405,-117.16091499999999,32.733402000000005
3744,NU-407,-117.16086499999999,32.733402000000005
3745,NU-408,-117.16081399999999,32.733556
3746,NU-409,-117.16076399999999,32.733402000000005
3747,NU-410,-117.16071399999998,32.733556
3748,NU-414,-117.16066399999998,32.733556
3749,NU-416,-117.16063,32.733556
3750,NU-419,-117.16058000000001,32.733402000000005
3751,NU-421,-117.160547,32.733401
3752,NU-423,-117.16049699999999,32.733401
3753,NU-425,-117.16044699999999,32.733401
3754,NU-427,-117.16039599999999,32.733401
3755,NU-503,-117.159981,32.733408000000004
3756,NU-505,-117.15978100000001,32.733407
3757,NU-507,-117.159981,32.733408000000004
3758,NU-509,-117.15993200000001,32.733476
3759,OL-310,-117.161879,32.734611
3760,OL-312,-117.161679,32.734611
3761,OL-314,-117.16146299999998,32.734612
3762,OL-418,-117.161057,32.734613
3763,OL-420,-117.16090700000001,32.734613
3764,OL-422,-117.160774,32.734614
3765,OL-424,-117.160641,32.734614
3766,OL-426,-117.160491,32.734615000000005
3767,PM-400,-117.161152,32.735659999999996
3768,PM-401,-117.16111599999999,32.735507
3769,PM-402,-117.161068,32.735661
3770,PM-403,-117.161032,32.735508
3771,PM-404,-117.16098500000001,32.735663
3772,PM-405,-117.160948,32.735509
3773,PM-406,-117.160901,32.735664
3774,PM-408,-117.160851,32.735664
3775,PM-410,-117.160801,32.735665000000004
3776,PM-412,-117.16076699999999,32.735665000000004
3777,PM-415,-117.16073100000001,32.735512
3778,PM-417,-117.16068100000001,32.735513
3779,PM-419,-117.16063100000001,32.735513
3780,PM-421,-117.160597,32.735514
3781,PM-423,-117.160547,32.735514
3782,PM-424,-117.1605,32.735669
3783,PM-425,-117.16046399999999,32.735516
3784,PM-426,-117.160416,32.73567
3785,PM-500,-117.160191,32.735673
3786,PM-502,-117.160074,32.735675
3787,PM-504,-117.159974,32.735676
3788,QN-400,-117.16113899999999,32.73669
3789,QN-402,-117.16107199999999,32.736691
3790,QN-404,-117.16098799999999,32.736692
3791,QN-406,-117.160921,32.736692
3792,QN-408,-117.160854,32.736693
3793,QN-410,-117.16078700000001,32.736693
3794,QN-412,-117.16072,32.736694
3795,QN-414,-117.160653,32.736694
3796,QN-420,-117.160569,32.736695000000005
3797,QN-422,-117.16050200000001,32.736695000000005
3798,QN-424,-117.160435,32.736696
3799,SP-305,-117.161996,32.738638
3800,SP-307,-117.16186299999998,32.738638
3801,SP-309,-117.16171200000001,32.738639
3802,SP-311,-117.161578,32.738640000000004
3803,SP-313,-117.161445,32.738640000000004
3804,TH-314,-117.16185700000001,32.739835
3805,TH-316,-117.16158899999999,32.739834
3806,TH-403,-117.161181,32.73968
3807,TH-405,-117.161115,32.73968
3808,TH-407,-117.161048,32.73968
3809,TH-408,-117.160982,32.739834
3810,TH-409,-117.16091599999999,32.73968
3811,TH-410,-117.16069499999999,32.739818
3812,TH-412,-117.160577,32.739789
3813,TH-414,-117.160579,32.739793
3814,TH-415,-117.160748,32.739717999999996
3815,TH-417,-117.160747,32.73972
3816,TH-419,-117.160688,32.73975
3817,TH-421,-117.160679,32.739737
3818,TH-423,-117.1606,32.739681
3819,WJN-100,-117.163797,32.729356
3820,WJN-101,-117.16373,32.729203000000005
3821,WJN-102,-117.163652,32.729358000000005
3822,WJN-103,-117.163601,32.729205
3823,WJN-105,-117.163455,32.729206
3824,WJN-108,-117.163393,32.729361
3825,WJN-114,-117.163329,32.729362
3826,WJN-116,-117.164705,32.729408
3827,N-3535,-117.177776,32.739439000000004
3828,N-3537,-117.178193,32.739912
3829,N-3541,-117.178651,32.740442
3830,N-3639,-117.17951299999999,32.741440999999995
3831,N-3641,-117.17968700000002,32.741644
3832,N-3643,-117.179846,32.74184
3833,N-3647,-117.17998999999999,32.742021
3834,N-3649,-117.18016399999999,32.742238
3835,N-3661,-117.180452,32.742482
3836,N-3663,-117.180494,32.74253
3837,N-3665,-117.180544,32.742588
3838,N-3705,-117.180619,32.742676
3839,N-3707,-117.180669,32.742734999999996
3840,N-3708,-117.180742,32.742618
3841,N-3709,-117.180718,32.742793
3842,N-3710,-117.180323,32.742576
3843,N-3711,-117.180768,32.742852
3844,N-3712,-117.180966,32.742821
3845,N-3713,-117.180843,32.742940000000004
3846,N-3714,-117.18106599999999,32.742938
3847,N-3715,-117.180943,32.743057
3848,N-3716,-117.18113999999998,32.743026
3849,N-3717,-117.18104199999999,32.743173999999996
3850,N-3718,-117.18123999999999,32.743142999999996
3851,N-3719,-117.18111699999999,32.743262
3852,N-3720,-117.18162,32.743621999999995
3853,N-3721,-117.181497,32.743744
3854,N-3723,-117.18151200000001,32.743763
3855,N-3725,-117.181541,32.743801
3856,N-3726,-117.181738,32.743774
3857,N-3727,-117.1816,32.743877000000005
3858,N-3728,-117.181776,32.743878
3859,N-3729,-117.18159399999999,32.743902
3860,N-3731,-117.18159399999999,32.743947
3861,N-3733,-117.181595,32.743992999999996
3862,N-3735,-117.181595,32.744038
3863,SD-1651,-117.180176,32.741863
3864,SD-1653,-117.180435,32.742005
3865,SD-1655,-117.180725,32.742137
3866,SD-1657,-117.18101000000001,32.74227
3867,SD-1659,-117.181296,32.742404
3868,SD-1661,-117.181724,32.742605
3869,SD-1663,-117.182023,32.742745
3870,SD-1665,-117.18228899999998,32.742874
3871,SD-1667,-117.18255400000001,32.743002000000004
3872,SD-1669,-117.18281999999999,32.74313
3873,SD-1671,-117.18300500000001,32.743219
3874,SD-1673,-117.18324199999999,32.743332
3875,SD-1675,-117.183327,32.743375
3876,SD-1677,-117.18341000000001,32.743421000000005
3877,SD-1679,-117.18348999999999,32.74347
3878,SD-1681,-117.183567,32.743522
3879,SD-1683,-117.183641,32.743577
3880,SD-1685,-117.183746,32.74366
3881,SD-1687,-117.183815,32.743715
3882,SD-1703,-117.181174,32.742451
3883,SD-1715,-117.183884,32.74377
3884,SD-1717,-117.183953,32.743825
3885,SD-1719,-117.184022,32.74388
3886,WR-1700,-117.180315,32.742562
3887,WR-1701,-117.179799,32.742686
3888,WR-1702,-117.180332,32.742556
3889,WR-1703,-117.17988700000001,32.742633000000005
3890,WR-1704,-117.180334,32.74256
3891,WR-1706,-117.180332,32.74242
3892,WR-1708,-117.180332,32.74242
3893,WR-1710,-117.18021,32.742626
3894,WR-1712,-117.180205,32.742596999999996
3895,WR-1714,-117.180153,32.74266
3896,WR-1716,-117.18005600000001,32.742729
3897,WR-1720,-117.18003300000001,32.742781
3898,WR-1722,-117.180002,32.742771999999995
3899,WR-1724,-117.180008,32.742765000000006
3900,WR-1726,-117.179915,32.742834
3901,WR-1728,-117.179911,32.742844
3902,10-3813,-117.155173,32.747971
3903,10-3815,-117.155198,32.748084000000006
3904,10-3817,-117.155181,32.747925
3905,10-3819,-117.15518200000001,32.748006
3906,10-3822,-117.15518200000001,32.748222999999996
3907,2-3400,-117.163191,32.740891
3908,2-3402,-117.163192,32.740978000000005
3909,2-3404,-117.163192,32.741054
3910,2-3406,-117.16319299999999,32.741129
3911,2-3408,-117.16319399999999,32.741203999999996
3912,2-3410,-117.163195,32.741291
3913,2-3413,-117.16301299999999,32.741355
3914,3-3401,-117.162104,32.740885999999996
3915,3-3404,-117.162287,32.740946
3916,3-3405,-117.16210600000001,32.741009999999996
3917,3-3406,-117.16228799999999,32.74107
3918,3-3407,-117.162107,32.741134
3919,3-3408,-117.16228999999998,32.741195000000005
3920,3-3409,-117.162108,32.741258
3921,3-3410,-117.162291,32.741319
3922,3-3412,-117.162292,32.741381
3923,3-3822,-117.162846,32.747201000000004
3924,3-3823,-117.16266499999999,32.747395000000004
3925,3-3824,-117.162849,32.747609999999995
3926,3-3825,-117.162668,32.747803000000005
3927,3-3827,-117.16266999999999,32.747995
3928,3-3900,-117.16285500000001,32.748488
3929,3-3901,-117.162674,32.748612
3930,3-3902,-117.162857,32.748764
3931,3-3903,-117.162676,32.748886999999996
3932,3-3905,-117.162677,32.749009
3933,3-3907,-117.162678,32.749162
3934,3-3909,-117.162678,32.749285
3935,3-3941,-117.162679,32.749437
3936,3-3943,-117.16268000000001,32.749559999999995
3937,3-3945,-117.162681,32.749713
3938,3-4013,-117.162687,32.750376
3939,3-4015,-117.16269,32.750735999999996
3940,3-4017,-117.16269299999999,32.751096000000004
3941,3-4019,-117.162696,32.751456
3942,4-3403,-117.161212,32.741153000000004
3943,4-3407,-117.1612,32.741143
3944,4-3500,-117.16165600000001,32.741667
3945,4-3502,-117.16165600000001,32.741735
3946,4-3503,-117.161475,32.741803999999995
3947,4-3504,-117.161658,32.74194
3948,4-3505,-117.16147600000001,32.742009
3949,4-3506,-117.161658,32.74211
3950,4-3507,-117.161477,32.742179
3951,4-3508,-117.16165900000001,32.742281
3952,4-3509,-117.161478,32.742349
3953,4-3510,-117.16166000000001,32.742451
3954,4-3515,-117.161478,32.74252
3955,4-3519,-117.161479,32.742622
3956,4-3527,-117.161479,32.742724
3957,4-3531,-117.16148000000001,32.742792
3958,4-3535,-117.16148000000001,32.742895000000004
3959,4-3537,-117.16148100000001,32.742996999999995
3960,4-3539,-117.16148100000001,32.743065
3961,4-3545,-117.161482,32.743167
3962,4-3611,-117.16148500000001,32.743618
3963,4-3613,-117.16148700000001,32.743817
3964,4-3636,-117.161671,32.744049
3965,4-3638,-117.161672,32.744248
3966,4-3640,-117.161674,32.744446999999994
3967,4-3642,-117.161676,32.744679999999995
3968,4-3649,-117.161495,32.744847
3969,4-3651,-117.161502,32.745561
3970,4-3734,-117.16168799999998,32.745894
3971,4-3736,-117.16169099999999,32.746227000000005
3972,4-3738,-117.161695,32.746561
3973,4-3802,-117.1617,32.747066
3974,4-3803,-117.16151799999999,32.747115
3975,4-3804,-117.16170100000001,32.747162
3976,4-3805,-117.161519,32.747211
3977,4-3806,-117.16170100000001,32.747259
3978,4-3807,-117.16152,32.747308000000004
3979,4-3808,-117.161702,32.747355
3980,4-3809,-117.16152,32.747403999999996
3981,4-3810,-117.161703,32.747451
3982,4-3811,-117.161521,32.7475
3983,4-3812,-117.161704,32.747547999999995
3984,4-3814,-117.161704,32.747596
3985,4-3815,-117.16152199999999,32.747645
3986,4-3816,-117.161705,32.747692
3987,4-3818,-117.161705,32.747747
3988,4-3819,-117.161523,32.747789000000004
3989,4-3821,-117.161524,32.747837
3990,4-3823,-117.161524,32.747886
3991,4-3825,-117.161524,32.747934
3992,4-3827,-117.161525,32.747982
3993,4-3829,-117.161525,32.74803
3994,4-3830,-117.161708,32.748077
3995,4-3831,-117.161526,32.748126
3996,4-3832,-117.161708,32.748174
3997,4-3900,-117.16171000000001,32.748407
3998,4-3902,-117.16171100000001,32.748468
3999,4-3904,-117.16171100000001,32.74853
4000,4-3905,-117.16153,32.748560999999995
4001,4-3906,-117.16171200000001,32.748621
4002,4-3907,-117.16153100000001,32.748683
4003,4-3909,-117.16153100000001,32.748714
4004,4-3911,-117.16153100000001,32.748775
4005,4-3912,-117.16171399999999,32.748865
4006,4-3913,-117.16153200000001,32.748897
4007,4-3915,-117.161533,32.748958
4008,4-3917,-117.161533,32.749019
4009,4-3918,-117.161716,32.749078999999995
4010,4-3919,-117.161534,32.749111
4011,4-3921,-117.16153500000001,32.749171999999994
4012,4-3922,-117.161718,32.749263
4013,4-3924,-117.161718,32.749293
4014,4-3928,-117.161718,32.749354
4015,4-3929,-117.16153700000001,32.749416
4016,4-3930,-117.16171899999999,32.749476
4017,4-3932,-117.16171999999999,32.749537
4018,4-3938,-117.16171999999999,32.749598
4019,4-3939,-117.161538,32.749629999999996
4020,4-3940,-117.161649,32.749631
4021,4-3941,-117.16153899999999,32.749691
4022,4-3942,-117.161722,32.749751
4023,4-4059,-117.16129199999999,32.752297999999996
4024,4-4061,-117.16129,32.752660999999996
4025,4-4063,-117.16129,32.753083000000004
4026,4-4065,-117.161294,32.753444
4027,5-3400,-117.160472,32.740926
4028,5-3408,-117.160473,32.741013
4029,5-3410,-117.160474,32.7411
4030,5-3412,-117.160475,32.7412
4031,5-3415,-117.16029499999999,32.741363
4032,5-3503,-117.160296,32.741597999999996
4033,5-3505,-117.160297,32.741721000000005
4034,5-3507,-117.160298,32.741803000000004
4035,5-3509,-117.160298,32.741926
4036,5-3511,-117.160299,32.742008
4037,5-3513,-117.1603,32.742183000000004
4038,5-3515,-117.1603,32.742247
4039,5-3517,-117.160301,32.742344
4040,5-3519,-117.160301,32.742408000000005
4041,5-3535,-117.160302,32.742504
4042,5-3537,-117.160303,32.742569
4043,5-3540,-117.16048500000001,32.742664000000005
4044,5-3542,-117.160486,32.742761
4045,5-3544,-117.16048700000002,32.742825
4046,5-3546,-117.16048700000002,32.742921
4047,5-3600,-117.160491,32.743414
4048,5-3601,-117.16031000000001,32.743449
4049,5-3602,-117.16049199999999,32.743515
4050,5-3603,-117.16031100000001,32.74355
4051,5-3604,-117.160494,32.743617
4052,5-3605,-117.160312,32.743652000000004
4053,5-3606,-117.160495,32.743718
4054,5-3607,-117.16031299999999,32.743753000000005
4055,5-3608,-117.160496,32.743819
4056,5-3609,-117.16031399999999,32.74382
4057,5-3610,-117.160496,32.743885999999996
4058,5-3611,-117.160315,32.743921
4059,5-3612,-117.16049699999999,32.743987
4060,5-3613,-117.160316,32.744021999999994
4061,5-3614,-117.160498,32.744088
4062,5-3615,-117.16031699999999,32.744122999999995
4063,5-3616,-117.160499,32.744189
4064,5-3618,-117.16049299999999,32.744079
4065,5-3619,-117.16031799999999,32.744281
4066,5-3620,-117.160528,32.744088
4067,5-3622,-117.1605,32.744314
4068,5-3624,-117.160501,32.744382
4069,5-3625,-117.160319,32.744417
4070,5-3626,-117.16050200000001,32.744484
4071,5-3628,-117.16050200000001,32.744518
4072,5-3630,-117.16050200000001,32.744552
4073,5-3632,-117.160503,32.74462
4074,5-3634,-117.160503,32.744654
4075,5-3636,-117.160503,32.744721999999996
4076,5-3638,-117.160503,32.744756
4077,5-3640,-117.160504,32.74479
4078,5-3644,-117.160504,32.744858
4079,5-3646,-117.160504,32.744892
4080,5-3648,-117.160505,32.744926
4081,5-3650,-117.160505,32.744994
4082,5-3700,-117.16050700000001,32.745255
4083,5-3703,-117.160325,32.745290999999995
4084,5-3705,-117.160326,32.745359
4085,5-3706,-117.160509,32.745426
4086,5-3708,-117.16051000000002,32.745494
4087,5-3709,-117.160328,32.745529
4088,5-3710,-117.16051100000001,32.745596
4089,5-3711,-117.160329,32.745632
4090,5-3712,-117.16051200000001,32.745733
4091,5-3714,-117.16051200000001,32.745767
4092,5-3717,-117.160331,32.745802000000005
4093,5-3718,-117.16051399999999,32.745903000000006
4094,5-3719,-117.16033200000001,32.745939
4095,5-3720,-117.16051499999999,32.746006
4096,5-3722,-117.160517,32.746199
4097,5-3728,-117.160518,32.746301
4098,5-3730,-117.160519,32.746404
4099,5-3737,-117.160338,32.746472999999995
4100,5-3739,-117.160338,32.746507
4101,5-3744,-117.160521,32.746608
4102,5-3746,-117.160522,32.746642
4103,5-3748,-117.160522,32.746711
4104,5-3801,-117.160344,32.747052000000004
4105,5-3802,-117.160527,32.747122999999995
4106,5-3803,-117.16034499999999,32.747147999999996
4107,5-3804,-117.160527,32.747195
4108,5-3805,-117.16034499999999,32.747221
4109,5-3806,-117.160528,32.747292
4110,5-3807,-117.16034599999999,32.747316999999995
4111,5-3809,-117.160347,32.747366
4112,5-3810,-117.160529,32.747412
4113,5-3811,-117.160348,32.747438
4114,5-3812,-117.16053000000001,32.747509
4115,5-3814,-117.160531,32.747581
4116,5-3816,-117.160532,32.747678
4117,5-3817,-117.16035,32.747703
4118,5-3818,-117.160533,32.74775
4119,5-3819,-117.160351,32.7478
4120,5-3820,-117.16053400000001,32.747847
4121,5-3821,-117.160352,32.747871999999994
4122,5-3822,-117.16053500000001,32.747943
4123,5-3823,-117.160353,32.747969
4124,5-3824,-117.16053600000001,32.748016
4125,5-3826,-117.16053600000001,32.748064
4126,5-3828,-117.160537,32.748112
4127,5-3830,-117.160537,32.748135999999995
4128,5-3832,-117.160537,32.748185
4129,5-3902,-117.16054,32.748478999999996
4130,5-3904,-117.160541,32.748567
4131,5-3906,-117.160541,32.748626
4132,5-3909,-117.16036000000001,32.748656
4133,5-3911,-117.16036000000001,32.748715000000004
4134,5-3912,-117.16054299999999,32.748771999999995
4135,5-3913,-117.16036100000001,32.748803
4136,5-3914,-117.16054299999999,32.74886
4137,5-3915,-117.160362,32.748891
4138,5-3916,-117.16054399999999,32.748948
4139,5-3917,-117.160362,32.749008
4140,5-3918,-117.16036299999999,32.748915999999994
4141,5-3920,-117.160545,32.749066
4142,5-3922,-117.160545,32.749095000000004
4143,5-3923,-117.16036399999999,32.749155
4144,5-3925,-117.16036399999999,32.749184
4145,5-3926,-117.160547,32.749241999999995
4146,5-3927,-117.16036499999998,32.749301
4147,5-3928,-117.16054799999999,32.749359000000005
4148,5-3929,-117.160366,32.749389
4149,5-3930,-117.16054799999999,32.749446999999996
4150,5-3931,-117.160366,32.749477
4151,5-3932,-117.160549,32.749534999999995
4152,5-3933,-117.160367,32.749595
4153,5-3934,-117.16055,32.749652000000005
4154,5-3935,-117.16036799999999,32.749683000000005
4155,5-3936,-117.160551,32.74974
4156,5-3938,-117.160551,32.749798999999996
4157,5-3940,-117.160551,32.749828
4158,5-4013,-117.160877,32.750181
4159,5-4015,-117.160963,32.750324
4160,5-4047,-117.160922,32.751278000000006
4161,5-4049,-117.161138,32.751321999999995
4162,5-4051,-117.16038999999999,32.753743
4163,6-3701,-117.15946100000001,32.745249
4164,6-3711,-117.159452,32.745319
4165,6-3713,-117.159443,32.745424
4166,6-3716,-117.159622,32.745529
4167,6-3717,-117.15943999999999,32.745564
4168,6-3718,-117.159623,32.745665
4169,6-3719,-117.15944099999999,32.745733
4170,6-3720,-117.159624,32.745835
4171,6-3721,-117.159442,32.745903000000006
4172,6-3725,-117.159442,32.745971000000004
4173,6-3730,-117.159625,32.746131
4174,6-3731,-117.159443,32.746201
4175,6-3732,-117.159625,32.746305
4176,6-3733,-117.159443,32.746373999999996
4177,6-3734,-117.159626,32.746478
4178,6-3736,-117.159626,32.746548
4179,6-3739,-117.159444,32.746618
4180,6-3742,-117.159626,32.746721
4181,6-3744,-117.159627,32.746790999999995
4182,6-3746,-117.159627,32.746895
4183,6-3748,-117.144733,32.719187
4184,6-3750,-117.144733,32.719187
4185,6-3803,-117.159446,32.74712
4186,6-3805,-117.159447,32.747221
4187,6-3807,-117.159447,32.747321
4188,6-3809,-117.159448,32.747421
4189,6-3811,-117.159448,32.747522
4190,6-3813,-117.144733,32.719187
4191,6-3815,-117.144733,32.719187
4192,6-3816,-117.159631,32.747621
4193,6-3817,-117.159449,32.747696999999995
4194,6-3818,-117.159632,32.747822
4195,6-3819,-117.15945,32.747898
4196,6-3820,-117.15963300000001,32.747997999999995
4197,6-3821,-117.159451,32.748098999999996
4198,6-3823,-117.159452,32.748199
4199,7-3750,-117.15847600000001,32.747124
4200,7-3751,-117.158295,32.747176
4201,7-3800,-117.144733,32.719187
4202,7-3802,-117.144733,32.719187
4203,7-3804,-117.158477,32.747279
4204,7-3806,-117.158477,32.747357
4205,7-3808,-117.158478,32.747434000000005
4206,7-3810,-117.158478,32.747512
4207,7-3812,-117.158478,32.747589000000005
4208,7-3814,-117.158478,32.747667
4209,7-3816,-117.158478,32.747719000000004
4210,7-3818,-117.158479,32.747796
4211,7-3820,-117.158479,32.747873999999996
4212,7-3822,-117.158479,32.747951
4213,7-3824,-117.15848000000001,32.748028999999995
4214,7-3826,-117.15848000000001,32.748106
4215,7-3832,-117.15848000000001,32.748184
4216,7-3834,-117.15848000000001,32.748261
4217,CT-3888,-117.14806399999999,32.749313
4218,CT-3890,-117.147847,32.749741
4219,CT-3892,-117.14761200000001,32.750205
4220,FR-3922,-117.165127,32.74965
4221,FR-3924,-117.16513,32.749701
4222,HE-3816,-117.14938300000001,32.747985
4223,HE-3818,-117.14938500000001,32.748187
4224,NR-3900W,-117.14967299999999,32.748761
4225,PB-3701,-117.147123,32.745445000000004
4226,PB-3703,-117.147052,32.745536
4227,PB-3705,-117.14697,32.745627
4228,PB-3707,-117.146891,32.74572
4229,PB-3709,-117.14681100000001,32.745813
4230,PB-3711,-117.14671499999999,32.745927
4231,PB-3713,-117.146555,32.746113
4232,PB-3714,-117.14645,32.747108000000004
4233,PB-3715,-117.146272,32.746506
4234,PB-3716,-117.14645700000001,32.747175
4235,PB-3717,-117.146235,32.746790000000004
4236,PB-3719,-117.14623600000002,32.746921
4237,PB-3722,-117.146498,32.74736
4238,PB-3724,-117.14651200000002,32.747355
4239,PB-3725,-117.14623700000001,32.747053
4240,PB-3726,-117.14648500000001,32.747408
4241,PB-3731,-117.14623799999998,32.747184000000004
4242,PB-3809,-117.14624099999999,32.747741999999995
4243,PB-3811,-117.14624199999999,32.747849
4244,PB-3812,-117.146424,32.747956
4245,PB-3813,-117.146243,32.748064
4246,PB-3814,-117.146426,32.748186
4247,PB-3816,-117.146426,32.748294
4248,PB-3912,-117.146427,32.748795
4249,PB-3914,-117.146428,32.749103999999996
4250,PB-3916,-117.146429,32.749378
4251,PB-4201,-117.146281,32.754171
4252,PB-4203,-117.14628200000001,32.754261
4253,PB-4205,-117.14628300000001,32.754352000000004
4254,PB-4211,-117.14628400000001,32.754442
4255,PB-4213,-117.146285,32.754533
4256,PB-4215,-117.146286,32.754646
4257,PB-4217,-117.14628700000002,32.754736
4258,PB-4219,-117.14628799999998,32.754827
4259,PB-4221,-117.146289,32.754917
4260,PB-4223,-117.14629,32.755008000000004
