GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1400000US06073017801,06073017801,"Census Tract 178.01, San Diego County, California",2969,433,130,104,281,146,308,217,263,143,567,240,123,89,544,223,92,70,136,80,159,108,217,87,149,87
1400000US06073017808,06073017808,"Census Tract 178.08, San Diego County, California",2078,409,0,17,104,77,367,155,306,141,265,122,97,73,290,114,74,75,80,65,253,119,173,172,69,52
1400000US06073017809,06073017809,"Census Tract 178.09, San Diego County, California",990,227,39,26,102,70,239,70,122,48,124,52,29,20,97,50,14,14,50,27,105,68,43,35,26,19
1400000US06073017810,06073017810,"Census Tract 178.10, San Diego County, California",1980,318,65,64,20,33,456,163,161,83,481,190,128,94,283,142,0,17,131,106,126,75,76,64,53,62
1400000US06073017811,06073017811,"Census Tract 178.11, San Diego County, California",3595,374,203,129,361,139,734,215,365,148,466,228,74,59,381,127,105,81,223,120,389,152,95,53,199,109
1400000US06073017813,06073017813,"Census Tract 178.13, San Diego County, California",1699,262,100,87,78,40,172,75,298,98,189,80,137,75,227,98,36,42,111,70,176,93,102,62,73,69
1400000US06073017900,06073017900,"Census Tract 179, San Diego County, California",3443,391,24,27,150,77,641,211,704,262,512,207,38,35,508,183,75,57,150,99,280,140,303,160,58,46
1400000US06073018000,06073018000,"Census Tract 180, San Diego County, California",1687,225,56,45,80,43,360,122,365,211,353,129,44,36,174,70,11,18,73,67,50,39,63,49,58,48
1400000US06073018100,06073018100,"Census Tract 181, San Diego County, California",2946,395,164,126,232,122,498,206,635,187,272,126,109,66,280,108,76,70,171,93,213,99,184,108,112,80
1400000US06073018200,06073018200,"Census Tract 182, San Diego County, California",3697,547,17,27,60,61,543,218,596,192,991,384,132,85,408,200,147,112,181,137,263,170,220,123,139,149
1400000US06073018300,06073018300,"Census Tract 183, San Diego County, California",1106,201,23,29,28,27,148,73,160,94,117,55,91,59,128,65,55,45,26,33,87,57,165,106,78,54
1400000US06073018400,06073018400,"Census Tract 184, San Diego County, California",1475,248,8,15,195,85,222,124,306,118,104,89,94,55,154,75,10,16,38,36,140,65,173,97,31,26
1400000US06073018504,06073018504,"Census Tract 185.04, San Diego County, California",3333,402,26,30,353,169,715,218,585,188,480,161,181,130,244,126,100,88,61,76,140,88,329,208,119,98
1400000US06073018507,06073018507,"Census Tract 185.07, San Diego County, California",3727,460,25,39,113,76,213,117,696,220,708,202,274,150,598,168,52,62,174,98,476,178,302,117,96,78
1400000US06073018509,06073018509,"Census Tract 185.09, San Diego County, California",1989,258,53,42,306,136,222,110,432,139,280,100,165,79,215,74,15,24,56,51,44,36,151,78,50,53
1400000US06073018510,06073018510,"Census Tract 185.10, San Diego County, California",1131,258,18,28,79,47,28,17,305,165,207,71,41,39,253,104,5,9,17,14,124,76,31,20,23,25
1400000US06073018511,06073018511,"Census Tract 185.11, San Diego County, California",2148,252,25,23,153,106,395,150,441,131,462,171,89,49,268,92,42,51,17,25,82,50,104,62,70,50
1400000US06073018512,06073018512,"Census Tract 185.12, San Diego County, California",982,162,0,12,26,24,61,34,288,108,184,79,48,49,143,73,27,34,70,47,43,31,82,53,10,16
1400000US06073018513,06073018513,"Census Tract 185.13, San Diego County, California",4118,422,47,56,243,110,409,187,731,254,533,184,294,206,581,205,80,51,93,64,606,202,338,144,163,131
1400000US06073018514,06073018514,"Census Tract 185.14, San Diego County, California",3763,498,84,58,181,116,423,177,482,212,663,198,293,145,575,194,150,97,319,145,285,121,258,136,50,41
1400000US06073018515,06073018515,"Census Tract 185.15, San Diego County, California",2443,255,78,88,231,94,444,118,378,149,450,153,165,88,171,87,36,29,103,55,143,90,205,118,39,27
1400000US06073018516,06073018516,"Census Tract 185.16, San Diego County, California",1543,216,0,12,167,97,156,58,384,151,287,120,121,65,149,76,53,40,25,25,93,67,64,47,44,32
1400000US06073018517,06073018517,"Census Tract 185.17, San Diego County, California",2001,303,3,6,131,72,382,149,394,181,217,89,49,31,421,159,26,32,46,49,144,101,92,60,96,77
1400000US06073018518,06073018518,"Census Tract 185.18, San Diego County, California",1555,190,40,23,94,47,394,105,373,109,270,92,28,28,157,59,17,16,11,14,101,55,54,28,16,14
1400000US06073018519,06073018519,"Census Tract 185.19, San Diego County, California",2231,269,0,17,214,85,297,124,608,173,191,87,129,76,266,114,62,46,69,79,205,84,161,80,29,34
1400000US06073018601,06073018601,"Census Tract 186.01, San Diego County, California",1964,257,53,53,107,88,277,103,247,97,155,68,58,48,404,166,46,35,19,22,289,117,216,82,93,58
1400000US06073018603,06073018603,"Census Tract 186.03, San Diego County, California",2758,428,0,17,114,86,532,219,555,301,557,287,113,83,334,169,42,53,171,125,249,160,70,50,21,25
1400000US06073018608,06073018608,"Census Tract 186.08, San Diego County, California",1463,174,15,25,34,31,187,95,221,118,196,87,83,41,193,86,36,24,53,42,156,59,234,107,55,31
1400000US06073018609,06073018609,"Census Tract 186.09, San Diego County, California",2609,271,21,26,80,63,215,114,298,125,549,202,245,104,468,151,83,66,135,89,213,127,276,168,26,22
1400000US06073018610,06073018610,"Census Tract 186.10, San Diego County, California",3161,409,8,13,44,36,219,106,599,214,595,165,222,90,661,194,107,55,139,111,272,89,239,99,56,33
1400000US06073018611,06073018611,"Census Tract 186.11, San Diego County, California",2963,356,37,44,102,92,253,135,326,122,459,289,131,81,495,190,32,36,99,108,545,202,332,172,152,127
1400000US06073018612,06073018612,"Census Tract 186.12, San Diego County, California",1636,211,22,50,23,26,188,88,224,111,221,91,92,50,353,126,116,60,113,77,133,75,124,60,27,33
1400000US06073018613,06073018613,"Census Tract 186.13, San Diego County, California",1576,207,0,12,59,45,125,110,297,128,237,105,173,115,267,113,40,52,72,54,103,53,154,84,49,37
1400000US06073018614,06073018614,"Census Tract 186.14, San Diego County, California",2382,371,60,69,154,93,390,152,428,195,485,201,123,66,269,133,30,51,63,52,206,130,174,146,0,17
1400000US06073018700,06073018700,"Census Tract 187, San Diego County, California",21780,1413,2955,656,7513,974,3802,739,2514,578,1381,382,1245,560,1382,442,304,184,128,124,410,235,124,86,22,34
1400000US06073018801,06073018801,"Census Tract 188.01, San Diego County, California",1372,192,20,25,195,96,191,117,48,49,93,62,61,55,148,70,16,20,58,34,316,95,211,83,15,23
1400000US06073018802,06073018802,"Census Tract 188.02, San Diego County, California",2612,319,63,70,97,87,154,99,327,137,232,110,135,87,398,150,169,114,92,56,245,122,404,145,296,143
1400000US06073018803,06073018803,"Census Tract 188.03, San Diego County, California",1685,249,47,45,73,55,72,43,217,92,355,112,172,97,258,88,55,40,76,55,222,96,102,75,36,34
1400000US06073018903,06073018903,"Census Tract 189.03, San Diego County, California",1758,295,54,34,249,106,315,120,131,80,115,68,64,45,397,161,96,51,58,37,97,59,139,84,43,30
1400000US06073018904,06073018904,"Census Tract 189.04, San Diego County, California",2434,307,68,57,211,101,259,119,189,100,369,187,125,89,521,165,64,61,181,85,326,147,81,62,40,35
1400000US06073018905,06073018905,"Census Tract 189.05, San Diego County, California",2719,298,62,55,289,128,574,302,298,144,299,122,176,81,287,90,35,35,112,78,351,143,110,64,126,85
1400000US06073018906,06073018906,"Census Tract 189.06, San Diego County, California",2388,372,89,56,433,184,336,145,97,62,219,149,59,38,503,206,102,69,160,87,191,82,60,38,139,82
1400000US06073019001,06073019001,"Census Tract 190.01, San Diego County, California",2655,367,59,61,341,174,176,95,225,140,388,174,145,99,248,159,192,147,183,86,282,148,173,127,243,100
1400000US06073019002,06073019002,"Census Tract 190.02, San Diego County, California",588,131,14,14,79,51,47,28,23,16,33,17,48,46,118,55,21,15,32,18,88,32,60,26,25,23
1400000US06073019101,06073019101,"Census Tract 191.01, San Diego County, California",2377,348,76,36,119,47,114,64,196,104,388,164,119,80,420,146,146,94,151,95,403,145,178,85,67,47
1400000US06073019103,06073019103,"Census Tract 191.03, San Diego County, California",2241,405,97,80,62,59,178,171,281,107,323,182,89,67,187,115,90,78,227,103,284,141,255,132,168,99
1400000US06073019105,06073019105,"Census Tract 191.05, San Diego County, California",2348,407,0,17,23,29,131,117,216,100,306,166,148,95,530,232,113,71,172,125,385,122,197,103,127,98
1400000US06073019106,06073019106,"Census Tract 191.06, San Diego County, California",3556,418,154,80,341,134,306,154,174,81,470,159,244,120,545,192,162,83,246,207,592,175,291,117,31,33
1400000US06073019107,06073019107,"Census Tract 191.07, San Diego County, California",550,95,0,12,39,18,65,30,44,24,22,19,0,12,43,18,42,32,75,38,137,43,79,44,4,6
1400000US06073019203,06073019203,"Census Tract 192.03, San Diego County, California",1145,178,0,12,67,34,192,123,215,79,103,46,90,41,186,67,24,23,46,26,106,42,103,46,13,14
1400000US06073019205,06073019205,"Census Tract 192.05, San Diego County, California",2966,432,15,24,78,45,416,180,650,226,672,175,213,120,430,176,79,66,0,17,235,105,140,83,38,36
1400000US06073019206,06073019206,"Census Tract 192.06, San Diego County, California",2327,341,50,46,69,53,504,146,481,112,364,154,132,73,408,222,0,17,52,43,164,87,103,62,0,17
1400000US06073019207,06073019207,"Census Tract 192.07, San Diego County, California",3778,581,52,66,351,202,273,161,1174,353,684,256,156,104,589,214,80,69,96,56,144,86,132,118,47,40
1400000US06073019208,06073019208,"Census Tract 192.08, San Diego County, California",1496,219,63,58,25,21,151,78,283,121,259,106,87,52,166,70,64,69,45,38,191,91,72,44,90,55
1400000US06073019301,06073019301,"Census Tract 193.01, San Diego County, California",3214,342,59,69,261,109,148,97,516,216,407,135,185,87,383,137,51,49,203,126,534,208,300,130,167,105
1400000US06073019302,06073019302,"Census Tract 193.02, San Diego County, California",3626,455,46,58,105,73,443,177,578,214,827,328,282,157,623,186,67,48,137,87,318,142,110,70,90,63
1400000US06073019303,06073019303,"Census Tract 193.03, San Diego County, California",3332,536,42,68,32,40,292,130,626,196,513,202,183,84,613,275,120,102,239,161,327,142,286,109,59,56
1400000US06073019403,06073019403,"Census Tract 194.03, San Diego County, California",2504,361,0,17,202,95,455,166,511,174,534,156,108,65,236,95,79,38,83,43,180,68,56,46,60,41
1400000US06073019404,06073019404,"Census Tract 194.04, San Diego County, California",1706,190,28,21,43,41,241,90,424,135,447,179,53,37,167,77,40,38,62,44,31,24,161,90,9,12
1400000US06073019405,06073019405,"Census Tract 194.05, San Diego County, California",1909,201,23,26,110,68,367,109,413,148,401,117,70,51,189,92,0,12,58,50,110,76,133,59,35,42
1400000US06073019406,06073019406,"Census Tract 194.06, San Diego County, California",2218,260,14,17,78,46,315,108,427,146,565,204,130,69,227,85,20,31,67,41,232,117,81,49,62,40
1400000US06073019501,06073019501,"Census Tract 195.01, San Diego County, California",1355,176,1,5,72,58,194,78,461,98,207,71,112,50,142,48,42,33,51,31,56,35,11,10,6,9
1400000US06073019502,06073019502,"Census Tract 195.02, San Diego County, California",2429,324,0,17,70,54,311,130,897,216,629,191,163,87,188,82,59,63,25,38,40,37,41,34,6,9
1400000US06073019503,06073019503,"Census Tract 195.03, San Diego County, California",2188,293,19,22,117,61,464,127,588,177,327,127,54,45,210,87,42,52,61,41,133,83,49,46,124,107
1400000US06073019601,06073019601,"Census Tract 196.01, San Diego County, California",2701,400,10,20,197,95,569,184,766,304,331,107,169,108,193,109,59,71,115,95,77,65,154,92,61,52
1400000US06073019602,06073019602,"Census Tract 196.02, San Diego County, California",1772,264,16,22,97,53,256,109,550,183,258,105,170,83,141,86,50,37,35,32,82,50,78,58,39,33
1400000US06073019701,06073019701,"Census Tract 197.01, San Diego County, California",2521,437,0,17,249,179,199,123,549,190,599,281,58,50,298,198,32,32,117,91,317,149,63,48,40,40
1400000US06073019702,06073019702,"Census Tract 197.02, San Diego County, California",2290,328,14,18,128,59,321,100,669,212,356,123,71,52,267,148,48,34,106,78,212,92,48,37,50,33
1400000US06073019803,06073019803,"Census Tract 198.03, San Diego County, California",2203,256,0,12,64,45,489,175,369,123,291,93,81,65,232,106,97,97,38,38,343,182,116,71,83,56
1400000US06073019804,06073019804,"Census Tract 198.04, San Diego County, California",2077,218,51,51,151,61,397,135,309,97,246,98,82,44,211,89,104,67,58,41,179,86,185,77,104,53
1400000US06073019805,06073019805,"Census Tract 198.05, San Diego County, California",1409,204,6,9,35,23,180,78,389,132,284,173,118,79,131,73,0,12,29,29,126,96,105,68,6,11
1400000US06073019806,06073019806,"Census Tract 198.06, San Diego County, California",4530,708,135,160,152,122,584,196,783,268,755,276,152,110,793,319,103,94,147,106,552,203,172,104,202,179
1400000US06073019808,06073019808,"Census Tract 198.08, San Diego County, California",1458,328,0,12,0,12,182,88,220,174,220,100,148,114,335,137,20,32,93,75,157,82,83,56,0,12
1400000US06073019809,06073019809,"Census Tract 198.09, San Diego County, California",1794,266,13,19,158,74,272,96,490,162,276,108,42,34,125,59,30,35,28,24,211,96,105,53,44,32
1400000US06073019902,06073019902,"Census Tract 199.02, San Diego County, California",1985,245,14,15,189,69,425,137,355,158,415,162,71,64,228,82,30,38,56,37,122,79,65,62,15,16
1400000US06073019903,06073019903,"Census Tract 199.03, San Diego County, California",2091,308,6,15,63,40,308,145,648,248,484,189,69,46,130,62,0,12,55,48,150,78,161,75,17,21
1400000US06073019904,06073019904,"Census Tract 199.04, San Diego County, California",3237,664,0,17,266,165,492,204,837,260,612,438,15,23,398,163,64,66,50,61,286,126,154,99,63,68
1400000US06073019905,06073019905,"Census Tract 199.05, San Diego County, California",1945,226,0,12,163,72,360,103,519,181,232,86,48,35,180,73,78,43,53,33,173,80,83,45,56,36
1400000US06073020013,06073020013,"Census Tract 200.13, San Diego County, California",5447,538,145,124,644,283,681,273,514,216,475,219,332,314,765,271,253,129,445,206,450,222,605,276,138,100
1400000US06073020014,06073020014,"Census Tract 200.14, San Diego County, California",3141,420,90,78,211,135,509,212,342,154,219,104,134,74,488,156,153,104,397,167,320,133,231,220,47,43
1400000US06073020015,06073020015,"Census Tract 200.15, San Diego County, California",1686,220,33,25,94,47,237,86,389,127,133,63,35,28,235,111,38,29,107,48,182,79,113,69,90,53
1400000US06073020016,06073020016,"Census Tract 200.16, San Diego County, California",3636,377,55,70,147,104,337,125,691,217,609,216,220,107,430,146,230,127,228,131,394,136,157,94,138,95
1400000US06073020017,06073020017,"Census Tract 200.17, San Diego County, California",1328,299,23,26,158,90,346,158,174,84,176,81,37,28,174,84,44,60,61,69,49,53,70,68,16,23
1400000US06073020018,06073020018,"Census Tract 200.18, San Diego County, California",3569,538,33,45,192,118,666,237,965,319,314,146,402,234,407,184,144,150,75,55,169,130,79,52,123,78
1400000US06073020019,06073020019,"Census Tract 200.19, San Diego County, California",2835,367,67,113,371,157,265,114,983,336,338,127,69,66,268,131,72,59,115,72,155,102,50,42,82,76
1400000US06073020020,06073020020,"Census Tract 200.20, San Diego County, California",3188,372,178,155,298,134,483,190,491,152,395,162,195,104,266,175,102,68,143,79,371,181,175,118,91,65
1400000US06073020021,06073020021,"Census Tract 200.21, San Diego County, California",2895,288,9,14,100,46,633,165,616,164,456,164,214,102,255,81,68,42,163,69,275,95,55,52,51,43
1400000US06073020022,06073020022,"Census Tract 200.22, San Diego County, California",3270,475,119,82,130,74,486,151,624,211,582,228,219,118,362,129,146,97,114,69,261,137,201,130,26,31
1400000US06073020023,06073020023,"Census Tract 200.23, San Diego County, California",2001,271,0,12,224,106,421,200,434,174,280,98,125,60,221,104,82,55,56,42,133,97,13,19,12,19
1400000US06073020024,06073020024,"Census Tract 200.24, San Diego County, California",1683,239,20,27,174,104,274,98,471,122,148,74,71,55,260,82,33,32,62,42,131,87,22,22,17,21
1400000US06073020025,06073020025,"Census Tract 200.25, San Diego County, California",2075,269,69,61,243,106,261,109,323,111,315,110,138,77,308,98,101,58,82,53,171,84,57,63,7,13
1400000US06073020026,06073020026,"Census Tract 200.26, San Diego County, California",1735,276,36,42,162,92,188,87,359,123,127,68,47,34,246,148,121,81,17,19,282,122,108,66,42,39
1400000US06073020027,06073020027,"Census Tract 200.27, San Diego County, California",5729,740,0,19,406,208,679,257,1048,429,695,260,498,313,840,327,348,152,113,90,826,395,133,112,143,99
1400000US06073020028,06073020028,"Census Tract 200.28, San Diego County, California",1732,255,46,57,104,76,277,111,548,211,238,100,108,71,232,96,12,13,13,13,37,31,70,55,47,57
1400000US06073020029,06073020029,"Census Tract 200.29, San Diego County, California",2086,333,123,73,176,116,429,177,501,144,400,156,76,101,185,120,5,12,11,18,121,77,18,22,41,33
1400000US06073020103,06073020103,"Census Tract 201.03, San Diego County, California",4274,433,43,32,248,135,413,165,667,212,612,217,196,102,734,225,147,99,340,214,660,215,160,92,54,47
1400000US06073020105,06073020105,"Census Tract 201.05, San Diego County, California",1789,263,29,28,188,108,470,175,233,100,189,77,107,63,203,93,31,33,56,40,153,90,120,68,10,17
1400000US06073020106,06073020106,"Census Tract 201.06, San Diego County, California",2018,295,84,69,86,55,367,140,431,169,300,98,132,67,281,153,73,51,50,40,186,105,0,12,28,25
1400000US06073020107,06073020107,"Census Tract 201.07, San Diego County, California",1812,264,27,30,72,47,318,115,226,90,312,120,97,54,248,86,41,33,97,53,199,85,104,102,71,48
1400000US06073020108,06073020108,"Census Tract 201.08, San Diego County, California",2433,265,24,38,224,90,486,171,592,184,301,126,106,67,310,131,81,73,12,18,178,119,73,51,46,46
1400000US06073020109,06073020109,"Census Tract 201.09, San Diego County, California",2435,300,62,60,60,59,333,146,549,113,383,123,194,88,452,186,105,109,42,45,199,99,40,34,16,19
1400000US06073020202,06073020202,"Census Tract 202.02, San Diego County, California",2734,370,94,66,173,120,534,229,341,126,377,143,99,66,691,235,115,104,68,56,76,56,160,101,6,10
1400000US06073020206,06073020206,"Census Tract 202.06, San Diego County, California",2328,391,37,40,273,107,361,143,396,141,352,201,105,63,356,105,60,49,95,51,228,168,52,40,13,18
1400000US06073020207,06073020207,"Census Tract 202.07, San Diego County, California",2166,307,23,36,77,62,295,125,371,162,156,98,116,85,572,182,97,77,42,32,154,79,180,115,83,70
1400000US06073020208,06073020208,"Census Tract 202.08, San Diego County, California",1279,145,0,12,37,53,133,56,232,78,172,76,55,50,304,99,95,52,51,40,102,55,77,50,21,19
1400000US06073020209,06073020209,"Census Tract 202.09, San Diego County, California",1847,289,0,17,70,51,170,88,303,185,242,100,173,98,291,109,120,63,95,62,160,79,187,88,36,32
1400000US06073020210,06073020210,"Census Tract 202.10, San Diego County, California",2229,338,19,21,75,75,260,155,477,154,304,128,160,100,349,117,71,45,124,71,234,79,99,68,57,44
1400000US06073020211,06073020211,"Census Tract 202.11, San Diego County, California",3272,573,103,84,309,179,747,278,436,188,359,144,325,176,426,208,124,118,45,42,199,145,74,74,125,95
1400000US06073020213,06073020213,"Census Tract 202.13, San Diego County, California",1684,228,15,23,243,80,199,81,230,91,300,121,54,38,351,152,20,16,28,27,60,34,142,87,42,36
1400000US06073020214,06073020214,"Census Tract 202.14, San Diego County, California",1803,267,24,30,88,72,372,132,544,187,216,105,195,125,116,80,0,17,64,46,14,15,89,64,81,72
1400000US06073020304,06073020304,"Census Tract 203.04, San Diego County, California",2398,313,15,25,185,120,272,113,463,145,441,182,152,74,239,133,85,79,91,61,334,154,71,62,50,53
1400000US06073020305,06073020305,"Census Tract 203.05, San Diego County, California",2677,348,0,17,129,78,324,139,479,207,405,152,151,100,447,229,81,49,227,108,106,71,237,125,91,80
1400000US06073020306,06073020306,"Census Tract 203.06, San Diego County, California",4240,454,77,93,397,152,840,249,857,277,391,165,145,92,425,156,215,132,125,88,375,161,319,165,74,68
1400000US06073020307,06073020307,"Census Tract 203.07, San Diego County, California",3433,450,40,42,187,100,782,272,617,212,428,156,293,192,346,168,87,77,97,65,289,153,73,55,194,108
1400000US06073020308,06073020308,"Census Tract 203.08, San Diego County, California",2238,424,28,46,129,127,220,124,708,277,261,137,161,114,201,104,98,78,37,39,269,156,118,79,8,12
1400000US06073020309,06073020309,"Census Tract 203.09, San Diego County, California",2035,286,9,14,164,76,310,134,424,205,314,150,78,47,263,99,153,89,149,92,115,54,17,26,39,39
1400000US06073020401,06073020401,"Census Tract 204.01, San Diego County, California",887,103,10,17,48,43,177,59,62,32,172,55,82,39,200,68,33,21,36,19,39,30,0,12,28,20
1400000US06073020403,06073020403,"Census Tract 204.03, San Diego County, California",1986,273,72,50,61,36,385,162,251,76,374,122,133,81,270,104,82,50,85,43,122,72,56,48,95,58
1400000US06073020404,06073020404,"Census Tract 204.04, San Diego County, California",2435,224,64,45,182,77,364,105,241,105,306,120,123,71,375,123,160,77,169,72,222,105,210,99,19,23
1400000US06073020405,06073020405,"Census Tract 204.05, San Diego County, California",1436,226,42,39,220,125,220,74,145,67,122,58,144,70,247,107,21,19,75,45,136,67,21,20,43,40
1400000US06073020500,06073020500,"Census Tract 205, San Diego County, California",2271,290,107,114,139,74,378,137,298,158,261,125,36,36,538,181,82,42,173,108,133,65,95,84,31,35
1400000US06073020601,06073020601,"Census Tract 206.01, San Diego County, California",2374,281,24,27,253,111,464,148,366,177,373,117,171,86,465,132,21,23,18,28,168,106,32,32,19,31
1400000US06073020602,06073020602,"Census Tract 206.02, San Diego County, California",2652,288,125,98,319,159,180,81,229,96,318,109,205,121,665,161,52,41,66,45,170,83,206,133,117,75
1400000US06073020705,06073020705,"Census Tract 207.05, San Diego County, California",2003,280,90,129,127,73,275,163,164,65,265,113,64,43,334,122,78,55,187,105,250,102,169,98,0,12
1400000US06073020706,06073020706,"Census Tract 207.06, San Diego County, California",2494,362,46,59,158,146,251,118,307,110,510,187,75,61,546,206,101,56,104,56,237,109,38,48,121,110
1400000US06073020707,06073020707,"Census Tract 207.07, San Diego County, California",1877,219,28,31,195,127,457,148,195,88,157,88,116,53,228,83,84,57,204,94,105,57,42,51,66,53
1400000US06073020708,06073020708,"Census Tract 207.08, San Diego County, California",1614,195,25,24,170,68,216,75,249,88,206,94,180,110,371,123,58,58,36,31,56,40,33,28,14,23
1400000US06073020709,06073020709,"Census Tract 207.09, San Diego County, California",3519,361,18,31,194,84,382,156,449,152,584,148,233,97,530,149,301,131,121,60,543,158,101,59,63,53
1400000US06073020710,06073020710,"Census Tract 207.10, San Diego County, California",692,103,17,19,40,29,129,53,93,67,47,28,87,48,161,70,49,32,29,24,34,22,6,10,0,12
1400000US06073020801,06073020801,"Census Tract 208.01, San Diego County, California",2333,301,26,29,61,47,281,135,106,63,373,168,126,71,482,144,109,61,167,83,416,109,131,66,55,48
1400000US06073020805,06073020805,"Census Tract 208.05, San Diego County, California",1418,219,42,43,219,117,95,68,59,58,39,60,75,56,259,101,18,21,146,132,221,105,204,90,41,35
1400000US06073020806,06073020806,"Census Tract 208.06, San Diego County, California",2488,281,94,56,431,194,190,94,152,76,302,126,79,67,218,104,139,64,172,96,478,122,208,90,25,26
1400000US06073020807,06073020807,"Census Tract 208.07, San Diego County, California",1105,182,34,27,94,39,59,33,50,45,78,64,43,24,101,51,117,86,59,29,130,55,300,99,40,25
1400000US06073020809,06073020809,"Census Tract 208.09, San Diego County, California",3579,543,238,171,546,274,441,248,195,141,235,137,323,164,449,208,0,17,116,89,633,267,330,164,73,90
1400000US06073020810,06073020810,"Census Tract 208.10, San Diego County, California",2306,219,31,51,92,55,105,56,201,94,37,51,124,87,166,66,205,90,172,88,713,157,413,127,47,45
1400000US06073020811,06073020811,"Census Tract 208.11, San Diego County, California",2244,269,61,64,33,38,65,41,152,52,204,90,44,45,179,84,148,75,201,76,641,135,454,132,62,37
1400000US06073020902,06073020902,"Census Tract 209.02, San Diego County, California",785,159,2,6,31,24,27,27,41,29,6,8,19,32,83,46,89,64,46,33,233,80,203,100,5,8
1400000US06073020903,06073020903,"Census Tract 209.03, San Diego County, California",717,124,42,26,73,33,35,23,65,37,60,55,25,16,77,35,15,14,68,31,100,53,62,32,95,41
1400000US06073020904,06073020904,"Census Tract 209.04, San Diego County, California",895,218,74,56,19,18,272,159,159,112,69,68,23,37,44,50,8,12,4,5,59,49,129,69,35,41
1400000US06073021000,06073021000,"Census Tract 210, San Diego County, California",980,290,112,90,324,185,142,107,15,24,112,123,0,12,52,84,0,12,0,12,16,25,155,134,52,60
1400000US06073021100,06073021100,"Census Tract 211, San Diego County, California",2003,380,102,88,207,89,135,79,202,170,62,45,0,17,72,49,0,17,122,142,427,205,461,185,213,137
1400000US06073021202,06073021202,"Census Tract 212.02, San Diego County, California",1372,264,36,37,187,102,45,34,156,83,124,81,47,43,161,75,114,115,122,67,192,84,169,84,19,20
1400000US06073021204,06073021204,"Census Tract 212.04, San Diego County, California",2395,303,17,26,243,127,148,92,154,75,435,140,94,59,367,128,125,71,202,68,333,108,277,138,0,17
1400000US06073021205,06073021205,"Census Tract 212.05, San Diego County, California",3172,486,33,39,327,204,192,102,243,135,444,236,407,171,285,141,238,110,335,186,434,272,141,95,93,71
1400000US06073021206,06073021206,"Census Tract 212.06, San Diego County, California",1168,180,22,26,53,41,64,44,126,72,62,40,132,84,240,125,93,51,76,49,156,87,38,31,106,75
1400000US06073021302,06073021302,"Census Tract 213.02, San Diego County, California",1706,243,74,58,20,23,0,17,94,70,51,47,71,52,250,98,147,70,132,94,448,126,329,142,90,60
1400000US06073021303,06073021303,"Census Tract 213.03, San Diego County, California",3452,338,138,115,218,139,307,140,283,133,470,164,423,154,539,194,190,130,200,110,344,137,232,123,108,107
1400000US06073021304,06073021304,"Census Tract 213.04, San Diego County, California",1303,144,13,14,65,38,63,31,110,71,137,58,174,113,368,99,74,43,94,71,130,61,43,27,32,31
1400000US06073021400,06073021400,"Census Tract 214, San Diego County, California",3373,340,289,124,494,171,584,178,602,179,705,150,114,80,244,98,36,35,65,74,117,87,86,53,37,41
1400000US06073021500,06073021500,"Census Tract 215, San Diego County, California",3895,349,31,38,257,97,510,163,815,292,1104,322,335,154,511,158,85,57,67,66,71,69,86,61,23,27
1400000US06073021600,06073021600,"Census Tract 216, San Diego County, California",1343,262,41,48,210,89,260,78,259,86,206,97,79,55,153,79,35,25,17,18,41,28,36,36,6,9
1400000US06073021800,06073021800,"Census Tract 218, San Diego County, California",730,112,53,39,85,49,126,50,125,63,157,64,38,29,80,42,6,9,0,12,18,26,8,11,34,41
1400000US06073021900,06073021900,"Census Tract 219, San Diego County, California",2570,696,48,45,211,95,322,157,672,265,385,156,193,104,282,146,85,68,155,140,126,92,87,59,4,8
1400000US06073022000,06073022000,"Census Tract 220, San Diego County, California",1758,189,46,40,196,84,82,49,406,130,270,93,223,81,280,76,52,50,16,17,47,31,85,84,55,36
1400000US06073022100,06073022100,"Census Tract 221, San Diego County, California",3763,427,38,37,387,152,745,245,664,202,417,140,174,109,528,206,64,49,170,118,216,121,238,124,122,75
1400000US06073990100,06073990100,"Census Tract 9901, San Diego County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
